ep_reward_mean,policy_loss,approxkl,clipfrac,ep_len_mean,value_loss,fps,true_reward,n_updates,time_elapsed,total_timesteps,policy_entropy,serial_timesteps,explained_variance
4.8291821106777935,-0.0028822403,0.025608592,0.29617202,53.42,0.07754356,8145,0.13067456,2571,17150.553258657455,128550000,-4.106111,1285500,0.9888596646487713
4.488607977195533,-0.0038251278,0.023299072,0.28085804,53.24,0.04543182,8093,0.13635297,2572,17157.28421473503,128600000,-4.1037025,1286000,0.99333367170766
3.7882786316601416,-0.0043935166,0.02365542,0.27896395,51.13,0.049741793,8246,0.13584255,2573,17163.8886218071,128650000,-4.102616,1286500,0.9929959499277174
4.898234373170198,-0.0061897472,0.024372203,0.28454804,56.37,0.04455934,8140,0.13515466,2574,17170.49123954773,128700000,-4.0968485,1287000,0.9933849475346506
4.822185497089231,-0.005214963,0.023901112,0.27800202,54.68,0.05100264,8097,0.13268477,2575,17177.21824336052,128750000,-4.101342,1287500,0.9922292470000684
5.057678750853811,-0.005408775,0.021025479,0.26174003,53.45,0.029568508,8349,0.13947415,2576,17183.917353391647,128800000,-4.109004,1288000,0.995576205663383
5.24766446734473,-0.0054000663,0.02424302,0.28243396,51.95,0.047764733,8517,0.1343374,2577,17190.348877191544,128850000,-4.1117287,1288500,0.9929364905692637
4.639611229083966,-0.0030859073,0.023334688,0.28042,56.38,0.048800524,7841,0.13155606,2578,17196.72496008873,128900000,-4.117258,1289000,0.9923739647492766
4.122713129137992,-0.005651676,0.022787463,0.27528,51.46,0.043942507,8252,0.13154621,2579,17203.663942575455,128950000,-4.120114,1289500,0.9931391514837742
4.799494128041406,-0.0056566685,0.02128884,0.259578,54.21,0.042306647,8292,0.13160872,2580,17210.174588680267,129000000,-4.1185393,1290000,0.9932319782674313
4.470371973263827,-0.0058909925,0.021556463,0.26457205,53.1,0.043031555,8304,0.13536622,2581,17216.79437828064,129050000,-4.122786,1290500,0.9934773216955364
4.780879574268401,-0.0062732957,0.021230265,0.26326603,50.55,0.03338305,8053,0.1340365,2582,17223.24476790428,129100000,-4.119053,1291000,0.9948208620771766
3.8796683307788045,-0.0053825066,0.022252422,0.27366197,50.4,0.028883297,8183,0.13539852,2583,17230.13289642334,129150000,-4.121941,1291500,0.9952081181108952
5.965726933848345,-0.005685756,0.023949098,0.27751797,56.8,0.056883782,8204,0.13889344,2584,17236.860336780548,129200000,-4.122486,1292000,0.9915475556626916
4.314532666496234,-0.003943251,0.0238723,0.28353202,49.09,0.06404153,8341,0.13541308,2585,17243.50635266304,129250000,-4.1224666,1292500,0.9907565834000707
4.968209984065761,-0.0032410214,0.026925536,0.29696196,57.45,0.069055684,7977,0.13658299,2586,17250.078284978867,129300000,-4.122366,1293000,0.989638302475214
4.411179159798994,-0.0057639293,0.023499334,0.284556,51.42,0.04120709,8137,0.13430305,2587,17256.78026533127,129350000,-4.109587,1293500,0.993405687622726
5.015051053981097,-0.003848376,0.024732985,0.29242203,51.69,0.044384398,7985,0.1389127,2588,17263.365228891373,129400000,-4.1041713,1294000,0.9931704322807491
4.005083584012173,-0.006324547,0.023458555,0.27601203,51.97,0.054788962,8054,0.13778803,2589,17270.131682872772,129450000,-4.108366,1294500,0.9917007563635707
3.977630484106048,-0.0024918404,0.025782118,0.29855397,49.01,0.04925573,8058,0.1384168,2590,17276.768869161606,129500000,-4.1104383,1295000,0.9927707612514496
4.880545126396537,-0.0016694549,0.0283916,0.31195998,51.61,0.07234772,8194,0.13553451,2591,17283.53826570511,129550000,-4.1121106,1295500,0.9891861770302057
3.6558023440914256,-0.004196139,0.02374579,0.284008,47.18,0.059307292,7856,0.13835427,2592,17290.21376991272,129600000,-4.1124206,1296000,0.9912135303020477
4.2082689435167415,-0.0036032537,0.024499027,0.28513598,52.89,0.05628412,8398,0.1383025,2593,17297.189185380936,129650000,-4.1085224,1296500,0.99155502486974
4.235350699275513,-0.005048632,0.02588044,0.29571596,52.88,0.064030245,8244,0.13418989,2594,17303.617378234863,129700000,-4.103761,1297000,0.9904212495312095
4.448263296739242,-0.005288844,0.02196421,0.269688,49.03,0.03610282,8130,0.13851191,2595,17310.193485736847,129750000,-4.106233,1297500,0.9944468638859689
4.630535653452825,-0.0047843223,0.024989074,0.2912239,50.79,0.043171674,8239,0.13992874,2596,17316.700838804245,129800000,-4.118679,1298000,0.9933459344319999
4.307031418130355,-0.0055824374,0.02285862,0.27569395,48.58,0.03594413,8166,0.13903448,2597,17323.288899183273,129850000,-4.1190176,1298500,0.9944060356356204
4.656977673327419,-0.0052956794,0.025245676,0.29224598,58.65,0.043370485,8129,0.13144015,2598,17329.95068001747,129900000,-4.1176515,1299000,0.9931298280134797
4.182970088931325,-0.005046346,0.026068475,0.29827198,52.83,0.059983324,7750,0.13360797,2599,17336.618300914764,129950000,-4.1236453,1299500,0.9910996230319142
5.799631926310976,-0.0067582596,0.021965016,0.26825002,57.79,0.03259754,8198,0.13860334,2600,17343.581958055496,130000000,-4.126412,1300000,0.9947932073846459
5.333608185736157,-0.0059285555,0.02101118,0.25884402,56.39,0.039185498,8084,0.13698162,2601,17350.131854772568,130050000,-4.1374083,1300500,0.9939760994166136
4.5622814657755955,-0.006093732,0.02271312,0.27548006,48.41,0.042904593,8240,0.13637091,2602,17356.67156791687,130100000,-4.1509275,1301000,0.9933674782514572
5.187301294866484,-0.007364599,0.023536112,0.27640206,56.07,0.038314056,8549,0.13679054,2603,17363.285810709,130150000,-4.159952,1301500,0.9940418316982687
5.107081291480099,-0.0033435342,0.024335016,0.29059398,57.69,0.04688264,8314,0.13599825,2604,17369.728090763092,130200000,-4.165527,1302000,0.9926075963303447
3.828146725012339,-0.00417739,0.025413627,0.29635397,48.39,0.0680595,8366,0.13321707,2605,17376.40903377533,130250000,-4.1585345,1302500,0.9896700857207179
4.870935749372511,-0.0019865774,0.028908208,0.31933597,54.39,0.0517271,8429,0.13726112,2606,17382.93728876114,130300000,-4.14943,1303000,0.9920967388898134
4.296580836763897,-0.0059535443,0.024888482,0.29107404,51.44,0.05689979,8117,0.1345495,2607,17389.358706474304,130350000,-4.1437182,1303500,0.9916494861245155
3.7083277354935125,-0.0064214407,0.023167996,0.27202198,49.09,0.06330604,8537,0.1331473,2608,17396.12219119072,130400000,-4.137489,1304000,0.9901893641799688
3.8981247424095637,-0.0067290934,0.022033188,0.26849,47.44,0.042046137,8221,0.13227372,2609,17402.480000257492,130450000,-4.1379437,1304500,0.9932775129564106
4.886797491177713,-0.005208822,0.024509812,0.28543997,56.9,0.05802677,8232,0.13824748,2610,17409.041210889816,130500000,-4.1328673,1305000,0.9916090266779065
4.479633722362487,-0.00553036,0.02424395,0.28069997,52.9,0.03923679,8723,0.13899435,2611,17415.71207666397,130550000,-4.1297526,1305500,0.9941969243809581
4.4174100793199615,-0.0040108273,0.028260443,0.31645402,51.13,0.0620362,8368,0.13439125,2612,17421.987676858902,130600000,-4.131631,1306000,0.9904084699228406
5.158563949016534,-0.005171572,0.02258499,0.27228194,55.62,0.056656424,8553,0.13517351,2613,17428.574251890182,130650000,-4.123442,1306500,0.9912298982962966
5.091945420177872,-0.0040794183,0.024185454,0.28465596,52.44,0.061035432,8235,0.13729653,2614,17435.02085328102,130700000,-4.1304045,1307000,0.9913863176479936
4.382075275170646,-0.0061038802,0.022058856,0.26616603,52.72,0.052968334,8206,0.13587737,2615,17441.661657333374,130750000,-4.137832,1307500,0.9921744242310524
4.653445901362102,-0.005858539,0.023382375,0.27838,53.14,0.03474026,8253,0.1362841,2616,17448.34251689911,130800000,-4.1408424,1308000,0.9946945738047361
4.280590653654508,-0.005570193,0.024690788,0.29030597,55.42,0.06326592,7970,0.1321027,2617,17454.989332675934,130850000,-4.143573,1308500,0.9907741136848927
4.795053947671986,-0.0067210807,0.021369305,0.26042998,51.69,0.03299348,8316,0.1383915,2618,17461.74651002884,130900000,-4.149029,1309000,0.994926932733506
4.42729810025965,-0.0039506378,0.025244592,0.29097793,51.22,0.060348228,8227,0.13691813,2619,17468.27040195465,130950000,-4.1643505,1309500,0.9915274605154991
4.687905875515644,-0.0051626223,0.025127932,0.29297802,49.23,0.0701682,8218,0.13198622,2620,17474.666816473007,131000000,-4.169568,1310000,0.9898916417732835
4.680610043290362,-0.0052103456,0.02152863,0.26561198,55.15,0.036235325,8179,0.13597977,2621,17481.398258447647,131050000,-4.1670265,1310500,0.9940483230166137
4.960494271609204,-0.0037077887,0.02598706,0.300558,52.96,0.048768412,8344,0.13704632,2622,17487.95905160904,131100000,-4.163079,1311000,0.9924958692863584
4.571383895258187,-0.0053040218,0.02321065,0.27980796,51.26,0.052681666,8003,0.13355802,2623,17494.3901450634,131150000,-4.1502843,1311500,0.9919344037771225
3.8493295745691283,-0.007743091,0.022151459,0.267922,50.55,0.038571164,8120,0.13379039,2624,17500.88631916046,131200000,-4.1471224,1312000,0.9939570450223982
4.460806612842571,-0.005886165,0.023158073,0.28015602,51.1,0.03942131,8190,0.14049797,2625,17507.4092400074,131250000,-4.145936,1312500,0.9940074565820396
4.431253935531422,-0.006064577,0.021891791,0.26460403,53.6,0.037022803,8202,0.13377629,2626,17514.081904888153,131300000,-4.1385446,1313000,0.9944227011874318
4.424570072336355,-0.0052859755,0.02373278,0.28051198,56.1,0.049074735,8083,0.13732983,2627,17520.645846366882,131350000,-4.137405,1313500,0.993021541275084
4.340451044875481,-0.005266089,0.024947872,0.289508,52.21,0.06008346,8269,0.13992666,2628,17527.29504752159,131400000,-4.1304507,1314000,0.9911262383684516
3.9966638082613644,-0.0046450067,0.022961292,0.276206,50.98,0.036234636,7696,0.13418025,2629,17533.816302537918,131450000,-4.138549,1314500,0.9942459231242537
5.280838994979786,-0.0066303746,0.021677457,0.26336998,55.66,0.036523048,8173,0.13769723,2630,17540.92200255394,131500000,-4.137456,1315000,0.9943580054678023
3.693393895988411,-0.0054185973,0.024063721,0.28614396,50.86,0.05354036,8152,0.13330226,2631,17547.491347789764,131550000,-4.123192,1315500,0.9919474516063929
4.182362754151109,-0.0049071917,0.025248341,0.29630595,50.24,0.04754411,8223,0.13352405,2632,17554.10463500023,131600000,-4.118599,1316000,0.9927878412418067
3.4843082128532115,-0.0034492528,0.025599284,0.28918797,50.48,0.06011031,8396,0.13354743,2633,17560.853836536407,131650000,-4.1195874,1316500,0.9911966128274798
4.407037620188785,-0.0059435,0.023356311,0.278764,51.7,0.051112887,7930,0.13450204,2634,17567.450569868088,131700000,-4.1138506,1317000,0.9921970861032605
4.556754235538101,-0.005049811,0.02457243,0.286188,52.43,0.055299446,8706,0.13825355,2635,17574.259177207947,131750000,-4.111855,1317500,0.9919476546347141
4.0727307259954975,-0.0058493577,0.022633044,0.27475604,52.18,0.044456758,8295,0.1345213,2636,17580.59413599968,131800000,-4.113877,1318000,0.9930926519446075
5.032595548732206,-0.0048604156,0.021815592,0.268454,55.77,0.044481177,8202,0.13890591,2637,17587.168725967407,131850000,-4.113863,1318500,0.9932344914413989
5.076520326377067,-0.0062446147,0.023501253,0.279128,56.87,0.055278692,8135,0.13361597,2638,17593.793318986893,131900000,-4.112419,1319000,0.9916574843227863
4.7339744439534845,-0.0062114387,0.022824042,0.27447203,53.18,0.04486413,8068,0.13453856,2639,17600.364715576172,131950000,-4.1087584,1319500,0.993306431453675
5.496014162322681,-0.005888145,0.021555651,0.2642999,61.26,0.04325364,7919,0.13601983,2640,17606.970869779587,132000000,-4.1184807,1320000,0.9930969392880797
3.42893701580324,-0.0061018686,0.023207262,0.27771392,44.19,0.043015704,8685,0.1311762,2641,17613.83944773674,132050000,-4.132123,1320500,0.9933106391690671
5.868062671511216,-0.005380517,0.024934677,0.28819603,57.99,0.056853376,8063,0.14132334,2642,17620.14139199257,132100000,-4.138159,1321000,0.99143195617944
3.3482870199625903,-0.006029585,0.022767322,0.27541602,47.84,0.035789974,8201,0.13587336,2643,17626.90204024315,132150000,-4.1389976,1321500,0.9944234578870237
5.025962962551202,-0.0053565525,0.020927228,0.26071596,60.07,0.041179255,8230,0.13390616,2644,17633.608043193817,132200000,-4.137841,1322000,0.9936937005259097
4.4154723952325,-0.0063053775,0.02015124,0.25239792,53.21,0.030273387,8078,0.13469917,2645,17640.295902729034,132250000,-4.136585,1322500,0.9951692251488566
5.47303869690375,-0.00658686,0.02209159,0.267862,53.69,0.05322231,8180,0.1356275,2646,17646.963002681732,132300000,-4.1389484,1323000,0.9921221258118749
4.133268268684114,-0.006456099,0.020490764,0.25623202,49.95,0.03930769,8186,0.13882895,2647,17653.612385988235,132350000,-4.134319,1323500,0.9940089541487396
4.308503022151272,-0.0057377084,0.022196447,0.26816,50.66,0.047593955,8226,0.13540167,2648,17660.275203227997,132400000,-4.13073,1324000,0.9926195298321545
5.016780938135817,-0.0047947406,0.0232973,0.27438793,52.59,0.055222932,8257,0.13770112,2649,17666.79294037819,132450000,-4.123294,1324500,0.9912859201431274
4.14330278849724,-0.0067594037,0.02096258,0.25989398,52.73,0.0354127,8571,0.13525462,2650,17673.450484752655,132500000,-4.1299458,1325000,0.9944734903983772
5.170691158471236,-0.0057787313,0.022706639,0.27053407,58.96,0.036290582,7826,0.13363257,2651,17679.837413072586,132550000,-4.141016,1325500,0.9940758990123868
3.8326555158673,-0.0070670485,0.023114076,0.27642003,54.55,0.051465902,8351,0.13597554,2652,17686.721524953842,132600000,-4.144003,1326000,0.9921667166054249
4.743827674521745,-0.0068722474,0.022532852,0.27104804,56.88,0.047790848,8594,0.13803898,2653,17693.26337003708,132650000,-4.144094,1326500,0.9926820597611368
3.7494467383688606,-0.005395013,0.024350757,0.28669402,48.19,0.07808532,8413,0.13544078,2654,17699.649924516678,132700000,-4.139222,1327000,0.9889295529574156
4.965850267807509,-0.0043143784,0.020585466,0.25839004,56.28,0.026751203,8461,0.13544929,2655,17706.224595546722,132750000,-4.1389656,1327500,0.9955743527971208
4.519694930083788,-0.0048929895,0.02358111,0.28297606,51.21,0.055450987,8183,0.13549344,2656,17712.67693543434,132800000,-4.1440544,1328000,0.9914789935573936
4.346824219323898,-0.005649047,0.024314176,0.28666604,50.88,0.055510696,8011,0.13359118,2657,17719.373845100403,132850000,-4.1536393,1328500,0.991576119326055
