ep_reward_mean,n_updates,serial_timesteps,policy_loss,fps,policy_entropy,ep_len_mean,true_reward,time_elapsed,value_loss,clipfrac,approxkl,total_timesteps,explained_variance
0.1606879097223282,34,17000,-0.0074133007,16873,4.924682,28.77,-0.015021416,113.41278529167175,0.06055399,0.05001199,0.0047519887,1700000,0.9059022814035416
0.084645015001297,35,17500,-0.0071681947,21886,4.90784,24.82,-0.016420837,116.84210324287415,0.060776997,0.044196006,0.004405128,1750000,0.9020396620035172
0.2597555303573608,36,18000,-0.0072384602,15864,4.8762145,25.86,-0.012861697,119.57114624977112,0.06276823,0.055346,0.0051567913,1800000,0.9077190384268761
0.4424394381046295,37,18500,-0.007447647,15003,4.8460984,29.42,-0.009589913,123.32213091850281,0.061624136,0.052562,0.0049861926,1850000,0.9148582220077515
0.4093591821193695,38,19000,-0.008089192,17050,4.8148518,27.91,-0.011668463,127.28112721443176,0.059383642,0.06031801,0.005355663,1900000,0.9158209189772606
0.26581663727760313,39,19500,-0.007858994,16943,4.787382,28.7,-0.010232944,130.4177417755127,0.05837009,0.049186002,0.004767736,1950000,0.9192392453551292
0.30602442502975463,40,20000,-0.007958572,15344,4.760284,28.5,-0.008650864,133.90309929847717,0.06356501,0.053785995,0.0050603026,2000000,0.9126932695508003
0.5782918536663055,41,20500,-0.008098708,19121,4.736405,28.96,-0.0077824495,137.73781180381775,0.0605339,0.052824,0.0049391785,2050000,0.9222151041030884
0.2066576099395752,42,21000,-0.008159048,18033,4.7140613,28.28,-0.0056215883,140.78857564926147,0.05497353,0.058840018,0.005310203,2100000,0.9276489913463593
0.2163404941558838,43,21500,-0.008662081,16295,4.687102,29.41,-0.006683245,144.1450355052948,0.06129811,0.060159996,0.0053600287,2150000,0.9204983189702034
0.2935215747356415,44,22000,-0.008384348,19574,4.650949,31.54,-0.0039210515,147.68572211265564,0.06364105,0.061982017,0.0055396385,2200000,0.9269779622554779
0.7257446813583374,45,22500,-0.008392201,15513,4.621055,31.48,-0.0038276054,150.67754292488098,0.0626151,0.063066,0.005518344,2250000,0.9266941249370575
0.164968980550766,46,23000,-0.008508834,17230,4.5982037,29.28,-0.005012312,154.50274634361267,0.061307702,0.05768599,0.0052026496,2300000,0.9286788105964661
0.8493680989742279,47,23500,-0.008570714,16468,4.5642147,33.66,-0.0018783917,157.68013787269592,0.06494679,0.058761988,0.005379166,2350000,0.9298747107386589
0.45539605259895327,48,24000,-0.00836413,18306,4.533687,32.48,-0.003029782,161.05661010742188,0.057513136,0.060539994,0.0053811003,2400000,0.9313031509518623
0.7332710289955139,49,24500,-0.0086169895,17590,4.5134993,29.12,8.32477e-05,164.1926429271698,0.056553558,0.064226,0.0055619925,2450000,0.9406834617257118
0.5545093542337418,50,25000,-0.007867067,16058,4.4942436,28.95,0.00027904645,167.54098558425903,0.058686648,0.053348,0.004944554,2500000,0.9359892904758453
0.8490414142608642,51,25500,-0.008394343,15919,4.469593,34.32,0.0014097614,171.26996397972107,0.062660225,0.06059201,0.0054215677,2550000,0.9337986335158348
0.5439223909378051,52,26000,-0.008297581,18285,4.4395933,32.11,0.001718233,174.79695963859558,0.05933744,0.058377985,0.0052740737,2600000,0.936270609498024
0.48853876113891603,53,26500,-0.008722636,17095,4.405823,32.15,0.0029709213,178.14594054222107,0.06639696,0.06114199,0.0055094296,2650000,0.9350043013691902
0.5024529832601548,54,27000,-0.0092501305,19960,4.362874,29.65,0.006506837,181.51004576683044,0.058215436,0.068936005,0.0060307463,2700000,0.942108329385519
0.4434774327278137,55,27500,-0.008997069,17594,4.324085,25.25,0.0047546183,184.62247157096863,0.060626507,0.069016,0.0059119975,2750000,0.9392471872270107
0.5759787821769714,56,28000,-0.0082783215,15566,4.291564,29.27,0.0050459327,187.80481433868408,0.05944055,0.06390401,0.005633531,2800000,0.9452709220349789
0.8694499218463898,57,28500,-0.00892049,17018,4.2611365,33.26,0.0059278766,191.71670627593994,0.06020792,0.062865995,0.0055758613,2850000,0.943176481872797
0.7242302358150482,58,29000,-0.008778972,16790,4.22757,31.3,0.008614182,195.03022837638855,0.05425269,0.06477201,0.005665791,2900000,0.950634803622961
0.8871698379516602,59,29500,-0.008877818,18668,4.1946726,32.43,0.00948771,198.52752661705017,0.06056445,0.067064,0.005770816,2950000,0.9481206648051739
0.9906119060516357,60,30000,-0.00899892,18426,4.1584373,34.47,0.009248954,201.8137023448944,0.059521426,0.063930005,0.00561072,3000000,0.9507393278181553
0.7092360311746597,61,30500,-0.008716923,16556,4.1247435,30.99,0.011104356,204.9526653289795,0.0545131,0.06273401,0.005541358,3050000,0.9523113407194614
0.8053662776947021,62,31000,-0.008768679,18229,4.0869374,32.55,0.01101622,208.49373364448547,0.055912234,0.06494201,0.005770285,3100000,0.953107088804245
1.3522486066818238,63,31500,-0.008354307,19897,4.0513124,37.21,0.01162038,211.67309594154358,0.058809772,0.06380598,0.0055688675,3150000,0.9516355395317078
1.0206990694999696,64,32000,-0.0076998556,18475,4.021699,32.52,0.009611564,214.6599636077881,0.052165117,0.059498005,0.005313012,3200000,0.9557076692581177
0.7136412167549133,65,32500,-0.0084676035,18363,3.9859128,27.17,0.011253719,217.96474504470825,0.05853397,0.06149999,0.005519984,3250000,0.9547121524810791
1.2202759182453156,66,33000,-0.00914481,19037,3.955805,37.29,0.01287397,221.158607006073,0.056664586,0.06615999,0.0056811334,3300000,0.9559624940156937
1.2260477292537688,67,33500,-0.009042481,16029,3.9303107,34.58,0.014734407,224.3833827972412,0.06055148,0.07073,0.0060019074,3350000,0.9517927430570126
1.268307811021805,68,34000,-0.009062959,17631,3.902877,34.78,0.01385094,228.03062343597412,0.057206716,0.06512001,0.0056644734,3400000,0.957440871745348
0.7980060744285583,69,34500,-0.0096076755,17468,3.8732126,31.18,0.016890436,231.13920068740845,0.058045316,0.070766,0.0060466025,3450000,0.955696877092123
1.184554339647293,70,35000,-0.008405763,16135,3.842489,35.34,0.015234833,234.4023277759552,0.05418009,0.066326,0.005734482,3500000,0.9615047387778759
1.0342162573337554,71,35500,-0.008888316,18163,3.8111484,34.31,0.014422424,237.84005165100098,0.05208324,0.06635801,0.0057585924,3550000,0.9627827256917953
1.5189390283823014,72,36000,-0.008953419,20120,3.776317,41.36,0.017682578,240.9381160736084,0.051265635,0.07449999,0.006249913,3600000,0.9622430503368378
1.1906717419624329,73,36500,-0.009426943,14339,3.7463403,36.89,0.017221043,243.93840193748474,0.054619487,0.073766,0.0061717397,3650000,0.9622750915586948
1.3974955654144288,74,37000,-0.008766482,17433,3.7182124,42.76,0.016724559,247.9874267578125,0.05744209,0.06999398,0.005970416,3700000,0.9607417285442352
1.387644785642624,75,37500,-0.009060122,16439,3.6884449,39.48,0.017154094,251.52528524398804,0.051191285,0.07177,0.005998227,3750000,0.963704276829958
1.3473373025655746,76,38000,-0.008899831,18107,3.6578667,37.19,0.014848357,255.11281085014343,0.046397988,0.07055001,0.006027758,3800000,0.9673374742269516
1.5668324851989746,77,38500,-0.009271754,15712,3.6251318,41.66,0.01877735,258.25119495391846,0.048431702,0.07352801,0.0061675753,3850000,0.9681126214563847
1.3782434844970703,78,39000,-0.009019177,18008,3.5890102,37.87,0.019870332,262.04962849617004,0.052507926,0.071236,0.0060315193,3900000,0.9661250896751881
1.8141140532493591,79,39500,-0.009443263,19386,3.5564344,44.3,0.019191882,265.20467352867126,0.052361127,0.074724,0.0062389737,3950000,0.9667690210044384
1.3127215534448624,80,40000,-0.009166684,21110,3.5313525,36.93,0.017363586,268.3278896808624,0.050611053,0.068312004,0.005768019,4000000,0.9662485718727112
1.539191596508026,81,40500,-0.009035112,15553,3.50976,37.91,0.019536303,271.31794261932373,0.048889562,0.067047976,0.0057772044,4050000,0.9676422476768494
1.4705317640304565,82,41000,-0.008998405,17966,3.4751205,39.67,0.019334534,275.11117482185364,0.042206746,0.071986005,0.0061345063,4100000,0.9722998943179846
1.9062162804603577,83,41500,-0.008239117,17706,3.450776,42.3,0.019187612,278.44007778167725,0.04194299,0.06946199,0.0058780937,4150000,0.9729565605521202
1.4005023789405824,84,42000,-0.008906146,16637,3.438702,39.79,0.018854251,281.53958797454834,0.05162288,0.071012,0.0059557497,4200000,0.9668270573019981
1.4297045946121216,85,42500,-0.008173723,17399,3.4159293,37.93,0.020637032,285.19965052604675,0.04037466,0.06645401,0.0057637705,4250000,0.9740259051322937
1.5279393267631531,86,43000,-0.008553404,14416,3.3887713,38.09,0.021687396,288.76011657714844,0.043869883,0.06906999,0.005876085,4300000,0.9729020521044731
1.4788322365283966,87,43500,-0.009398292,16625,3.3517215,41.73,0.021103747,292.69019985198975,0.04244816,0.073012,0.006204592,4350000,0.9742643963545561
1.61672008395195,88,44000,-0.008642315,15131,3.31256,44.86,0.020652583,295.9726185798645,0.042724654,0.06722199,0.005828246,4400000,0.9738813024014235
1.4721176958084106,89,44500,-0.008749359,13347,3.2845376,39.17,0.021347,299.64591574668884,0.039727684,0.06950199,0.005887622,4450000,0.9768798667937517
1.7811799216270447,90,45000,-0.009166563,14557,3.2672205,39.55,0.02302002,303.97869515419006,0.038849603,0.07257799,0.0060081976,4500000,0.9769161436706781
1.5837965166568757,91,45500,-0.009016958,14569,3.2535486,41.69,0.022426171,307.9670650959015,0.038274087,0.073623985,0.0061039357,4550000,0.9768150970339775
1.4586578583717347,92,46000,-0.008691445,15629,3.2280297,41.56,0.021059202,311.88489818573,0.037156343,0.07658399,0.006342439,4600000,0.9781959746032953
2.122251877784729,93,46500,-0.008874734,13670,3.2069619,48.7,0.0241136,315.71324825286865,0.03952276,0.07564401,0.0062458054,4650000,0.9777373801916838
1.1695291131734848,94,47000,-0.009579648,16051,3.1848907,37.12,0.021756276,319.61676359176636,0.038530353,0.07685799,0.0063644177,4700000,0.9782597925513983
1.988472158908844,95,47500,-0.009154106,14462,3.1611834,45.0,0.021988628,323.2358124256134,0.03669204,0.079062,0.0064093214,4750000,0.9784968495368958
2.5370440447330473,96,48000,-0.009131867,15285,3.1398718,51.44,0.024023015,327.12848114967346,0.039315086,0.076198004,0.006237878,4800000,0.9785272758454084
1.881298713684082,97,48500,-0.008870435,15973,3.1179788,49.22,0.019792976,330.9941997528076,0.0417868,0.07579,0.0063094157,4850000,0.9775338489562273
1.9788030260801315,98,49000,-0.009388762,15364,3.089907,43.62,0.022375654,334.89514994621277,0.03760611,0.078038,0.0064372676,4900000,0.9798979479819536
1.9407209527492524,99,49500,-0.009270038,13818,3.0571969,45.55,0.023235284,338.7289226055145,0.03927679,0.07905598,0.006487299,4950000,0.9792768750339746
2.5015362107753756,100,50000,-0.008764031,12922,3.0306034,58.35,0.021595713,342.9165184497833,0.036176797,0.079214,0.0064138453,5000000,0.980566930025816
2.463012776374817,101,50500,-0.008852032,14078,3.0027616,57.78,0.020394653,347.1277277469635,0.036789227,0.076226,0.0063317795,5050000,0.9812006298452616
1.933762296438217,102,51000,-0.008632101,14735,2.9773932,57.65,0.02168233,351.26908349990845,0.03859994,0.078367986,0.0063972324,5100000,0.9803747944533825
2.305750907063484,103,51500,-0.009715554,13740,2.9568627,59.35,0.022606963,355.2338538169861,0.038983684,0.085094005,0.006820411,5150000,0.9802247602492571
2.1833082461357116,104,52000,-0.009526786,14053,2.9384828,61.12,0.01960909,359.5680091381073,0.03768698,0.08146201,0.006601098,5200000,0.980654401704669
2.0928193336725234,105,52500,-0.008579127,14321,2.9211695,56.94,0.020239698,363.63501501083374,0.04078145,0.08001801,0.0064715613,5250000,0.9789103176444769
2.646717848777771,106,53000,-0.009483302,15305,2.9093885,68.24,0.020335726,367.6363227367401,0.03396917,0.08692598,0.006840266,5300000,0.982662471011281
2.590377389192581,107,53500,-0.009076264,17897,2.8915408,75.64,0.018454693,371.47148966789246,0.03768108,0.073585995,0.0061662807,5350000,0.9814325533807278
2.8237990379333495,108,54000,-0.009027051,14227,2.8761783,94.29,0.020062322,374.73190426826477,0.039088883,0.07894199,0.006431254,5400000,0.9791826922446489
3.2077355098724367,109,54500,-0.009378963,14336,2.859827,125.78,0.019590084,378.84084701538086,0.032152064,0.083882,0.006762396,5450000,0.983288399875164
3.1550721526145935,110,55000,-0.00975917,15916,2.8362632,145.32,0.018011285,382.71919894218445,0.03153462,0.088530004,0.0070494493,5500000,0.9822063688188791
3.7010578429698944,111,55500,-0.009858205,14354,2.8110604,175.49,0.02058116,386.4495267868042,0.032293744,0.089617975,0.0071245045,5550000,0.9813628382980824
4.039098523855209,112,56000,-0.009841713,13999,2.779702,215.88,0.019407852,390.37519574165344,0.03402765,0.090432,0.007163465,5600000,0.9801956694573164
4.129156073331833,113,56500,-0.00899527,15815,2.752639,259.27,0.018282678,394.42725563049316,0.031604998,0.09202803,0.0072938367,5650000,0.9780396204441786
4.567572736740113,114,57000,-0.009931827,16858,2.7225912,275.11,0.018946273,397.8904218673706,0.031216776,0.09653998,0.007579167,5700000,0.97880744561553
4.579810746312141,115,57500,-0.009683497,15348,2.6967492,301.83,0.018557863,401.35355162620544,0.029288575,0.096751995,0.007506571,5750000,0.9793947990983725
4.577735784053803,116,58000,-0.009872709,14641,2.671023,271.31,0.019316388,405.2024509906769,0.030757215,0.095773995,0.0074963067,5800000,0.9788626041263342
5.180844474732876,117,58500,-0.009974408,15577,2.6479013,301.47,0.018375421,409.2437262535095,0.031635616,0.09856003,0.007665595,5850000,0.9764223583042622
4.946654992103577,118,59000,-0.009747929,13886,2.6277683,306.62,0.019294696,412.8819806575775,0.032025,0.09875001,0.0076439176,5900000,0.9767053034156561
5.480470980405808,119,59500,-0.0104419645,14829,2.6022882,329.59,0.017550178,416.95430421829224,0.02754839,0.10224799,0.0078108646,5950000,0.9782383125275373
5.6108613550663,120,60000,-0.010636401,14165,2.5680454,354.27,0.017687883,420.7650978565216,0.025966613,0.111382,0.008301981,6000000,0.979234129190445
6.058521314263344,121,60500,-0.010450201,13865,2.5292602,355.0,0.018867282,424.7688045501709,0.023894932,0.121426016,0.008914094,6050000,0.9808834195137024
5.6317785161733624,122,61000,-0.010263735,14050,2.4896684,354.42,0.017864665,428.67647099494934,0.031672005,0.120557986,0.008868364,6100000,0.973048223182559
6.225805478096008,123,61500,-0.010271755,15513,2.4662473,339.32,0.020200508,432.5845296382904,0.02939173,0.11081801,0.008192999,6150000,0.9760130979120731
6.836573224365711,124,62000,-0.010524333,16151,2.4456258,350.55,0.021801133,436.3240747451782,0.025890004,0.11834201,0.008652958,6200000,0.9817167613655329
6.4002112352848055,125,62500,-0.010278753,15449,2.413702,331.96,0.020728681,439.86408519744873,0.03511363,0.11232802,0.008320885,6250000,0.972439618781209
6.101726059019565,126,63000,-0.010643614,15187,2.3837085,307.72,0.020769522,443.3782901763916,0.03338498,0.108786,0.008099808,6300000,0.9745983202010393
5.15693162381649,127,63500,-0.010041125,14871,2.3649545,209.53,0.02530162,446.994829416275,0.03714951,0.10338998,0.007836664,6350000,0.9717218689620495
5.106576948165894,128,64000,-0.010219854,13396,2.3532348,151.8,0.027846927,450.9572072029114,0.039553396,0.09409002,0.0073309066,6400000,0.9730774741619825
4.776278956234455,129,64500,-0.009318214,15478,2.3388941,118.95,0.030540671,454.9688289165497,0.041093413,0.085885994,0.0068724807,6450000,0.972576966509223
4.809125207364559,130,65000,-0.009573524,15075,2.312365,99.7,0.032320455,458.4729278087616,0.04343857,0.089286,0.007117231,6500000,0.9735735226422548
3.9869433215260504,131,65500,-0.009318389,15201,2.2996726,98.28,0.03258658,462.3492121696472,0.03560686,0.08020199,0.0064817225,6550000,0.9766544345766306
4.7209545066952705,132,66000,-0.009355536,17984,2.28312,112.69,0.032015894,466.27633786201477,0.039388087,0.08224802,0.0066873473,6600000,0.9723574221134186
3.9219991275668145,133,66500,-0.009121598,15029,2.2638824,93.28,0.03347445,469.32650804519653,0.04879773,0.08243797,0.0066919164,6650000,0.9691121149808168
4.492265721261501,134,67000,-0.009741135,15017,2.2415535,102.97,0.034084965,473.0861358642578,0.03930885,0.07879,0.006533774,6700000,0.9730361588299274
4.503692257106304,135,67500,-0.009441469,15370,2.2155368,96.24,0.034015987,476.9792034626007,0.04365991,0.07009001,0.0059940456,6750000,0.9696445781737566
4.686803145110607,136,68000,-0.009311464,20034,2.1867335,102.55,0.035466306,480.5527822971344,0.040784944,0.077957995,0.006510937,6800000,0.9718572292476892
4.561760881841183,137,68500,-0.009328935,19213,2.1645885,100.28,0.036229424,483.43893480300903,0.04352893,0.075879976,0.006256418,6850000,0.9695661682635546
4.608042397201062,138,69000,-0.008861723,17394,2.1437805,99.08,0.037046835,486.5962781906128,0.04150557,0.077060014,0.006383885,6900000,0.9719226825982332
4.4156748825311665,139,69500,-0.009175573,14913,2.1221514,97.54,0.037162423,489.966429233551,0.041463595,0.07813001,0.0064295786,6950000,0.9721782691776752
5.3141872921586035,140,70000,-0.009967338,16663,2.0996342,116.55,0.03594903,493.910306930542,0.048817106,0.08302999,0.0067375684,7000000,0.9681248143315315
4.417950118780136,141,70500,-0.009207129,15864,2.076877,100.0,0.03532315,497.5485577583313,0.044708773,0.076656,0.006370889,7050000,0.9670946411788464
4.475942984223366,142,71000,-0.009596896,14844,2.0589986,95.72,0.037526023,501.19843888282776,0.0440298,0.082602,0.0067004245,7100000,0.9714919421821833
4.343997771441937,143,71500,-0.009467404,17987,2.0352287,92.98,0.0371731,505.26746249198914,0.042810395,0.07666998,0.0063534766,7150000,0.9698245581239462
3.895263373851776,144,72000,-0.009575721,14952,2.0197823,87.63,0.038273808,508.6404860019684,0.041051876,0.07779599,0.006407991,7200000,0.9738524463027716
4.268454935252667,145,72500,-0.009525089,15784,1.9986389,91.57,0.038046412,512.5274126529694,0.04588479,0.08274599,0.006736195,7250000,0.9723870847374201
4.785356561541557,146,73000,-0.009754393,15536,1.9859765,96.22,0.039124683,516.0616891384125,0.04019698,0.082732,0.006693514,7300000,0.9752483163028955
4.2362409299612045,147,73500,-0.009539542,20896,1.9760944,88.56,0.039501786,519.8787841796875,0.038909502,0.07990201,0.006527762,7350000,0.9758690781891346
4.1994480347633365,148,74000,-0.009741659,16922,1.9497794,94.77,0.03926468,522.5471289157867,0.03848112,0.07795,0.0064702826,7400000,0.9755392670631409
4.633475385606289,149,74500,-0.008977635,15992,1.9144784,95.56,0.041177236,526.0938866138458,0.036087427,0.077208,0.006434305,7450000,0.977670107036829
5.399602453708649,150,75000,-0.009409422,16179,1.8858209,102.99,0.041691393,529.5410268306732,0.041810475,0.080238,0.006603984,7500000,0.976182634010911
4.476799001395702,151,75500,-0.009215101,19315,1.8670255,84.85,0.042444732,533.0090987682343,0.044385046,0.078416,0.0065267705,7550000,0.9733034428209066
4.431180203855038,152,76000,-0.009126437,16596,1.8550688,88.5,0.040385384,536.1084949970245,0.045752235,0.081287995,0.006611253,7600000,0.972121937200427
3.890449851155281,153,76500,-0.009342744,20001,1.8471863,80.42,0.041609414,539.6350383758545,0.04194817,0.08539599,0.006894503,7650000,0.9760444816201925
4.071614784300327,154,77000,-0.008410264,15280,1.8348047,87.89,0.04025543,542.5793116092682,0.04842811,0.084922,0.006864031,7700000,0.9718198459595442
4.08287800103426,155,77500,-0.008704762,19681,1.8282739,89.67,0.041725326,546.3824746608734,0.05127926,0.087308004,0.006990871,7750000,0.9692259691655636
5.316343140602112,156,78000,-0.00845781,16341,1.821743,105.24,0.04200338,549.1418468952179,0.043231577,0.071798,0.0060331486,7800000,0.9753709491342306
4.791107174456119,157,78500,-0.009418366,20140,1.8098563,97.21,0.042503837,552.6992700099945,0.039319947,0.09295398,0.007385286,7850000,0.9784102477133274
4.830443941056728,158,79000,-0.009167553,15555,1.7842613,96.85,0.041519303,555.7335751056671,0.03237243,0.09375202,0.007504338,7900000,0.9814125094562769
4.701137454211712,159,79500,-0.010203075,16015,1.7641121,88.63,0.04227172,559.2475941181183,0.03894144,0.08599001,0.006917178,7950000,0.9787962567061186
4.167269924879074,160,80000,-0.009499662,15313,1.7500485,85.65,0.040307786,562.940491437912,0.03980882,0.084888004,0.006881494,8000000,0.9779506679624319
4.608770942091942,161,80500,-0.01023359,19309,1.7295002,96.78,0.042206515,566.7709240913391,0.038012143,0.093600005,0.0074151494,8050000,0.9777747523039579
4.542230753004551,162,81000,-0.008510759,17844,1.7121379,106.98,0.039761357,569.7309408187866,0.033459634,0.09397802,0.00743294,8100000,0.98044228926301
4.423216337561607,163,81500,-0.00849137,17367,1.6973401,95.57,0.04184761,572.957489490509,0.037442483,0.08586602,0.006913794,8150000,0.9785254932940006
4.990268957912922,164,82000,-0.008635432,18568,1.6785712,93.32,0.042779535,576.2646169662476,0.032942083,0.083717994,0.0068238256,8200000,0.9814980756491423
4.951338324248791,165,82500,-0.009315653,18253,1.6558447,99.4,0.043015055,579.4905507564545,0.034251295,0.08854199,0.0071128695,8250000,0.9817362762987614
3.9958719936013223,166,83000,-0.009122662,17074,1.6388303,84.87,0.04383192,582.9161002635956,0.035010617,0.08679197,0.007028562,8300000,0.9807446002960205
5.350045579969883,167,83500,-0.009867214,17593,1.6230388,95.04,0.043894865,586.3375985622406,0.036464874,0.088068,0.007134405,8350000,0.9806909803301096
3.567874102294445,168,84000,-0.009745851,18844,1.6093123,74.08,0.042734068,589.5943768024445,0.048554834,0.098814,0.00768495,8400000,0.9732733741402626
4.8355716499686245,169,84500,-0.009227484,17925,1.6014203,96.15,0.045420542,592.8054625988007,0.032311894,0.080296,0.0065973736,8450000,0.981388758867979
4.695657294094563,170,85000,-0.009331457,18246,1.5938808,93.52,0.044819154,595.9704418182373,0.02402825,0.08663398,0.0069112615,8500000,0.9863856947049499
4.676711696982384,171,85500,-0.0087752845,20921,1.5803208,95.39,0.045752287,598.981552362442,0.030711701,0.08708,0.007018243,8550000,0.982938639819622
4.221175662279129,172,86000,-0.0094512,15968,1.5619794,77.93,0.043973878,601.816299200058,0.029754909,0.093200006,0.0073970067,8600000,0.9834602102637291
4.911803207695484,173,86500,-0.009496125,18547,1.5558401,91.4,0.043599166,605.5586092472076,0.0390545,0.09231,0.0073574274,8650000,0.97847437299788
5.060049050748348,174,87000,-0.0098121315,17847,1.5483534,94.82,0.0455278,608.6700484752655,0.03221136,0.09397402,0.007422386,8700000,0.9816065467894077
5.144883234202862,175,87500,-0.009068506,17188,1.5279739,104.35,0.042395502,611.9276568889618,0.035864588,0.085792,0.0069920807,8750000,0.979612385854125
