explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,fps,total_timesteps,clipfrac,time_elapsed,true_reward,n_updates,value_loss,approxkl,policy_entropy,policy_loss
0.9795269966125488,156500,8.525660156521262,109.93,7733,15650000,0.103007995,2115.1739885807037,0.06883184,313,0.1276373,0.008019691,0.53962654,-0.009184431
0.9790995139628649,157000,7.807689436840283,98.86,8350,15700000,0.10722597,2122.019613265991,0.06929218,314,0.14175953,0.008292615,0.53419137,-0.00899912
0.9775897767394781,157500,7.298850311531714,96.49,7947,15750000,0.11116599,2128.584808588028,0.06783441,315,0.13757236,0.008589408,0.5362239,-0.009084975
0.9820902738720179,158000,8.815630775811151,115.54,8013,15800000,0.10490599,2135.5301802158356,0.070270136,316,0.112180255,0.008119895,0.5354205,-0.0096585825
0.9797850977629423,158500,8.484928496632419,110.43,7880,15850000,0.107420005,2142.187005996704,0.06793058,317,0.121854216,0.008388244,0.51767695,-0.009625736
0.980231637135148,159000,8.62056978403547,112.91,7566,15900000,0.11548601,2148.9156205654144,0.07095465,318,0.12672122,0.008906905,0.50009525,-0.0098874625
0.9775346592068672,159500,9.161567905271221,115.5,7961,15950000,0.11034399,2156.0065109729767,0.06868214,319,0.14519745,0.008631982,0.4881374,-0.009475782
0.9781324546784163,160000,7.639978652794161,99.81,8278,16000000,0.103957996,2162.7003774642944,0.07212534,320,0.13645437,0.008191775,0.489068,-0.00866596
0.9788956735283136,160500,7.363521111756454,113.96,8249,16050000,0.108878,2169.3771419525146,0.06839414,321,0.12915054,0.0083956085,0.4881441,-0.008934402
0.9805152118206024,161000,8.797492982656186,112.11,7902,16100000,0.102322,2175.9315485954285,0.07233688,322,0.12543848,0.008001553,0.47307912,-0.0078746285
0.9805364198982716,161500,7.320667844747113,102.58,7892,16150000,0.119559996,2182.763474702835,0.071453884,323,0.12712109,0.00910453,0.4540193,-0.010280329
0.9775987379252911,162000,8.97276633287489,110.52,7886,16200000,0.108236015,2189.6097362041473,0.070302576,324,0.14166573,0.00839113,0.4513985,-0.007886249
0.9808018915355206,162500,8.237386702680816,101.67,8178,16250000,0.112892,2196.4786150455475,0.07276618,325,0.12067639,0.008688414,0.44365436,-0.009451006
0.9815094657242298,163000,7.433414037167386,101.42,7969,16300000,0.10700202,2203.22882604599,0.06965047,326,0.11730154,0.008330436,0.43685994,-0.008592771
0.9784713871777058,163500,7.562791168181648,104.28,8289,16350000,0.11074396,2210.0048503875732,0.0721327,327,0.13776387,0.008635118,0.42933178,-0.008217139
0.9801096878945827,164000,8.111766476524863,104.14,8015,16400000,0.11813201,2216.4045639038086,0.07333352,328,0.11998966,0.009040302,0.4183117,-0.008776639
0.9805719386786222,164500,7.823115325490653,94.52,7917,16450000,0.11552001,2222.98707818985,0.07365234,329,0.12733217,0.0088683935,0.40753776,-0.009726157
0.9809210691601038,165000,7.709918806984897,106.97,8040,16500000,0.11494803,2229.580794811249,0.073400974,330,0.119419985,0.0088632945,0.39986095,-0.008564476
0.9810913819819689,165500,7.864517397232776,91.51,8105,16550000,0.11843803,2236.3475058078766,0.07747522,331,0.11911127,0.009186552,0.39270848,-0.008756037
0.9832973554730415,166000,8.332266718078026,106.56,8121,16600000,0.12211998,2243.088481903076,0.073159836,332,0.1022315,0.009296487,0.38846958,-0.008721353
0.9790158923715353,166500,5.948177232966409,86.39,8156,16650000,0.110001996,2249.8378002643585,0.07020541,333,0.14243087,0.008541471,0.38635167,-0.008822357
0.9796258397400379,167000,7.081264214883704,94.02,8159,16700000,0.115886,2256.4890213012695,0.07350833,334,0.12634416,0.00887068,0.37468347,-0.008426164
0.9843472335487604,167500,8.463147689418692,108.66,7958,16750000,0.117338,2263.194432258606,0.07179234,335,0.09646211,0.009054622,0.36483932,-0.009601834
0.9793317373842001,168000,7.178401217059582,93.06,7545,16800000,0.11171401,2269.9966139793396,0.07578832,336,0.13103858,0.008590141,0.36002567,-0.007813963
0.9781750924885273,168500,7.606168171548124,95.05,7934,16850000,0.10891601,2277.1436512470245,0.07324198,337,0.14024362,0.00843725,0.35782945,-0.009202628
0.983039565384388,169000,6.558337417247676,87.02,8057,16900000,0.11808399,2283.8903183937073,0.07190957,338,0.10985363,0.009050613,0.3532941,-0.00982504
0.9815989322960377,169500,7.230271368335379,93.32,8483,16950000,0.11716999,2290.787497997284,0.07435456,339,0.12036123,0.008994242,0.34682754,-0.0077681863
0.980932217091322,170000,8.746779460054386,106.04,7936,17000000,0.11814798,2297.3194320201874,0.071963996,340,0.11814198,0.008995885,0.35020173,-0.009593256
0.9807196259498596,170500,8.023933351502492,100.72,7790,17050000,0.126616,2304.082793235779,0.07528524,341,0.12484461,0.009667456,0.34898406,-0.008423213
0.9801396913826466,171000,6.955432835826868,92.33,8279,17100000,0.11698802,2311.053615808487,0.07154212,342,0.12937959,0.00901165,0.34082776,-0.009549438
0.9812510013580322,171500,7.898740622537007,96.87,7865,17150000,0.11866199,2317.736243724823,0.07395403,343,0.11706779,0.009233212,0.33097565,-0.008994249
0.9788514692336321,172000,7.786839395559764,103.65,7763,17200000,0.109831974,2324.7054171562195,0.06947557,344,0.13541514,0.008746475,0.32989255,-0.008837128
0.9820447843521833,172500,7.34986684830481,101.57,7887,17250000,0.10367002,2331.678488969803,0.07251895,345,0.10989697,0.008137879,0.32786056,-0.008490372
0.981053164228797,173000,8.13647542865463,99.03,8102,17300000,0.12211203,2338.3793330192566,0.07520393,346,0.12443306,0.009487736,0.31707022,-0.0096505955
0.9796784650534391,173500,7.136309445299921,99.85,7725,17350000,0.12049,2345.044426679611,0.070157625,347,0.12410192,0.009210265,0.30740908,-0.009049077
0.9792732112109661,174000,6.873712797712651,100.8,7870,17400000,0.11662998,2351.835859298706,0.07366407,348,0.13368192,0.008979966,0.29553404,-0.009093895
0.9788757525384426,174500,7.77845318176056,104.34,8311,17450000,0.11314598,2358.7043159008026,0.07019428,349,0.13420175,0.008640866,0.28717574,-0.00868883
0.982432285323739,175000,7.936258298814137,102.24,7890,17500000,0.11536398,2365.3696060180664,0.07528456,350,0.10468537,0.008911624,0.27961954,-0.008756211
0.9789512660354376,175500,7.328982288247643,96.31,7889,17550000,0.113102004,2372.1180975437164,0.07159283,351,0.13231857,0.008610166,0.27563575,-0.008422025
0.9822356197983027,176000,8.685829181908922,105.52,7930,17600000,0.111894004,2379.1495745182037,0.07756418,352,0.12116656,0.008740692,0.26683474,-0.008586463
0.9824483878910542,176500,9.169166297113406,114.24,7863,17650000,0.10838201,2386.0971987247467,0.07378108,353,0.11329994,0.008412695,0.2438195,-0.007976032
0.978023711591959,177000,7.4361299272218915,91.07,8087,17700000,0.12354402,2392.7526404857635,0.07467466,354,0.13928008,0.009523859,0.23413849,-0.009234814
0.982947114855051,177500,7.40433871665984,93.54,8242,17750000,0.127082,2399.58451294899,0.07341492,355,0.104996294,0.009708288,0.23325306,-0.008750408
0.9806956350803375,178000,7.344388261210261,88.91,8018,17800000,0.11509803,2406.105814218521,0.07641275,356,0.12558796,0.008872015,0.22395019,-0.009298387
0.9817703291773796,178500,10.363276717255504,116.89,8120,17850000,0.11234402,2412.726338863373,0.07690322,357,0.114967115,0.008720719,0.21004039,-0.009177294
0.9790540784597397,179000,8.04869141203948,99.2,7864,17900000,0.12199599,2419.391708135605,0.07404609,358,0.1324462,0.009424521,0.19668804,-0.008110533
0.9821816608309746,179500,5.7726919799254395,85.71,7990,17950000,0.108742,2426.021406173706,0.070153184,359,0.11954839,0.008507514,0.18766399,-0.009307743
0.9808359649032354,180000,8.009697512504754,105.81,7902,18000000,0.118399985,2432.863555908203,0.071537614,360,0.12891145,0.009167361,0.17255947,-0.010023744
0.9819358456879854,180500,7.788554484568449,95.69,8000,18050000,0.127094,2439.706524372101,0.07496506,361,0.121651955,0.009792736,0.16214624,-0.00937603
0.9838850479573011,181000,8.150947160775978,99.68,7929,18100000,0.122076,2446.565911054611,0.07747104,362,0.10008537,0.00937957,0.1546165,-0.009104397
0.9844333762302995,181500,8.725451034454672,101.74,7969,18150000,0.11323801,2453.372955799103,0.07660851,363,0.10151159,0.0088627795,0.14570159,-0.008558877
0.9844720615074039,182000,8.087334845772402,95.73,8077,18200000,0.12401799,2460.213651895523,0.07432662,364,0.106483184,0.009477673,0.13609657,-0.008148623
0.9818443022668362,182500,8.9073037112569,102.56,7916,18250000,0.11939799,2466.8343036174774,0.075276755,365,0.11508104,0.009200505,0.12776037,-0.008085603
0.9836017731577158,183000,8.822214348584385,98.54,7830,18300000,0.11913801,2473.5624034404755,0.07497223,366,0.10774302,0.009171008,0.12049846,-0.009771485
0.9853364247828722,183500,8.22145087168159,98.06,7711,18350000,0.121346004,2480.410722255707,0.07381349,367,0.098217554,0.009232626,0.12365967,-0.008923378
0.9866980416700244,184000,8.29052747073496,95.28,8297,18400000,0.10843601,2487.496433019638,0.07700379,368,0.08316357,0.0084157325,0.1172846,-0.007885261
0.9825254809111357,184500,8.78458706884012,112.33,8087,18450000,0.111942016,2494.0605323314667,0.073369496,369,0.113888085,0.008671068,0.09908171,-0.008804393
0.9847507895901799,185000,8.457640344880492,103.0,7760,18500000,0.123784,2500.7749483585358,0.07711748,370,0.10158741,0.009470581,0.08181017,-0.0088231
0.9846777636557817,185500,8.295197237898828,103.06,7964,18550000,0.123704016,2507.7099561691284,0.07346414,371,0.10235215,0.009484201,0.06504385,-0.008442048
0.9875335115939379,186000,8.595966543748146,102.8,7954,18600000,0.119975984,2514.4551734924316,0.0773377,372,0.08005979,0.00907586,0.06544657,-0.009687037
0.9797139801084995,186500,7.673412216070301,103.39,8120,18650000,0.13079602,2521.282648563385,0.07143055,373,0.13042761,0.009987483,0.054428644,-0.00929584
0.986094051040709,187000,9.000467016323382,107.99,8081,18700000,0.12781198,2527.95600605011,0.07812546,374,0.09018672,0.009689674,0.05085795,-0.009021562
0.9867762625217438,187500,9.035996926932349,104.48,8089,18750000,0.124008,2534.7384865283966,0.07736093,375,0.08637388,0.009500801,0.04160603,-0.00962792
0.985944427549839,188000,7.51764523770973,95.82,8024,18800000,0.117305994,2541.3293352127075,0.07422696,376,0.09228101,0.009082466,0.041227397,-0.00853426
0.9884651564061642,188500,8.656829875326002,105.02,7676,18850000,0.12672798,2548.0173251628876,0.079189114,377,0.07649461,0.009643988,0.034671787,-0.0092932405
0.9846001202240586,189000,7.853064014026749,99.24,8002,18900000,0.122866005,2555.0277104377747,0.07595197,378,0.098218985,0.009289366,0.035602063,-0.008966404
0.984528704546392,189500,8.25085572566648,94.22,8229,18950000,0.122686006,2561.8725583553314,0.074645266,379,0.10328912,0.009420988,0.03302046,-0.009011576
0.9817054476588964,190000,8.34279897209708,103.8,8345,19000000,0.141534,2568.3645765781403,0.07323349,380,0.11639597,0.010581859,0.025846327,-0.009121187
0.9859552765265107,190500,8.09835325040287,96.36,8164,19050000,0.11974,2574.944019794464,0.07691435,381,0.093319796,0.009239706,0.021869482,-0.0096378
0.9845074098557234,191000,6.821694807552267,87.74,8038,19100000,0.12429998,2581.6184005737305,0.078359924,382,0.10267577,0.009521622,0.009858484,-0.009847394
0.986808025278151,191500,8.383942413378245,99.7,8136,19150000,0.122103974,2588.2846777439117,0.08057698,383,0.0835428,0.009275857,0.004130647,-0.008178475
0.9839963875710964,192000,7.078922507515526,94.18,8116,19200000,0.12719803,2594.99205994606,0.07543303,384,0.10426105,0.009832913,0.005585822,-0.008817329
0.9816371910274029,192500,7.697206032686081,92.39,7839,19250000,0.11529401,2601.677511692047,0.07551741,385,0.12055962,0.008907422,0.00023362756,-0.009749215
0.9837487060576677,193000,7.896951621266854,103.81,8029,19300000,0.12311996,2608.542367219925,0.07454893,386,0.10637727,0.009470696,-0.00378047,-0.009972925
0.9853423899039626,193500,7.271596908685606,101.76,8007,19350000,0.127498,2615.249367713928,0.07411771,387,0.096714124,0.009719024,-0.01320606,-0.009213711
0.9831931870430708,194000,7.721779111533178,93.96,8198,19400000,0.1263,2622.179188966751,0.07601216,388,0.107456595,0.009577601,-0.022873063,-0.009278671
0.9807325769215822,194500,8.005059951079165,101.7,8033,19450000,0.12042001,2628.8009281158447,0.07636608,389,0.13104676,0.009287053,-0.030443763,-0.007991709
0.985984374769032,195000,8.17092637806738,111.08,8209,19500000,0.13565001,2635.6498696804047,0.07713607,390,0.09673077,0.0102759935,-0.039253864,-0.009914583
0.985051590949297,195500,9.021217161082387,105.1,8060,19550000,0.12016798,2642.2678079605103,0.0777626,391,0.09858474,0.00923349,-0.038221132,-0.008533854
0.9817244056612253,196000,7.745697238926514,90.85,7761,19600000,0.121161975,2649.024176836014,0.074272186,392,0.116849184,0.009261371,-0.030645104,-0.008678149
0.9848460117354989,196500,8.807653905272854,100.47,8085,19650000,0.12466803,2656.0747871398926,0.080185935,393,0.10226727,0.009533146,-0.026105456,-0.008927775
0.9845464108511806,197000,7.348124453549754,90.66,8037,19700000,0.127994,2662.7732734680176,0.07678618,394,0.10023649,0.00982536,-0.030457955,-0.008253393
0.9876740416511893,197500,8.300694532511551,96.13,8127,19750000,0.12509799,2669.4593563079834,0.07889161,395,0.07861399,0.009574767,-0.036677767,-0.009504165
0.9868659656494856,198000,8.654596349563398,99.16,8120,19800000,0.13407399,2676.184685230255,0.07983483,396,0.092214614,0.010333067,-0.05088799,-0.009142079
0.9822977520525455,198500,7.358998942234612,92.0,8031,19850000,0.120606005,2682.858818292618,0.07604516,397,0.1179019,0.009187167,-0.05342303,-0.00927725
0.9806248024106026,199000,8.635690381915847,104.86,8540,19900000,0.13025598,2689.638597726822,0.07823299,398,0.116884746,0.0100235,-0.047005534,-0.0071263416
0.9836116246879101,199500,8.552731324289052,99.14,8018,19950000,0.11980601,2696.135313272476,0.07733133,399,0.10441,0.009255046,-0.053768054,-0.008681837
0.9863065453246236,200000,8.038276795672573,96.66,8054,20000000,0.12237198,2702.902919769287,0.07913626,400,0.092494465,0.00943411,-0.058175016,-0.008680982
0.9846907444298267,200500,9.057437548451853,103.23,8097,20050000,0.127412,2709.563908100128,0.07768818,401,0.10435172,0.009704513,-0.056422126,-0.008817524
0.985538856126368,201000,8.910968727059954,111.13,8086,20100000,0.12493201,2716.236317873001,0.076996505,402,0.09567704,0.009592917,-0.058034256,-0.00898334
0.9804844204336405,201500,6.702707204098988,87.43,8023,20150000,0.12483199,2722.9148242473602,0.07450391,403,0.13447593,0.009708133,-0.06524845,-0.008236495
0.9880461590364575,202000,6.8085044553935585,84.46,8051,20200000,0.11883801,2729.734337091446,0.08095379,404,0.07900761,0.00919465,-0.06004403,-0.008527378
0.9841895438730717,202500,8.756781750719384,102.36,8072,20250000,0.12876602,2736.5154395103455,0.07930281,405,0.105575114,0.009830282,-0.059160642,-0.008494241
0.984570549800992,203000,8.312034554709099,100.99,8231,20300000,0.12434402,2743.123479127884,0.07631982,406,0.1010389,0.009565265,-0.066973686,-0.008650436
0.9863674128428102,203500,8.698597111805466,96.12,7734,20350000,0.12872599,2749.6992144584656,0.08039009,407,0.08703854,0.0098421825,-0.084672555,-0.008770003
0.9880821965634823,204000,9.072879337845661,102.08,7718,20400000,0.11346599,2756.6235826015472,0.08086757,408,0.07997107,0.008764084,-0.09437105,-0.008226894
0.9852108350023627,204500,6.298962163564575,87.65,8159,20450000,0.11804999,2763.6990809440613,0.07598781,409,0.09460906,0.009194728,-0.1021255,-0.008951357
0.9872344629839063,205000,6.967052059857233,92.39,7918,20500000,0.13028999,2770.385112285614,0.07524514,410,0.07924784,0.0098016085,-0.111596785,-0.009195207
0.9862596234306693,205500,8.767035442970956,102.93,7779,20550000,0.124842,2777.1556708812714,0.081041396,411,0.094519384,0.009557806,-0.11958341,-0.008898806
0.9852059055119753,206000,7.651413475481823,89.08,8140,20600000,0.12631802,2784.1460881233215,0.07932499,412,0.09312036,0.009816911,-0.120228395,-0.009308663
0.9877579351887107,206500,8.944456059432559,102.81,8447,20650000,0.12755401,2790.9054868221283,0.08221083,413,0.08019792,0.00970702,-0.122104585,-0.008771533
0.985504656098783,207000,8.582124177653895,106.64,8043,20700000,0.12265202,2797.27241897583,0.07647113,414,0.09584921,0.009480361,-0.1299693,-0.009030536
0.9881642581894994,207500,7.52292072930999,86.58,7722,20750000,0.12397801,2803.9290812015533,0.08117321,415,0.07434972,0.009496337,-0.13995901,-0.008897469
0.9861633656546474,208000,7.935102999619994,86.5,7854,20800000,0.13003202,2811.070853948593,0.08118368,416,0.09326716,0.009881875,-0.14283007,-0.009936806
0.985475417226553,208500,8.091430016333762,90.25,8047,20850000,0.13679801,2817.6550714969635,0.0757744,417,0.09148887,0.010549376,-0.14360282,-0.008814741
0.9857578380033374,209000,8.640025402909306,100.81,7853,20900000,0.132372,2824.4045429229736,0.07904116,418,0.09214484,0.010115633,-0.14748254,-0.008735422
0.9843090251088142,209500,7.6932357770182715,98.16,8076,20950000,0.13521203,2831.193013906479,0.077144206,419,0.103552826,0.010263803,-0.1472845,-0.007884657
0.9884278057143092,210000,7.929579436209606,98.42,7994,21000000,0.143434,2837.7156200408936,0.07987379,420,0.07704411,0.010995904,-0.15529108,-0.009403548
0.9830220192670822,210500,7.828539298098331,95.21,8207,21050000,0.131644,2844.381070137024,0.08038595,421,0.11757242,0.010138745,-0.15596572,-0.009689047
0.9877192620187998,211000,8.307924010851494,104.65,8142,21100000,0.13733399,2851.130918741226,0.07994974,422,0.08325758,0.010476186,-0.16327797,-0.009398092
0.9855262096971273,211500,8.569748464000732,101.07,7927,21150000,0.13519196,2857.8144640922546,0.079588376,423,0.095014445,0.0102767125,-0.18238074,-0.008615927
0.9871847610920668,212000,8.964849947132915,101.33,8154,21200000,0.14201403,2864.588963031769,0.082102366,424,0.084387176,0.010929096,-0.19217736,-0.009109871
0.9885590393096209,212500,8.174804706891445,93.69,7904,21250000,0.13534002,2871.2066140174866,0.083717294,425,0.078423746,0.010503889,-0.1936099,-0.009281757
0.9828492142260075,213000,7.577329046548112,91.97,8162,21300000,0.13067602,2878.095384120941,0.0734973,426,0.11545928,0.00999815,-0.19063385,-0.008829822
0.9867263846099377,213500,8.737932653283352,99.54,8263,21350000,0.13002199,2884.6096918582916,0.082010545,427,0.08927086,0.00990134,-0.19406666,-0.008460679
0.9799463581293821,214000,8.953567511584552,106.05,7959,21400000,0.12864,2891.2711317539215,0.07742304,428,0.13777615,0.009870929,-0.2025613,-0.008800467
0.9906939771026373,214500,9.402346464111034,100.22,8057,21450000,0.11922204,2897.9718482494354,0.08451997,429,0.066405125,0.009216114,-0.21245942,-0.007942601
0.9861313700675964,215000,7.041874396907897,87.52,8062,21500000,0.12154798,2904.6956374645233,0.07632759,430,0.099740975,0.009420398,-0.21356553,-0.008396251
0.9875297863036394,215500,7.9945945179847335,92.74,7962,21550000,0.13469803,2911.4324862957,0.081865266,431,0.08207014,0.010163169,-0.21211016,-0.008604176
0.9860313832759857,216000,6.5828570839022,85.93,8126,21600000,0.129412,2918.131150007248,0.07875966,432,0.08887652,0.009951278,-0.20903665,-0.008631613
0.9821365177631378,216500,8.151545326794002,97.01,8025,21650000,0.132696,2924.8926825523376,0.07749497,433,0.12392641,0.010230317,-0.20729555,-0.009938827
0.9831656012684107,217000,8.005226228413084,101.36,8163,21700000,0.13209999,2931.720948457718,0.07324005,434,0.11384258,0.010208415,-0.21128711,-0.008706746
0.9864590810611844,217500,7.752346270602138,89.96,7967,21750000,0.13202201,2938.3598675727844,0.07842324,435,0.088935636,0.010049147,-0.22225773,-0.008292018
0.9837937206029892,218000,7.35331370371161,89.82,8091,21800000,0.13504799,2944.900578737259,0.07833794,436,0.11060262,0.010521928,-0.2388826,-0.0073211347
0.9787248577922583,218500,7.542075699713605,97.03,7631,21850000,0.12231398,2951.5094714164734,0.07537701,437,0.13592488,0.0094299875,-0.2568162,-0.008757169
0.9852238083258271,219000,8.708863021722719,99.22,7990,21900000,0.136826,2958.659661054611,0.0796637,438,0.098076,0.010385781,-0.2594627,-0.009133112
0.9870343189686537,219500,8.235114281517381,93.4,8182,21950000,0.13263601,2965.4754178524017,0.07869379,439,0.08820924,0.010032357,-0.25872633,-0.008429232
0.9861800642684102,220000,9.104398845924152,104.76,7808,22000000,0.13914798,2972.0772132873535,0.08057386,440,0.09435854,0.010770043,-0.25882402,-0.008495071
0.9811722300946712,220500,9.14336787138207,105.45,7796,22050000,0.12940803,2978.9940283298492,0.08130031,441,0.12919231,0.01016626,-0.2514429,-0.007474622
0.9841035529971123,221000,7.9289648987962575,88.88,7958,22100000,0.12696403,2985.861059188843,0.07805883,442,0.1037353,0.009767097,-0.24795026,-0.009219084
0.9872663337737322,221500,7.8323087197323185,92.88,7960,22150000,0.13965398,2992.413226366043,0.07983057,443,0.080819935,0.010597089,-0.2537153,-0.00786427
0.9823708068579435,222000,8.193101754630261,98.87,7826,22200000,0.15090396,2999.2110912799835,0.07960782,444,0.120961756,0.011388559,-0.26798347,-0.0082067475
0.9848415656015277,222500,8.239362349179574,94.37,7899,22250000,0.137516,3006.027690887451,0.080869995,445,0.10312564,0.010432193,-0.27839655,-0.00944918
0.9858503146097064,223000,9.04107282435827,112.06,8085,22300000,0.132844,3012.923737049103,0.07598155,446,0.09736516,0.010206997,-0.27280223,-0.009057807
0.9880011854693294,223500,7.257633521895186,87.88,8232,22350000,0.12445801,3019.622209787369,0.08032349,447,0.085259326,0.009560652,-0.25946033,-0.00898032
0.9882589671760798,224000,8.669752614764294,101.92,8069,22400000,0.13924603,3026.2331840991974,0.07948581,448,0.08227335,0.010641906,-0.2631214,-0.008838204
0.9863372528925538,224500,8.412940691308831,103.57,7821,22450000,0.13347602,3032.8992791175842,0.07835432,449,0.08909419,0.010034713,-0.26345196,-0.008759676
0.9881944758817554,225000,7.861186125149834,94.35,8035,22500000,0.13748401,3039.858285188675,0.07842938,450,0.08093749,0.0105085485,-0.2669512,-0.00899057
0.9823301769793034,225500,7.643624552816982,90.62,7996,22550000,0.13412003,3046.628453016281,0.07752414,451,0.123419866,0.01035204,-0.26137993,-0.008985469
0.9874928575009108,226000,7.884266349922182,91.5,8083,22600000,0.13755998,3053.1242594718933,0.07839686,452,0.084046744,0.010360434,-0.2539597,-0.008720667
0.981870511546731,226500,9.35520686167627,106.37,8000,22650000,0.12585203,3059.6886053085327,0.07776053,453,0.122562215,0.009614763,-0.26187444,-0.009007893
0.9847456123679876,227000,8.1683128181746,102.64,8167,22700000,0.149584,3066.4352192878723,0.07710296,454,0.10294434,0.011445216,-0.2750789,-0.007977927
0.9828147199004889,227500,8.935326194493973,98.93,7990,22750000,0.138792,3073.13089966774,0.07954668,455,0.119011365,0.010701691,-0.28975618,-0.008261158
0.9852931005880237,228000,9.458162129580014,102.03,8172,22800000,0.12972201,3079.8912258148193,0.0809199,456,0.099805444,0.010025847,-0.30053544,-0.008822606
0.9828211572021246,228500,7.200051170226725,92.33,8254,22850000,0.134268,3086.515214204788,0.07942348,457,0.12252168,0.010292071,-0.30056584,-0.008733463
0.9844226194545627,229000,8.558037852911802,101.24,7911,22900000,0.12531401,3092.986978292465,0.078710355,458,0.10296783,0.009639436,-0.30554497,-0.008565144
0.9901543399319053,229500,8.652325566334694,95.76,8110,22950000,0.12748197,3099.8821699619293,0.08085297,459,0.06324382,0.009750353,-0.31742248,-0.009412095
0.9839768949896097,230000,8.97914513790627,103.25,7894,23000000,0.14261597,3106.678909301758,0.07974927,460,0.10592811,0.010806071,-0.3281042,-0.008011229
0.9911136832088232,230500,8.07042222014148,91.73,8023,23050000,0.13106,3113.460887670517,0.08302261,461,0.05802945,0.009898023,-0.34183022,-0.008004409
0.9854266094043851,231000,9.341470376413636,102.11,8125,23100000,0.13052797,3120.1833231449127,0.08132469,462,0.09297609,0.010049167,-0.3531351,-0.009000631
0.9853172041475773,231500,7.46338754697048,94.84,7958,23150000,0.11797799,3126.6298854351044,0.07787525,463,0.096328594,0.009183098,-0.35824767,-0.008769089
0.9873068537563086,232000,7.488439757019733,96.97,8061,23200000,0.13548401,3133.225144147873,0.07812859,464,0.08272488,0.0103436485,-0.35942814,-0.008446424
0.9905853681266308,232500,8.34728526063467,98.02,8076,23250000,0.14742202,3140.0564036369324,0.08123298,465,0.060948063,0.011136759,-0.36634368,-0.008367213
0.9862617067992687,233000,7.200697493413681,94.28,7888,23300000,0.13227797,3146.781888484955,0.07845782,466,0.09360838,0.0101105645,-0.3668728,-0.007486799
0.9842125773429871,233500,8.308443265254136,96.39,7853,23350000,0.139764,3153.635456085205,0.0767072,467,0.109639294,0.010856452,-0.3571192,-0.009355095
0.9892592523247004,234000,7.924035191427902,90.47,7978,23400000,0.14037998,3160.4911546707153,0.08267307,468,0.07294868,0.010811903,-0.35972968,-0.008101815
0.9828668143600225,234500,7.941278494697617,99.49,8068,23450000,0.14294198,3167.2382094860077,0.07717845,469,0.11317723,0.011021691,-0.3658432,-0.008910498
0.9845280712470412,235000,8.143913601534296,102.46,7814,23500000,0.13304399,3174.0169994831085,0.078347765,470,0.10441579,0.01022483,-0.36768535,-0.008569522
0.9879079097881913,235500,7.3240106447219295,97.53,8331,23550000,0.12725201,3180.9904446601868,0.076710075,471,0.08173936,0.009771073,-0.36167926,-0.008855018
0.9896639036014676,236000,7.261386566122237,90.93,7849,23600000,0.131038,3187.5738577842712,0.082365274,472,0.06359808,0.010123927,-0.37052396,-0.008770717
0.9867709381505847,236500,7.927821746766858,94.99,7712,23650000,0.14084202,3194.171657562256,0.0800972,473,0.08376459,0.010742829,-0.37817058,-0.007611652
0.9862693483009934,237000,8.503983212933527,101.15,8027,23700000,0.13858002,3201.206580877304,0.08244441,474,0.10045116,0.010566055,-0.389533,-0.007882628
0.9883657060563564,237500,8.596452231255972,98.46,8001,23750000,0.14862598,3208.0308697223663,0.079126805,475,0.074635826,0.011486877,-0.3965498,-0.008225693
0.989994908683002,238000,6.980490260584848,94.97,8029,23800000,0.14021802,3214.7777891159058,0.07673314,476,0.06338832,0.010760898,-0.3952838,-0.0088131875
0.9889954989776015,238500,7.956914146867275,93.69,8331,23850000,0.14295198,3221.5071597099304,0.08187948,477,0.07498363,0.010956819,-0.40413636,-0.008097552
0.9873223723843694,239000,8.760269011339478,100.94,8274,23900000,0.13866003,3227.810269832611,0.0810251,478,0.0842873,0.01049184,-0.3981797,-0.008269025
0.9899098863825202,239500,6.924382775607082,89.61,8076,23950000,0.12823598,3234.253738641739,0.08028355,479,0.06620808,0.009823928,-0.39917988,-0.0076802694
0.9878157386556268,240000,9.404060021853002,101.38,8136,24000000,0.14062801,3240.802669763565,0.08446014,480,0.08682867,0.0108787725,-0.40426618,-0.008365685
0.9911988386884332,240500,8.982147090758225,96.09,8084,24050000,0.133648,3247.423702955246,0.08586659,481,0.059221745,0.010161684,-0.40125638,-0.0073036607
0.9898717608302832,241000,7.428648785816477,95.69,8330,24100000,0.135246,3254.1223735809326,0.08320667,482,0.06642255,0.010176811,-0.39703578,-0.008725649
0.9852055050432682,241500,7.898771934458637,91.51,7895,24150000,0.127044,3260.710746049881,0.083378665,483,0.10396623,0.009774165,-0.38933846,-0.008301198
0.9857113128527999,242000,7.824036309551448,89.44,8078,24200000,0.13673599,3267.5624964237213,0.07989828,484,0.09514512,0.01053038,-0.381153,-0.007891713
0.978151261806488,242500,8.1717467516147,92.71,8113,24250000,0.138702,3274.2268755435944,0.08155373,485,0.15864979,0.010655924,-0.38602516,-0.0070525594
0.9916526498273015,243000,8.691620127818751,97.33,8141,24300000,0.142452,3280.977858066559,0.081452355,486,0.05376481,0.011161331,-0.40406775,-0.0079412395
0.9858897412195802,243500,8.93905304698841,96.97,7840,24350000,0.13935998,3287.672198534012,0.080185905,487,0.09154238,0.010656246,-0.42108518,-0.008424001
0.9865637179464102,244000,7.082858450689237,95.57,7979,24400000,0.136662,3294.300809621811,0.08013398,488,0.08787604,0.010671819,-0.4205848,-0.009493503
