time_elapsed,approxkl,clipfrac,serial_timesteps,true_reward,ep_reward_mean,explained_variance,ep_len_mean,policy_entropy,policy_loss,value_loss,total_timesteps,fps,n_updates
320.70468068122864,0.004022211,0.036160003,24000,0.112380475,2.815807756242939,0.9344122484326363,40.39,4.6871357,-0.005471432,0.5567144,2400000,8000,48
327.4098792076111,0.0040376596,0.037823997,24500,0.1209578,2.589578672030475,0.9332290366292,40.72,4.6633053,-0.005470075,0.5503567,2450000,8020,49
334.20798349380493,0.0039137807,0.035706,25000,0.124424696,2.882352517983818,0.9307338073849678,38.72,4.641171,-0.0057721687,0.58520555,2500000,8142,50
340.80381321907043,0.0043819086,0.043676,25500,0.120175846,3.704982549752531,0.9347278252243996,45.78,4.6124496,-0.0060720225,0.5615135,2550000,8141,51
347.43457555770874,0.0042190156,0.041993998,26000,0.12876578,4.031120884708653,0.9388721361756325,41.61,4.5899377,-0.005553661,0.59050727,2600000,7980,52
354.07370805740356,0.004257874,0.041124,26500,0.12559305,3.8026814648738947,0.938222162425518,43.89,4.570259,-0.0057144654,0.570306,2650000,7912,53
360.93658661842346,0.004233204,0.041086007,27000,0.12899391,3.3619888922941756,0.9403424598276615,40.72,4.5500402,-0.0063071586,0.56073034,2700000,8155,54
367.6222941875458,0.0042219697,0.039103996,27500,0.13173553,4.414682404247287,0.9435622058808804,44.13,4.522507,-0.005856834,0.6046856,2750000,8237,55
374.1066722869873,0.004838193,0.051054,28000,0.1369115,3.6804962719866308,0.9441136941313744,37.03,4.498814,-0.00597501,0.6090331,2800000,7859,56
380.93599486351013,0.004317019,0.042426,28500,0.1301195,3.219681276556803,0.9421198107302189,37.33,4.4750175,-0.0058381725,0.6108046,2850000,8129,57
387.5668942928314,0.004068774,0.039132,29000,0.1350085,4.156261374879687,0.9453925900161266,38.7,4.4541564,-0.0059706597,0.5983368,2900000,7999,58
394.08144903182983,0.0050283377,0.055170003,29500,0.1343833,3.652030385711987,0.9405441246926785,45.84,4.4359465,-0.0073163374,0.647582,2950000,8008,59
400.9210331439972,0.004562684,0.046728004,30000,0.13773455,2.946780495472485,0.9373888522386551,36.38,4.4169025,-0.0065119676,0.6686008,3000000,8164,60
407.5124068260193,0.0047083152,0.048232004,30500,0.13226974,3.562860826839751,0.9459561742842197,40.78,4.39368,-0.006670685,0.59351563,3050000,8217,61
414.082142829895,0.0044683763,0.045604,31000,0.14136913,3.2799895298827324,0.9494766555726528,37.2,4.3671775,-0.006431787,0.6193589,3100000,7681,62
421.1580078601837,0.004098987,0.039766002,31500,0.14150289,4.034213452910917,0.9431506469845772,41.82,4.3419347,-0.0059358887,0.6570299,3150000,8361,63
427.6598119735718,0.0046078023,0.047604002,32000,0.14628606,4.679696180398896,0.9480074867606163,47.96,4.3189883,-0.0060618673,0.6373107,3200000,8081,64
434.3621015548706,0.0044194055,0.044703994,32500,0.14594394,4.386110668189067,0.945048775523901,42.94,4.2956853,-0.006147629,0.69474185,3250000,7988,65
440.9160807132721,0.0048750076,0.051071987,33000,0.14246225,5.046948682944057,0.9520046934485435,47.85,4.2689676,-0.0063859136,0.5939486,3300000,8244,66
447.5010051727295,0.004251464,0.042465992,33500,0.14242856,3.6563572496125927,0.9426277279853821,44.19,4.2483463,-0.0061247777,0.6754083,3350000,8123,67
453.9970016479492,0.004612461,0.047788,34000,0.1470743,4.578926462464952,0.9481323398649693,42.8,4.2263637,-0.0065340535,0.68621564,3400000,7757,68
461.02123641967773,0.0045264657,0.04739599,34500,0.15053368,5.121855209447676,0.947838693857193,44.41,4.210517,-0.0066911816,0.6802094,3450000,7989,69
467.8547089099884,0.004466827,0.045309998,35000,0.15075918,4.905549590517403,0.9512378498911858,45.86,4.1941085,-0.0062586046,0.67843705,3500000,7982,70
474.5566248893738,0.0044821408,0.045686003,35500,0.1571465,5.433347011598525,0.9505486227571964,43.37,4.1815276,-0.0057616695,0.7076457,3550000,7901,71
481.1960904598236,0.004749715,0.049334,36000,0.15414675,4.919936664082197,0.9485334642231464,41.5,4.160153,-0.0067766057,0.7118092,3600000,7879,72
488.0590271949768,0.0046019014,0.046275996,36500,0.1543804,3.4994609056584887,0.9528416991233826,36.19,4.12749,-0.0066615995,0.63940376,3650000,8125,73
494.75425815582275,0.0044655465,0.04566201,37000,0.16351716,4.298683747320465,0.9492284990847111,44.34,4.1050444,-0.006388557,0.79552484,3700000,7978,74
501.2168755531311,0.005022474,0.053555984,37500,0.15524489,6.477929214145843,0.9514258094131947,51.62,4.0884266,-0.007173413,0.661923,3750000,8130,75
507.72403216362,0.0045169215,0.045130003,38000,0.17022468,5.259132421703762,0.9533458799123764,44.5,4.0673122,-0.006622693,0.7496281,3800000,7804,76
