time_elapsed,ep_reward_mean,policy_loss,value_loss,approxkl,total_timesteps,fps,true_reward,n_updates,explained_variance,policy_entropy,serial_timesteps,clipfrac,ep_len_mean
3806.2146186828613,1.041524431526759,-0.003983252,0.0037929749,0.009451458,28350000,7704,0.08269104,567,0.9946513031609356,0.28630394,283500,0.12525,21.0
3813.228748559952,1.145747319263428,-0.0036412633,0.006344584,0.010110211,28400000,8017,0.08206207,568,0.991040175780654,0.26970875,284000,0.13011399,20.89
3820.1403419971466,1.3238061771629714,-0.0039289407,0.0033998997,0.009547526,28450000,8073,0.08275997,569,0.995198437012732,0.2563626,284500,0.12722804,23.28
3826.797625541687,1.184973911168686,-0.0044948016,0.0072228294,0.0124002285,28500000,7917,0.08304244,570,0.9902976313605905,0.24925846,285000,0.16205794,21.23
3833.7460696697235,1.212056816830136,-0.004316557,0.009469666,0.01345685,28550000,8203,0.08217799,571,0.9874486401677132,0.25442374,285500,0.17682001,22.87
3840.5295791625977,1.19968632417349,-0.00515824,0.0045462907,0.0102196075,28600000,8245,0.08192653,572,0.9934648321941495,0.24481994,286000,0.13547802,23.35
3847.1277260780334,1.047837670842564,-0.004593252,0.0082989475,0.011579577,28650000,8384,0.081556275,573,0.988692688755691,0.2331864,286500,0.15475802,21.14
3853.675308704376,0.9446635217272751,-0.004588283,0.0059913932,0.010538494,28700000,8196,0.081950516,574,0.991724293678999,0.24160257,287000,0.13956001,20.11
3860.3282306194305,1.069016623030784,-0.0042567425,0.0023643123,0.009296546,28750000,7837,0.08273846,575,0.9966020055580884,0.24246731,287500,0.12422401,20.96
3867.1999979019165,1.0080542515563047,-0.0036449807,0.0022667137,0.009220346,28800000,8443,0.08312669,576,0.9966889808420092,0.23638305,288000,0.122762,21.02
3873.604686498642,1.2774912237802982,-0.004921609,0.0042575016,0.01088931,28850000,8364,0.0828887,577,0.994036503136158,0.22808652,288500,0.13901001,22.72
3880.05956697464,0.9379094151249319,-0.005712888,0.0061772056,0.011366614,28900000,8379,0.0818362,578,0.9913595216348767,0.22657771,289000,0.15109201,18.84
3886.6721754074097,1.1818624467021983,-0.0033858144,0.0030902452,0.010268813,28950000,8213,0.08331516,579,0.9955219901166856,0.23324174,289500,0.13555002,21.79
3893.3322257995605,0.9381669873554256,-0.003805879,0.0044151037,0.010830282,29000000,8117,0.08299238,580,0.9938327292911708,0.2332626,290000,0.14311005,19.3
3900.1014261245728,1.1890521277202697,-0.003863587,0.0051564844,0.011544522,29050000,8033,0.08208619,581,0.9928793599829078,0.22225496,290500,0.15471801,22.25
3906.9711871147156,0.9734175441774187,-0.0046469094,0.005577794,0.011068784,29100000,7929,0.082753494,582,0.992049946449697,0.21931778,291000,0.14838204,20.99
3913.7460448741913,1.092695111320977,-0.0039872276,0.00578525,0.011153001,29150000,7898,0.08218669,583,0.991977415047586,0.21116748,291500,0.15011805,22.19
3920.537188053131,1.0423154359683076,-0.0043385085,0.0075497036,0.01190639,29200000,8207,0.08272212,584,0.9896270837634802,0.1969777,292000,0.16093202,20.89
3927.1320016384125,1.0424868676513688,-0.004691266,0.006898733,0.011539224,29250000,8260,0.08307061,585,0.9901050664484501,0.19688493,292500,0.15088598,20.29
3933.7829852104187,1.1690964976622764,-0.0042867456,0.0049401536,0.010737736,29300000,8393,0.082482435,586,0.9928738507442176,0.19671208,293000,0.14264,20.97
3940.3430829048157,1.2628215710253061,-0.004348213,0.0031493825,0.009684378,29350000,8297,0.08280946,587,0.9954383336007595,0.19538069,293500,0.12952803,22.27
3946.770740032196,1.2643117249527496,-0.0038970355,0.006980436,0.011268918,29400000,8301,0.08409733,588,0.9902031626552343,0.19945665,294000,0.14978799,22.99
3953.4194886684418,1.105409090410244,-0.004182222,0.007359108,0.012206674,29450000,7993,0.0815786,589,0.9900665814056993,0.19652648,294500,0.15923399,21.96
3960.130530357361,0.9929875152292152,-0.0048734793,0.008349869,0.01191311,29500000,7869,0.08222983,590,0.9886685749515891,0.1958947,295000,0.16049403,20.57
3967.0515007972717,1.092648166244719,-0.0035770135,0.0050134123,0.009998044,29550000,7973,0.083522566,591,0.9930182965472341,0.20766445,295500,0.134706,21.63
3973.5419914722443,0.9589503019769882,-0.004482993,0.0055467444,0.0113650765,29600000,8072,0.08312122,592,0.9921545181423426,0.21332596,296000,0.15236999,19.16
3980.3229429721832,0.9991828311712129,-0.003705894,0.0069535673,0.011256551,29650000,7819,0.08172433,593,0.9901727959513664,0.21635115,296500,0.14362201,20.65
3987.2223517894745,1.0028908622310428,-0.003999399,0.0053407643,0.011125429,29700000,8222,0.08347291,594,0.9924596399068832,0.21931459,297000,0.14968403,21.46
3993.8774960041046,0.959287120935794,-0.0042613205,0.0032732915,0.011204405,29750000,8338,0.08324535,595,0.995398192666471,0.23092045,297500,0.14892603,20.9
4000.348465204239,0.9579767332098208,-0.0038893067,0.008249423,0.012708698,29800000,7845,0.082564734,596,0.9882075553759933,0.22757857,298000,0.17127201,20.47
4007.192138671875,1.1114452183448749,-0.004858757,0.003702827,0.009937383,29850000,8247,0.08295841,597,0.9946332671679556,0.22858533,298500,0.132874,21.42
4013.9143187999725,1.2089353893525503,-0.0045468975,0.00689723,0.010992349,29900000,8155,0.08258107,598,0.9904987830668688,0.22749022,299000,0.14679004,22.05
4020.462886571884,1.235588538073621,-0.0044340645,0.007228547,0.012048496,29950000,8054,0.084038995,599,0.9900768855586648,0.21918626,299500,0.15626,21.11
4027.297462463379,1.1465513182330505,-0.0032685963,0.006436712,0.009617034,30000000,7840,0.08297121,600,0.9906792864203453,0.22058144,300000,0.12561595,20.9
4034.2111628055573,1.0367920111707645,-0.0048833652,0.01038255,0.0117052505,30050000,8280,0.08260041,601,0.9864007206633687,0.23413831,300500,0.15525198,20.53
4040.502434015274,1.0602149938823822,-0.0040533785,0.004760651,0.009828212,30100000,8197,0.08370246,602,0.9931579944677651,0.2308849,301000,0.1284,20.71
4047.227552652359,1.3167558082144932,-0.0047085057,0.0044509126,0.0098172175,30150000,8036,0.08219499,603,0.9935796866193414,0.22205476,301500,0.13030396,23.55
4054.061899662018,1.136540861352912,-0.0044160094,0.004749127,0.010547932,30200000,7730,0.082537204,604,0.9930730313062668,0.21900442,302000,0.14097801,21.77
4061.192254781723,1.1212314539853718,-0.0052908193,0.0059898864,0.010661424,30250000,7860,0.08226711,605,0.9915713090449572,0.22236367,302500,0.14467601,21.1
4068.101946115494,1.0378195558272727,-0.0046238876,0.003240112,0.010017369,30300000,8334,0.0832235,606,0.9951751497574151,0.23120518,303000,0.13409,21.74
4074.6598942279816,1.21052895771184,-0.0048179855,0.0075843036,0.01185105,30350000,8172,0.08203592,607,0.9893918922170997,0.23696262,303500,0.15441202,21.57
4081.376567363739,1.292625151852826,-0.0046533216,0.009804641,0.011813052,30400000,8011,0.08247544,608,0.9865033458918333,0.2345242,304000,0.15765,22.94
4088.0653772354126,1.2166554568927312,-0.0035264946,0.0043234965,0.00951487,30450000,8019,0.08372914,609,0.9940128396265209,0.23757732,304500,0.126134,22.72
4094.9407975673676,1.120585327236704,-0.0037075027,0.0037015674,0.01027256,30500000,8030,0.08263672,610,0.994694706518203,0.2367264,305000,0.134752,21.14
4101.807672739029,1.1992258754362684,-0.0054534203,0.008822248,0.012483366,30550000,8510,0.08271212,611,0.9884814582765102,0.22518164,305500,0.16887404,22.25
4108.163973808289,1.1895307082019326,-0.0043856404,0.0058909412,0.010953859,30600000,8220,0.08264889,612,0.9918124815449119,0.21990716,306000,0.145608,22.34
4114.6657836437225,1.2824102445479024,-0.0044993,0.007687568,0.012673969,30650000,8153,0.082898155,613,0.9892663471400738,0.21973768,306500,0.16692998,23.26
4121.289664268494,1.4380576849401132,-0.005067216,0.0035256306,0.00923929,30700000,7825,0.08267636,614,0.9948759069666266,0.21260507,307000,0.121578015,24.15
4127.963275671005,1.1186625073955474,-0.0042598723,0.0028423525,0.010142722,30750000,8037,0.08413039,615,0.9959076489321887,0.20191933,307500,0.13521606,20.99
4134.8184134960175,1.3613880115473376,-0.004386381,0.0037369237,0.010168365,30800000,8164,0.0817459,616,0.9948417306877673,0.18878378,308000,0.1357,23.56
4141.606803655624,1.1452844012480272,-0.0034116828,0.0035466296,0.0107157435,30850000,7972,0.08308333,617,0.9950638199225068,0.17466159,308500,0.13954002,21.89
4148.489160060883,0.9742843144529842,-0.005055825,0.003211428,0.009882759,30900000,8169,0.08237282,618,0.9954394809901714,0.1550866,309000,0.13141401,20.75
4155.0462374687195,1.114976102345754,-0.0049685347,0.0056357263,0.011376359,30950000,7989,0.08439296,619,0.9924432602711022,0.14094672,309500,0.149132,20.13
4161.925268411636,1.1176318871104423,-0.0053420407,0.006002558,0.012685645,31000000,8069,0.0848719,620,0.9916982632130384,0.137564,310000,0.16760801,21.62
4168.6642870903015,1.1120189587597906,-0.004932744,0.0051974617,0.011719856,31050000,8141,0.083007865,621,0.9927222053520381,0.1344152,310500,0.15324199,21.28
4175.240245103836,1.2346679490960104,-0.0042236904,0.0026516074,0.010461304,31100000,8304,0.08327831,622,0.996150202350691,0.13046505,311000,0.14041197,22.47
4181.834472179413,1.1190858612474608,-0.004267991,0.00506746,0.011320366,31150000,8201,0.083549395,623,0.9927654713392258,0.13307276,311500,0.15258999,21.96
4188.310639619827,1.1694286905677926,-0.0042451397,0.0040044202,0.010465537,31200000,8068,0.08274893,624,0.9943110761232674,0.13470308,312000,0.14194201,21.55
4195.141535282135,1.031408815124139,-0.0051857526,0.0039611384,0.011145588,31250000,8260,0.08363847,625,0.9943513832986355,0.14179212,312500,0.14584598,20.11
4201.866295576096,1.2588010361770012,-0.0028353247,0.0052388227,0.011279366,31300000,7916,0.08435156,626,0.9927045861259103,0.14677367,313000,0.15231405,22.9
4208.746729850769,1.1748659152740537,-0.004245852,0.0033781244,0.011513585,31350000,8004,0.0830685,627,0.9950678343884647,0.14293712,313500,0.15311801,21.75
4215.634355306625,1.0383683698131336,-0.0043422445,0.004409928,0.011757297,31400000,8264,0.08449704,628,0.9935340625233948,0.12740886,314000,0.15287003,21.03
4222.055110692978,1.1343932389478846,-0.0046405564,0.0053578895,0.011277985,31450000,8068,0.083087444,629,0.9926408180035651,0.12179081,314500,0.14813401,22.16
4228.808384180069,1.2279205363690562,-0.0056275646,0.0075396327,0.011564981,31500000,8442,0.082953244,630,0.9893747232854366,0.12175345,315000,0.14863798,22.4
4235.354776382446,1.186835554754889,-0.0047979206,0.0069103437,0.011284837,31550000,8554,0.083111316,631,0.9906024383381009,0.12991716,315500,0.15112598,22.31
4241.660331726074,1.3923756011863953,-0.0036769388,0.004760505,0.011923099,31600000,8317,0.08403591,632,0.9933962756767869,0.1369862,316000,0.15352997,24.45
4248.22740316391,1.0941389250059068,-0.005277204,0.00587412,0.011668736,31650000,8103,0.08401235,633,0.9919643690809608,0.13958398,316500,0.15454198,20.93
4254.786593437195,1.1091007043368812,-0.0038815304,0.005099481,0.010977254,31700000,8642,0.083178,634,0.9928180775605142,0.14405593,317000,0.14959803,22.37
4261.168090581894,1.3181732160871844,-0.003756126,0.0064103547,0.010358497,31750000,8034,0.083203584,635,0.9912684112787247,0.14269204,317500,0.1393,22.99
4268.05149769783,1.0403738761425665,-0.0037054077,0.0045718295,0.010519279,31800000,8368,0.083306514,636,0.9933195551857352,0.1288935,318000,0.14004998,22.36
4274.477707386017,1.0444948001383205,-0.005341593,0.003597818,0.010691226,31850000,8192,0.08356247,637,0.9948982251808047,0.10595147,318500,0.14315003,21.6
4281.148415327072,1.141221809774106,-0.0047675935,0.0068796086,0.011497522,31900000,8262,0.08326703,638,0.9902144921943545,0.08984744,319000,0.149988,21.66
4287.68371629715,1.3133919992440906,-0.003978052,0.006470058,0.010838324,31950000,8498,0.083392635,639,0.9908068347722292,0.08769737,319500,0.14358202,23.37
4294.0991225242615,0.9039408645969524,-0.0045069116,0.007493453,0.011375081,32000000,8475,0.08345882,640,0.9898520298302174,0.078376465,320000,0.14804602,20.06
4300.37939620018,1.0784633749319072,-0.0044742613,0.004273052,0.010324273,32050000,8240,0.08459621,641,0.9937626905739307,0.07928922,320500,0.13590597,21.23
4306.921617984772,1.263407123473953,-0.0038066274,0.0026080597,0.00930769,32100000,8214,0.083721474,642,0.9961701442953199,0.079841256,321000,0.12210604,22.53
4313.463020563126,1.0734080139231947,-0.004568392,0.0048583644,0.012235155,32150000,8469,0.084309384,643,0.9932604124769568,0.075397275,321500,0.162194,21.75
4319.955556154251,1.152037792668425,-0.004634672,0.0049226023,0.0112287775,32200000,8120,0.08357633,644,0.9929698808118701,0.084122315,322000,0.14962201,22.02
4326.732839107513,0.9931671767366833,-0.00459243,0.0062771225,0.011076204,32250000,8209,0.08462744,645,0.9911954207345843,0.1009766,322500,0.14801402,20.1
4333.320031642914,1.1874107276867198,-0.004996714,0.0037028687,0.009475363,32300000,8235,0.08346423,646,0.9945076326839626,0.11048232,323000,0.12593001,21.75
4339.954317569733,1.123756798582217,-0.0050166016,0.0058543338,0.011126112,32350000,8105,0.083648846,647,0.9919265545904636,0.099168584,323500,0.14827798,21.7
4346.674740791321,1.3317646831661023,-0.00340606,0.003570222,0.009962099,32400000,7877,0.08407037,648,0.9949699910357594,0.08530102,324000,0.13238198,22.21
4353.496917963028,1.2051526527026408,-0.0034915758,0.0062515736,0.011773258,32450000,8156,0.083835706,649,0.9912676839157939,0.07532935,324500,0.15415601,22.26
4360.287335395813,1.2805307868354612,-0.004490897,0.0056734025,0.012044954,32500000,8243,0.08283928,650,0.9922458361834288,0.076253295,325000,0.15675202,21.71
4366.850434064865,1.0099777143070037,-0.005811587,0.0066399532,0.012313022,32550000,8122,0.083571084,651,0.9905067514628172,0.081536695,325500,0.15884005,21.27
4373.635690450668,0.9368110925379369,-0.00516807,0.0026199126,0.009690037,32600000,7999,0.08426123,652,0.9962450894527137,0.0750584,326000,0.12962803,19.81
4380.40030169487,0.958179977152604,-0.005329104,0.0014341131,0.008459906,32650000,8303,0.08283634,653,0.9980143783614039,0.06158847,326500,0.110971995,19.25
4386.934392690659,1.0004827008493407,-0.0046335636,0.0044712303,0.010802517,32700000,8006,0.083303995,654,0.9937062030658126,0.06304202,327000,0.143994,20.1
4393.775157928467,1.1232706854963181,-0.0043379795,0.0038399354,0.0108505,32750000,7731,0.08375686,655,0.9946554633788764,0.061775245,327500,0.14494802,21.41
4400.773196697235,0.9616138371495799,-0.004523747,0.007557699,0.012784622,32800000,8139,0.08359321,656,0.990146272815764,0.054342784,328000,0.17112003,20.05
4407.428490400314,1.0552590429473958,-0.004593787,0.006572214,0.011145907,32850000,8206,0.08288542,657,0.9910197462886572,0.06222363,328500,0.14447,21.16
4414.195394039154,1.1366363027866213,-0.0051717795,0.0059704906,0.011431724,32900000,7682,0.08422801,658,0.9919296242296696,0.052231226,329000,0.152674,23.17
4421.248544931412,1.310365312833419,-0.0039748712,0.0061791,0.011424794,32950000,7961,0.082151696,659,0.9911915548145771,0.042179346,329500,0.147668,23.74
4428.024151802063,1.027029110408971,-0.0036739963,0.004153267,0.012169085,33000000,8331,0.08373243,660,0.9940789518877864,0.040666822,330000,0.162692,20.73
4434.57631611824,1.1455074325861505,-0.005302006,0.00738275,0.012066951,33050000,8017,0.08329172,661,0.9893005844205618,0.039847042,330500,0.160242,21.96
4441.229286670685,1.1716513810539437,-0.0059277187,0.006045442,0.012516596,33100000,7976,0.08306445,662,0.9913599798455834,0.033291772,331000,0.167684,22.43
4448.1910881996155,1.1649853810352784,-0.0055604,0.003277549,0.009789678,33150000,7909,0.08380626,663,0.9951898609288037,0.023407938,331500,0.131512,21.0
4455.142759561539,1.0287423574860168,-0.004736861,0.0065981187,0.011760856,33200000,8196,0.08326195,664,0.9910718463361263,0.0109222615,332000,0.15605798,21.82
4461.649028301239,1.201167580751969,-0.003444329,0.0052934946,0.011420638,33250000,8202,0.08418051,665,0.9924497855827212,0.0027510608,332500,0.15115398,22.0
4468.228162765503,1.1464980758027103,-0.0022342405,0.0032829025,0.010369698,33300000,8142,0.083889045,666,0.9954856350086629,-0.0042938245,333000,0.13501802,20.33
4474.992802619934,1.2074290932494296,-0.0044485824,0.005532247,0.011729981,33350000,7901,0.08456041,667,0.992426170501858,-0.00437817,333500,0.15473399,21.35
4481.993267059326,1.1165979179355827,-0.0033976173,0.0044550924,0.009723471,33400000,8192,0.0846776,668,0.9935830566100776,-0.013101872,334000,0.12703003,21.3
4488.713918209076,1.1135874439353166,-0.003587403,0.0062002097,0.011907559,33450000,8051,0.08491691,669,0.9913997277617455,-0.017232629,334500,0.15068804,21.6
4495.484365224838,1.2012185147290382,-0.0036934228,0.0033440187,0.009944698,33500000,7966,0.08482651,670,0.9952471740543842,-0.018185401,335000,0.134276,21.38
4502.253832817078,1.0794079557411078,-0.004882604,0.003679529,0.010384367,33550000,8033,0.08474769,671,0.9946044627577066,-0.035428904,335500,0.13956003,21.15
4508.953124523163,1.2507532956228442,-0.0043321606,0.004872671,0.0111872,33600000,8144,0.085227355,672,0.993276356253773,-0.040071413,336000,0.15095201,22.54
4515.749440908432,1.285653239086696,-0.0032705858,0.0047350517,0.011316258,33650000,8029,0.084787354,673,0.9932860815897584,-0.033187065,336500,0.14643201,22.5
4522.415995121002,0.9424043812364653,-0.0033164932,0.00451725,0.01131411,33700000,7878,0.085339904,674,0.9937836416065693,-0.037833326,337000,0.14753598,20.0
4529.315856695175,0.9610426304866792,-0.0050182794,0.002853349,0.010830913,33750000,8174,0.08360413,675,0.9959532408975065,-0.044302765,337500,0.14489996,20.57
4535.781935214996,1.2593452081984469,-0.0042836554,0.0029512546,0.010796429,33800000,8074,0.08479014,676,0.9960308778099716,-0.052931614,338000,0.14387602,23.08
4542.608231544495,1.0889791212400177,-0.0044565643,0.0038670502,0.011292001,33850000,8042,0.08459869,677,0.9946418022736907,-0.06034362,338500,0.151522,21.44
4549.3786277771,1.0882115227034956,-0.0049505937,0.0041103307,0.011162623,33900000,7972,0.08490824,678,0.9938364066183567,-0.061927184,339000,0.144946,21.1
4556.282328128815,1.3064611736588996,-0.004482083,0.003283938,0.00931972,33950000,8190,0.08451462,679,0.9953718115575612,-0.064564064,339500,0.12492602,22.82
4562.929990053177,1.1560711613320382,-0.0036172164,0.00676841,0.013311636,34000000,8134,0.08352837,680,0.9905904810875654,-0.066837385,340000,0.16834602,21.16
4569.645564317703,1.0486055504375145,-0.0038382616,0.0043981154,0.01030179,34050000,7735,0.084844515,681,0.9937464161776006,-0.06309714,340500,0.13557401,20.29
4576.42939043045,1.0555979580403527,-0.004338275,0.0036745889,0.01006468,34100000,7801,0.084339425,682,0.9944588011130691,-0.06599381,341000,0.13368995,20.34
4583.383039236069,1.0746578521162247,-0.004578725,0.0031263388,0.010780151,34150000,7759,0.084631175,683,0.995514749083668,-0.069250524,341500,0.14139201,21.06
4590.331444263458,1.3827970709434976,-0.0034976488,0.002302624,0.009991956,34200000,7677,0.0853449,684,0.9967129728756845,-0.083818,342000,0.13088799,24.03
4597.45237994194,1.1910736346499653,-0.0056271497,0.0047396887,0.012650091,34250000,8184,0.08327704,685,0.9934244309552014,-0.10416079,342500,0.16643602,21.64
4603.988220691681,1.3737907756331151,-0.0043770075,0.005833051,0.010940441,34300000,7844,0.083598964,686,0.991958131082356,-0.13697053,343000,0.14568402,23.43
4610.94106054306,1.3805016499937848,-0.004243823,0.006400371,0.012212081,34350000,8082,0.08538118,687,0.9909426737576723,-0.14738455,343500,0.16219999,23.43
4617.684618711472,1.2741778158596686,-0.0028418573,0.0036179346,0.010025093,34400000,7921,0.085018426,688,0.9944691760465503,-0.1410158,344000,0.13094199,22.75
4624.588527679443,1.1388086020578316,-0.004044405,0.005546884,0.012039456,34450000,8193,0.08329461,689,0.9921591663733125,-0.13995841,344500,0.15758397,21.43
4631.221392631531,1.3593333280899516,-0.0038089529,0.0062843524,0.011615782,34500000,7994,0.08486617,690,0.9915627930313349,-0.14241713,345000,0.155956,22.58
4637.99322104454,1.0412626062225832,-0.00484062,0.0058649494,0.011709512,34550000,8122,0.08472409,691,0.9920760532841086,-0.1519974,345500,0.15137799,20.15
4644.629514217377,1.2355915734968586,-0.004017935,0.0046232105,0.01147679,34600000,8082,0.084305964,692,0.9933576215989888,-0.15997538,346000,0.15224797,23.12
4651.459696531296,1.3063758739447393,-0.0056338925,0.0060914475,0.013076675,34650000,7880,0.08497958,693,0.9913330376148224,-0.16627426,346500,0.17274004,22.66
4658.33269071579,1.168886828261575,-0.003255889,0.0052647875,0.012212271,34700000,7925,0.08541968,694,0.9926891685463488,-0.16545172,347000,0.15949002,22.29
4665.272869110107,1.1846772984950575,-0.003758353,0.009581233,0.014491923,34750000,8274,0.08491009,695,0.9871823489665985,-0.15840521,347500,0.17822802,22.61
4671.7388751506805,1.1201215650023095,-0.0047631483,0.0052840207,0.011279643,34800000,8125,0.08432108,696,0.9927775831893086,-0.14629526,348000,0.14832197,21.77
4678.373585939407,1.1923030003870372,-0.0045105284,0.004309777,0.011926161,34850000,7907,0.08477675,697,0.9939469834789634,-0.1426952,348500,0.15585999,21.21
4685.193250179291,1.278051126733417,-0.00415272,0.0019548007,0.009979691,34900000,8091,0.08480915,698,0.9970446499064565,-0.15516064,349000,0.13253197,22.27
4691.838625907898,0.9832302350150803,-0.0046534818,0.0019948846,0.00938088,34950000,7892,0.08533652,699,0.9972237404435873,-0.1617446,349500,0.12547202,20.12
4698.767627954483,1.064819267509356,-0.003373564,0.002937004,0.010287022,35000000,8140,0.08479566,700,0.9959289436228573,-0.1613255,350000,0.13589601,21.67
4705.408977508545,1.1398461344019142,-0.0042469963,0.005085255,0.013041019,35050000,7929,0.08498514,701,0.992769452277571,-0.16882251,350500,0.17181602,22.19
4712.244867801666,1.3297316553185192,-0.004505163,0.005504817,0.0117905345,35100000,7799,0.08397928,702,0.9924026881344616,-0.18125263,351000,0.15505797,22.85
4719.168781280518,0.9839052182977366,-0.0048915762,0.0030485964,0.010822062,35150000,8004,0.08576652,703,0.9956742208451033,-0.18457064,351500,0.14427999,19.12
4726.031414031982,1.2391193050227047,-0.0030628499,0.0077890046,0.013494205,35200000,8325,0.086308464,704,0.9893008349463344,-0.19160739,352000,0.17302601,21.96
4732.314438343048,0.973494226850371,-0.0048251394,0.0037340384,0.010505051,35250000,7669,0.084951796,705,0.994735867716372,-0.20136304,352500,0.13970602,19.73
4739.146981239319,1.0963212977330021,-0.0038768668,0.0050552166,0.013265167,35300000,8426,0.08489702,706,0.9927485375665128,-0.21965353,353000,0.17227398,21.24
4745.601105928421,1.0325179224971521,-0.0044274954,0.003241114,0.010450467,35350000,7938,0.08452089,707,0.9954300955869257,-0.22722538,353500,0.13949999,21.82
4752.385312318802,0.9606718048346738,-0.0046294997,0.0021978812,0.009446128,35400000,8198,0.08530731,708,0.996787249809131,-0.23267534,354000,0.12550001,19.72
4759.154371976852,1.0625008602771004,-0.003309628,0.0026697386,0.011506716,35450000,7815,0.085627064,709,0.9963964107446373,-0.24702407,354500,0.15409604,21.96
4766.105951786041,1.1799000929059502,-0.00350412,0.0040748892,0.011764589,35500000,8341,0.08472179,710,0.9942635963670909,-0.2578982,355000,0.15185598,21.37
4772.598646640778,1.2734096295322002,-0.0032072081,0.0036257866,0.011597607,35550000,8467,0.085634366,711,0.9949854649603367,-0.26010287,355500,0.14560002,22.13
4779.016979455948,1.2088092995249462,-0.0046174903,0.0018644844,0.009559879,35600000,7771,0.08521991,712,0.9973058931063861,-0.27290845,356000,0.126614,21.52
4786.011605978012,1.2151464644073713,-0.005460711,0.0033722464,0.010861956,35650000,8239,0.084403954,713,0.995166826993227,-0.28168666,356500,0.14306398,22.93
4792.648965597153,1.0591550282769662,-0.0034222,0.0036907822,0.0132717835,35700000,7956,0.084703915,714,0.9947269507683814,-0.27839997,357000,0.17007801,21.1
4799.352331638336,1.2935345849069404,-0.0034733992,0.008174048,0.014719386,35750000,8435,0.08475068,715,0.9885435122996569,-0.2732189,357500,0.19047002,22.81
4805.676244735718,1.1055628924463803,-0.004733266,0.0041084904,0.011668514,35800000,8134,0.08542886,716,0.9940189593471587,-0.2615677,358000,0.15484406,21.11
4812.300095796585,0.7865734093846822,-0.0036212248,0.003418935,0.010923115,35850000,8239,0.08463374,717,0.9951008101925254,-0.26367277,358500,0.14467801,18.05
4818.878909826279,1.126812436045002,-0.004223591,0.002973223,0.010828269,35900000,8130,0.085735135,718,0.9956983411684632,-0.27799025,359000,0.138498,21.17
4825.547783613205,1.1267595135319335,-0.00422539,0.002471431,0.010468601,35950000,8013,0.085364684,719,0.9964214870706201,-0.2925821,359500,0.139052,21.68
4832.283203363419,0.999552733859,-0.0046211313,0.0053885407,0.013140488,36000000,8224,0.08360285,720,0.9924102830700576,-0.30101705,360000,0.17080396,19.89
4838.903473138809,1.2516915578940098,-0.0043227165,0.0050137164,0.0119978,36050000,8080,0.084383786,721,0.9931407417170703,-0.30719402,360500,0.15784803,22.11
4845.678132772446,0.9688649121067965,-0.0040586656,0.0072388784,0.01302712,36100000,8245,0.084408954,722,0.9898184137418866,-0.3158837,361000,0.16877799,19.75
4852.293828964233,1.0207035915031202,-0.0040708436,0.0063748388,0.01196661,36150000,8122,0.085107304,723,0.990915097296238,-0.31936896,361500,0.154302,20.61
4858.923285484314,1.1407106361974138,-0.0028647692,0.005140553,0.012226412,36200000,8166,0.085024044,724,0.9927289262413979,-0.32170215,362000,0.15730801,21.35
4865.513015508652,1.016794973444994,-0.002798861,0.0057452642,0.010805833,36250000,8184,0.08389953,725,0.9919736105948687,-0.32125074,362500,0.14116,19.82
4872.219519376755,1.3533013375019436,-0.003836967,0.0053556548,0.012342027,36300000,8026,0.08443516,726,0.9922862919047475,-0.31813148,363000,0.16431801,24.56
4878.975852966309,1.3101938098273969,-0.0029060794,0.008321756,0.01313864,36350000,7880,0.08507185,727,0.9885591454803944,-0.32161903,363500,0.17069797,23.15
4885.896956205368,1.1263697785390332,-0.0034741568,0.0052899034,0.012745653,36400000,8276,0.08422632,728,0.9927793801762164,-0.32817537,364000,0.16396198,20.46
4892.571669101715,1.1375911870847495,-0.0013189099,0.013043479,0.014545135,36450000,7934,0.08353374,729,0.982500234618783,-0.3266201,364500,0.16097802,21.33
4899.430141687393,1.0685696897594448,-0.004149997,0.0037939653,0.010972818,36500000,8282,0.0854108,730,0.9944504937157035,-0.3098789,365000,0.146418,21.42
4906.047810792923,0.9165402618023109,-0.004358174,0.006972204,0.012713852,36550000,8185,0.08462524,731,0.990284082479775,-0.3019343,365500,0.16751601,19.71
4912.60426735878,0.9731610513746091,-0.003968629,0.004353894,0.011812615,36600000,7848,0.0857207,732,0.9937767051160336,-0.29989138,366000,0.15844198,19.8
4919.522233724594,1.1134848108819277,-0.00529456,0.0033489265,0.011840987,36650000,7946,0.08504169,733,0.9950179802253842,-0.30187446,366500,0.15430002,21.27
4926.381961584091,1.0640748807829958,-0.004070326,0.0029087607,0.010201121,36700000,8037,0.08460055,734,0.9958133483305573,-0.29393834,367000,0.134404,19.82
4933.266818523407,1.0825228024353624,-0.0044156774,0.003888345,0.012053979,36750000,7969,0.08642789,735,0.9946860484778881,-0.2903026,367500,0.15785998,21.85
4940.140565156937,0.9928228821816469,-0.0035518184,0.0031959808,0.011271558,36800000,8119,0.08391189,736,0.9955372773110867,-0.30114385,368000,0.14661802,19.71
4946.584802150726,1.164957273890659,-0.0026916703,0.003339822,0.012053757,36850000,8264,0.085197054,737,0.9951874236576259,-0.30666614,368500,0.15980001,21.93
4953.216297626495,1.3134602094359593,-0.004721334,0.0035145553,0.01095348,36900000,8079,0.08535547,738,0.9949004268273711,-0.30146042,369000,0.14597197,22.68
4959.970947265625,0.9828243780533193,-0.0038023016,0.0050929096,0.012154032,36950000,8266,0.084848836,739,0.9928467413410544,-0.3063843,369500,0.16067,20.61
