value_loss,true_reward,clipfrac,ep_len_mean,time_elapsed,policy_entropy,approxkl,ep_reward_mean,serial_timesteps,total_timesteps,policy_loss,fps,explained_variance,n_updates
0.00032164567,0.0792048,0.22006595,24.32,8015.575533390045,-4.982789,0.01691828,1.4723245325684546,615500,61550000,-0.0015067519,8821,0.9995085888076574,1231
0.0019669288,0.08087577,0.324126,24.39,8021.693350791931,-4.9863405,0.03117177,1.552428797185421,616000,61600000,-0.0018743755,8447,0.9970968714915216,1232
0.001288084,0.080113836,0.27166805,19.54,8028.0621745586395,-4.985099,0.023641748,1.0359257262945176,616500,61650000,0.0012568093,8180,0.998147435602732,1233
0.0019606135,0.080874,0.314794,26.74,8034.648689746857,-4.992615,0.034871295,1.6317781543731689,617000,61700000,0.0022950547,8443,0.9972451610956341,1234
0.0017967346,0.08015165,0.29449394,22.61,8041.036147594452,-5.007087,0.026106348,1.2624302434921264,617500,61750000,-0.00010934356,8442,0.9973934586159885,1235
0.00051363686,0.08123697,0.23276003,22.97,8047.346451282501,-5.011776,0.018071858,1.2638375130295754,618000,61800000,-0.00036630634,8140,0.9991873017861508,1236
0.001255465,0.08177468,0.28844798,21.78,8053.906439304352,-5.0108747,0.031770274,1.2090430635213851,618500,61850000,0.0024805984,8057,0.9982310140039772,1237
0.001517797,0.07990414,0.31722403,23.2,8060.457916259766,-5.0053954,0.029860793,1.3506294810771942,619000,61900000,0.0010785179,8329,0.9977393520530313,1238
0.0011536527,0.08014293,0.305798,23.36,8066.863394737244,-5.002181,0.027576158,1.3629306647181512,619500,61950000,-0.0002382045,8388,0.9981763665564358,1239
0.00021440933,0.08090485,0.21567002,20.25,8073.12673163414,-5.0022707,0.016248398,1.065951687693596,620000,62000000,-0.0008542668,8313,0.9996887677989434,1240
0.0002035268,0.08170665,0.21611398,22.48,8079.668622016907,-5.0130215,0.016319001,1.264322271347046,620500,62050000,-0.0013777979,8618,0.9997245129488874,1241
0.00058959523,0.081487976,0.279722,26.92,8085.917460680008,-5.019486,0.023374772,1.4229243358969688,621000,62100000,0.0020763036,8233,0.9991452444228344,1242
0.0009758539,0.07977003,0.29292396,21.72,8092.578115940094,-5.016161,0.026263764,1.0213515561819078,621500,62150000,-0.00024293023,8421,0.9983746042707935,1243
0.00066036865,0.079406165,0.27828392,24.63,8099.101588487625,-5.015331,0.023038873,1.4215765088796615,622000,62200000,-0.0003909904,8215,0.9990082992007956,1244
0.0008626601,0.08133898,0.26889,22.1,8105.611824989319,-5.0190806,0.024852328,1.2655806601047517,622500,62250000,-0.00039134023,8615,0.9986319674644619,1245
0.00026751,0.08084162,0.23645201,24.82,8111.975783824921,-5.0341325,0.018098688,1.3007250589132309,623000,62300000,-0.0006456171,8691,0.9996180047455709,1246
0.001090042,0.08114955,0.28965595,25.14,8118.248748064041,-5.0395985,0.025575913,1.5522221994400025,623500,62350000,-0.000897887,8216,0.9983816490275785,1247
0.00020083145,0.08050649,0.21436608,23.24,8124.940950155258,-5.0502553,0.016044639,1.3296279555559158,624000,62400000,-0.0012930946,8093,0.9997291810577735,1248
0.0008980249,0.08201799,0.29133803,22.77,8131.663928747177,-5.0578094,0.026336532,1.1854565700888633,624500,62450000,-0.0021256222,8266,0.9985376102849841,1249
0.00034829532,0.08218755,0.2357479,24.15,8138.318198680878,-5.067832,0.018529758,1.428414965569973,625000,62500000,-0.0008570394,8080,0.9994906006613746,1250
0.00056773925,0.08105495,0.257552,20.59,8145.00092625618,-5.0692754,0.021373963,1.0646119785308839,625500,62550000,-0.002110377,8152,0.9990673866705038,1251
0.0024755774,0.08106987,0.354314,24.01,8151.5728328228,-5.0660305,0.039682828,1.235173204243183,626000,62600000,0.001313165,8497,0.9964418429881334,1252
0.0011568648,0.08044497,0.29659,23.49,8158.041437625885,-5.064207,0.02588323,1.2539289525151254,626500,62650000,-0.0005829085,8228,0.998184771859087,1253
0.0025356978,0.08066839,0.36268997,21.47,8164.64381480217,-5.0653524,0.04165409,1.1994172140955925,627000,62700000,0.0009485612,7942,0.9961740556173027,1254
0.0009834691,0.08076786,0.283124,23.29,8171.448018074036,-5.0694485,0.023686657,1.214243184030056,627500,62750000,-0.00040370133,8212,0.9984685280360281,1255
0.000761213,0.07953404,0.276712,24.78,8178.077144145966,-5.077892,0.023367168,1.516328401863575,628000,62800000,0.0017149174,8180,0.9989690406946465,1256
0.0008530957,0.08191331,0.27793404,24.71,8184.613875389099,-5.0887895,0.023334129,1.1309361064434051,628500,62850000,-0.0015010252,8513,0.9986332906410098,1257
0.004103378,0.078939535,0.36895797,24.7,8190.966579437256,-5.0813713,0.040101632,1.3378477075695991,629000,62900000,-0.0010620997,8285,0.9941237745806575,1258
0.0014703581,0.080124184,0.28512397,22.26,8197.42051744461,-5.067125,0.024447745,1.282764286994934,629500,62950000,-0.00044261888,8478,0.9978146939538419,1259
0.0033894605,0.078768514,0.32830405,23.17,8204.00708580017,-5.054707,0.031971276,1.2438225200772286,630000,63000000,-0.0022887546,8193,0.995146207511425,1260
0.0018467532,0.08000261,0.32030192,23.28,8210.666221857071,-5.0483546,0.029583175,1.2486482986807823,630500,63050000,-0.0009905105,8246,0.9972078618593514,1261
0.0014155109,0.08061606,0.30498606,25.93,8217.300006628036,-5.0470366,0.029834816,1.4836692556738853,631000,63100000,0.0007789576,8206,0.9978006999008358,1262
0.0013615299,0.080936335,0.268976,22.79,8223.954188346863,-5.037839,0.023688944,1.2878867489099504,631500,63150000,0.00094568194,8279,0.9979620771482587,1263
0.004612048,0.07920577,0.37438396,21.23,8230.417301893234,-5.033505,0.043452963,1.1665698301792145,632000,63200000,0.00024613613,8209,0.9934089765883982,1264
0.003833908,0.07995378,0.35648197,23.13,8237.101799488068,-5.024514,0.038357336,1.2080721762776374,632500,63250000,0.0047725933,8560,0.9947944125160575,1265
0.0023733173,0.07988855,0.30307204,22.63,8243.362671852112,-5.0098686,0.026835432,1.2664413371682166,633000,63300000,-0.0008774657,8290,0.9966611240524799,1266
0.0039305673,0.07918732,0.34975606,21.17,8249.945432186127,-5.0124536,0.03699334,1.0942458522319793,633500,63350000,0.00048857956,8173,0.9940841151401401,1267
0.0013583296,0.07991635,0.25008404,21.81,8256.640758752823,-5.0218534,0.02086338,1.1867296248674393,634000,63400000,-0.0017465603,8123,0.997940210159868,1268
0.004243797,0.08012683,0.3586999,21.02,8263.059175729752,-5.0305676,0.037017554,1.1075549241900444,634500,63450000,-0.000112711285,8079,0.9942459431476891,1269
0.0026320592,0.080616556,0.29525197,23.85,8269.605332612991,-5.028454,0.02676187,1.4354111868143082,635000,63500000,-0.0010803619,8233,0.9963135954458266,1270
0.0005683245,0.07969094,0.24035598,21.86,8276.246876716614,-5.029978,0.01864391,1.154524701833725,635500,63550000,-0.0009134234,8266,0.9990162223111838,1271
0.00096971536,0.08178627,0.25292194,24.78,8282.947040081024,-5.0372634,0.02045794,1.2831189984083176,636000,63600000,-0.0023479296,8114,0.9984802848193794,1272
0.0041060597,0.07945574,0.362754,19.99,8289.6541390419,-5.0301485,0.039148025,1.0519842585921289,636500,63650000,0.00011227006,8607,0.9942275369539857,1273
0.00034021452,0.07984873,0.22684,20.97,8295.988542318344,-5.0244236,0.017480645,1.1349810025095939,637000,63700000,-6.9379086e-05,8515,0.999446993577294,1274
0.00023959007,0.08107066,0.20683001,23.23,8302.31928396225,-5.0348635,0.01536921,1.2990595334768296,637500,63750000,-0.0012543532,8428,0.99966402631253,1275
0.00044764977,0.079417765,0.24203797,25.03,8308.458758592606,-5.039157,0.0188146,1.3453360104560852,638000,63800000,-0.00042168525,8603,0.9993304128875025,1276
0.0035923624,0.0803329,0.36097986,28.02,8314.774242401123,-5.040869,0.039203368,1.5430602610111237,638500,63850000,0.0009101939,8244,0.9950045845471323,1277
0.00065734296,0.08002329,0.25146598,23.13,8321.123072862625,-5.0396004,0.020067947,1.321566976904869,639000,63900000,-0.0025540676,8382,0.9989396340679377,1278
0.0022765524,0.08042615,0.33267993,24.84,8327.659864902496,-5.034743,0.03113379,1.597916713654995,639500,63950000,0.0001754575,8316,0.9966291259042919,1279
0.0002566284,0.08071138,0.21197803,21.37,8334.315608263016,-5.041513,0.01576016,1.1080251723527907,640000,64000000,-0.0014498665,8551,0.9996044534200337,1280
0.0010776761,0.0808192,0.3028541,20.09,8340.589747428894,-5.047377,0.028227102,0.9831828439235687,640500,64050000,0.0016642153,8458,0.998344958643429,1281
0.003857317,0.07886771,0.388678,25.81,8346.776830673218,-5.042079,0.042093534,1.1111866319179535,641000,64100000,-0.0004497676,8106,0.99439726350829,1282
0.002133836,0.07971141,0.28742605,23.85,8353.500606298447,-5.042564,0.025047168,1.2724461624026298,641500,64150000,-0.00088151335,8453,0.996880789520219,1283
0.0014734945,0.0805375,0.27082798,23.8,8359.83511209488,-5.0459905,0.022738002,1.4740006414055824,642000,64200000,-0.00025683065,8684,0.9978631087578833,1284
0.0027263274,0.08011364,0.36269605,23.67,8365.98682641983,-5.0424204,0.038049813,1.2818645092844962,642500,64250000,0.0007247196,8502,0.9961222193669528,1285
0.0031546962,0.08009311,0.35271007,24.25,8372.464251995087,-5.041052,0.03566992,1.3012026953697204,643000,64300000,0.0011862424,8300,0.9954940467141569,1286
0.00027887867,0.081969455,0.20662798,21.67,8378.93950510025,-5.039298,0.015389727,1.2167731669545174,643500,64350000,-0.0016549088,8565,0.9995522279059514,1287
0.0033230486,0.080625296,0.30318394,22.53,8385.263074874878,-5.0404897,0.04374125,1.3142503356933595,644000,64400000,0.00014036297,8277,0.9954940392635763,1288
0.00034696553,0.08065214,0.22197199,23.4,8391.618129491806,-5.0435805,0.016713273,1.4466750517487525,644500,64450000,-0.0012518872,8433,0.9994744203286245,1289
0.001666255,0.08000666,0.293742,20.92,8398.054228544235,-5.046622,0.026072428,1.1283477503061294,645000,64500000,-0.0016032264,8176,0.9974367031827569,1290
0.0009718272,0.081051916,0.268136,21.11,8404.719346761703,-5.058116,0.022488354,1.078370828330517,645500,64550000,-0.0013076763,8271,0.9985460948664695,1291
0.0016482364,0.07942212,0.26261598,20.98,8411.060689210892,-5.063014,0.02194115,1.1050077667832374,646000,64600000,-0.0010632905,8287,0.9976261532865465,1292
0.0034787392,0.0790691,0.3456479,23.44,8417.678612947464,-5.06761,0.03886271,1.3868126299977304,646500,64650000,-0.0011116379,8310,0.9950716630555689,1293
0.0056779515,0.08007356,0.3645981,24.11,8424.141122341156,-5.0715303,0.042999696,1.3083272457122803,647000,64700000,0.0015119682,8321,0.9925484172999859,1294
0.0009871102,0.08055186,0.26726392,18.75,8430.456819057465,-5.071782,0.021446764,0.9088598144054413,647500,64750000,-0.000540106,8115,0.9984451357740909,1295
0.005688458,0.0789519,0.368136,22.99,8437.189528465271,-5.0691924,0.038963016,0.9860824105143547,648000,64800000,-0.0010395522,8240,0.9925948991440237,1296
0.0023979314,0.08045324,0.27744597,23.26,8443.82785820961,-5.0650043,0.024461498,1.2586279475688935,648500,64850000,-0.0026353085,8246,0.9963269599247724,1297
0.0061664223,0.0802263,0.35920998,22.03,8450.311841011047,-5.053837,0.03854216,1.1472731003165244,649000,64900000,-0.0012604665,8462,0.9918767372146249,1298
0.0062068515,0.08137667,0.389622,22.64,8456.620666742325,-5.031175,0.048429552,1.2769727224111558,649500,64950000,0.0006722259,8226,0.9920055251568556,1299
0.00227682,0.080130085,0.30686802,20.87,8463.122032880783,-5.029682,0.027443295,1.125489661693573,650000,65000000,-0.0009125239,8167,0.9965831495355815,1300
0.0025433486,0.0793096,0.319452,21.35,8469.859742641449,-5.0376897,0.031779256,0.9411582234501839,650500,65050000,0.0020773918,8416,0.9964179145172238,1301
0.00330659,0.08076843,0.32703397,22.71,8476.394449472427,-5.0421863,0.030909931,1.1783259695768356,651000,65100000,-0.00045658997,8507,0.9955244534648955,1302
0.0038994043,0.080258235,0.3316081,23.12,8482.948638916016,-5.0490694,0.033511315,1.3564084762334823,651500,65150000,-0.00042600586,8200,0.994741324800998,1303
0.000863782,0.08085851,0.26584798,22.1,8489.658953905106,-5.050518,0.022024507,1.195425546169281,652000,65200000,-0.0008079945,8333,0.9986222735606134,1304
0.00093536486,0.08077118,0.259826,21.75,8496.057628631592,-5.060261,0.020859031,1.191057307124138,652500,65250000,0.0003313223,8182,0.9986401997739449,1305
0.0044329586,0.08005609,0.3454861,25.49,8502.711577653885,-5.064321,0.036993533,1.2030454567074775,653000,65300000,-0.00044993442,8281,0.9941998166032135,1306
0.006460485,0.08081404,0.37088802,25.21,8509.392683267593,-5.057084,0.04122641,1.4309850454330444,653500,65350000,0.00153248,8275,0.9917006269097328,1307
0.0014156242,0.079967394,0.26607406,23.09,8515.720089435577,-5.050983,0.021405555,1.2465702503919602,654000,65400000,-0.0010159935,8447,0.9977305745705962,1308
0.0018988921,0.08057086,0.29827797,23.72,8522.016551733017,-5.0519357,0.027451497,1.429793123304844,654500,65450000,0.0010819706,8045,0.9973801020532846,1309
0.0041516307,0.07940937,0.337816,24.44,8528.72681593895,-5.031472,0.04055134,1.1621315813064574,655000,65500000,-0.0009578854,7942,0.993969842325896,1310
0.0034494358,0.07988061,0.34606194,21.31,8535.254811048508,-5.0183253,0.033908933,1.1810728979110718,655500,65550000,-0.0006596998,8569,0.9952621990814805,1311
0.0031000152,0.08099852,0.30872998,25.08,8541.587170362473,-5.008559,0.02850377,1.2312956723570823,656000,65600000,-0.00010104619,8012,0.9955835719592869,1312
0.0042187376,0.079504445,0.34342402,25.79,8548.492146253586,-4.9867597,0.0336398,1.175200173854828,656500,65650000,0.00036030135,8226,0.9944153469987214,1313
0.0042671366,0.07977579,0.3253621,23.05,8555.065541267395,-4.9706645,0.030623041,1.254270097911358,657000,65700000,-0.0019228646,8298,0.9943058188073337,1314
0.00056354946,0.08082199,0.23346002,22.68,8561.5246155262,-4.9773464,0.018336963,1.292459573149681,657500,65750000,0.0004516547,8338,0.9990900431876071,1315
0.0011022046,0.08175602,0.27020198,22.41,8568.03460741043,-4.9864473,0.022314021,1.2393132841587067,658000,65800000,0.00014581913,8536,0.9984447438037023,1316
0.0028012202,0.07968308,0.293552,24.67,8574.2090446949,-4.991796,0.027310455,1.3204360884428024,658500,65850000,-0.002130694,8330,0.9961911754216999,1317
0.0027735543,0.08054056,0.32715604,22.89,8580.72709441185,-4.9946914,0.03007949,1.4041785871982575,659000,65900000,-0.00026112248,8329,0.9961448714602739,1318
0.0027810037,0.07961336,0.343774,26.43,8587.145588636398,-4.976414,0.034184903,1.4349840912222862,659500,65950000,0.0012007726,8450,0.9959231368266046,1319
0.002314788,0.080745324,0.29215,23.0,8593.703736305237,-4.9582596,0.02580195,1.3239187487959863,660000,66000000,-0.0006244466,8308,0.996564446715638,1320
0.000811895,0.08037446,0.25210395,23.36,8600.01750922203,-4.9653935,0.019817123,1.1144825184345246,660500,66050000,-0.0018541451,8534,0.9987286595860496,1321
0.0017989929,0.080236726,0.27422807,22.04,8606.235647916794,-4.957861,0.023905372,1.2483212199807168,661000,66100000,-0.0018709843,8174,0.9973751294892281,1322
0.0013333337,0.08059455,0.26865804,25.24,8612.844948768616,-4.954454,0.023694146,1.4801018357276916,661500,66150000,-0.00049378094,8201,0.997923236573115,1323
0.0011095956,0.08129659,0.26758796,24.45,8619.418296813965,-4.9602494,0.02269985,1.491942912042141,662000,66200000,0.0017037252,8339,0.9983954114140943,1324
0.0019597681,0.08025231,0.31867802,23.09,8625.74296951294,-4.9659395,0.029375006,1.2090787038207054,662500,66250000,-0.0032311527,8317,0.9969956208951771,1325
0.00048793748,0.0793605,0.24186993,23.78,8632.249285459518,-4.973097,0.018838238,1.2196948218345642,663000,66300000,-0.0011262093,8357,0.9992443330702372,1326
0.004472401,0.07899592,0.38284802,26.54,8638.802301168442,-4.9567823,0.0432464,1.6440377378463744,663500,66350000,0.0012613556,8369,0.9940261971205473,1327
0.0009801876,0.08062319,0.25007594,22.73,8645.399996995926,-4.9505677,0.020343883,1.4148987779021263,664000,66400000,-0.0008541309,7852,0.9984518517740071,1328
0.0039093955,0.07958894,0.35281006,24.92,8652.095404624939,-4.944735,0.03477406,1.3503857186436654,664500,66450000,0.00048618094,8379,0.994520116597414,1329
0.0008396017,0.080989406,0.24540801,21.46,8658.499799489975,-4.9394083,0.019647863,1.182869912981987,665000,66500000,-0.00055539934,8108,0.9987762824166566,1330
0.0011905665,0.080449134,0.262866,21.1,8665.28623843193,-4.937741,0.021700213,1.1806870079040528,665500,66550000,-0.0007685006,8360,0.9981270441785455,1331
0.002183809,0.08061149,0.30723995,23.15,8671.757181167603,-4.9374647,0.027810276,1.2629822412133216,666000,66600000,0.00037794135,8476,0.9970563699025661,1332
0.00096989796,0.081865594,0.244392,24.57,8678.132810592651,-4.9376917,0.019611917,1.4250733545422554,666500,66650000,-0.001247651,8280,0.9986415024613962,1333
0.0025208106,0.0799599,0.318258,23.99,8684.570460557938,-4.940623,0.03157899,1.2912575903534889,667000,66700000,8.822898e-05,8105,0.9964656967204064,1334
0.0017789277,0.07822149,0.2958619,22.04,8691.101645231247,-4.93457,0.026132112,1.2759457886219026,667500,66750000,-0.0040741437,7942,0.9972843497525901,1335
0.0014668246,0.079802,0.285352,19.78,8697.839701890945,-4.934911,0.025217604,1.005120944082737,668000,66800000,-0.0005386243,8172,0.9978533557150513,1336
0.0011730725,0.080288835,0.26951596,25.64,8704.468576192856,-4.938213,0.02181852,1.1515545096993447,668500,66850000,-0.002675312,8344,0.9982256091898307,1337
0.00025826285,0.08162862,0.21203601,22.11,8710.765211343765,-4.940596,0.015907116,1.214655958712101,669000,66900000,-0.00033948064,7998,0.9996247839590069,1338
0.003054637,0.07926163,0.33565402,24.81,8717.643901586533,-4.9361687,0.03166167,1.2149258482456207,669500,66950000,-0.0024932236,8337,0.9956368701532483,1339
0.0012419552,0.0803204,0.26522005,18.99,8724.053316831589,-4.93722,0.023215497,0.9206193310022354,670000,67000000,0.00021683157,8104,0.9980584107106552,1340
0.0024558762,0.0813563,0.33251798,25.35,8730.728642702103,-4.933504,0.030980317,1.3272954854369163,670500,67050000,-0.0006861291,8171,0.9962497842498124,1341
0.00028012888,0.08097985,0.208014,21.9,8737.096465349197,-4.946735,0.015725905,1.2201749965548516,671000,67100000,-0.0015691682,8007,0.9995561164105311,1342
0.0032502667,0.07938274,0.335886,24.95,8743.931731939316,-4.942603,0.032071788,1.2696115031838417,671500,67150000,-0.0012243125,8337,0.9956188127398491,1343
0.0016175637,0.081183426,0.27784398,25.44,8750.472187519073,-4.9362154,0.023094952,1.4202554360032082,672000,67200000,-0.0034045323,8049,0.9975357465445995,1344
0.0016492471,0.0811468,0.27947795,26.95,8757.201036453247,-4.938855,0.02405224,1.5995478948950768,672500,67250000,0.00013474516,8348,0.9976499029435217,1345
0.0012141713,0.08064541,0.27802205,22.51,8763.695706605911,-4.9337654,0.023454754,1.2765437138080598,673000,67300000,-0.0016418317,8212,0.9982033170526847,1346
0.002104453,0.07888882,0.31418195,25.86,8770.243039608002,-4.931513,0.029191103,1.3814453160762787,673500,67350000,0.00018858505,8390,0.996943345759064,1347
0.0011309205,0.079200186,0.270556,24.14,8776.625426530838,-4.9252133,0.022425942,1.2172991400957107,674000,67400000,-0.0030078306,8270,0.9982082488713786,1348
0.0006263648,0.080173284,0.248324,20.49,8783.291836500168,-4.9206047,0.019563302,1.0175616282224655,674500,67450000,-0.0011183273,8470,0.9990508800256066,1349
0.00024129356,0.08240086,0.21150997,22.03,8789.557739257812,-4.9265046,0.015774785,1.1956932371854783,675000,67500000,-0.0030563525,8545,0.9996489635086618,1350
0.0013163476,0.08055584,0.28871793,27.81,8795.883226156235,-4.9304433,0.024151195,1.46355301707983,675500,67550000,-0.0015388465,8161,0.9981380518293008,1351
0.0026583853,0.07842442,0.32659397,27.31,8802.538265943527,-4.92106,0.030169444,1.5180799561738967,676000,67600000,-0.0010681809,8041,0.9958974388428032,1352
0.0003002102,0.079967745,0.22303,20.76,8809.170489788055,-4.9283276,0.016919577,1.1250855126976966,676500,67650000,-0.002145063,8667,0.9995571626350284,1353
0.001006603,0.08069064,0.27238995,22.04,8815.35433125496,-4.9346266,0.022711134,1.291098321378231,677000,67700000,0.00013708997,8359,0.9985829138895497,1354
0.0021328481,0.07839693,0.33255196,24.73,8821.711841583252,-4.9309063,0.03206501,1.200442786514759,677500,67750000,-0.0017087202,8177,0.9966647969558835,1355
0.004055235,0.07922588,0.32519993,23.47,8828.392811775208,-4.9302864,0.031345293,1.1369437661767006,678000,67800000,-0.0031977124,8395,0.9941510539501905,1356
0.0025211235,0.07877055,0.27871808,25.59,8834.784096717834,-4.9243803,0.023950662,1.5003015130758286,678500,67850000,-0.0018839741,8329,0.9964812747202814,1357
0.0021429309,0.08082982,0.315486,20.7,8841.22032904625,-4.921974,0.029690435,1.0569781741499902,679000,67900000,-0.0010980135,8526,0.9966823821887374,1358
0.0036078405,0.0802889,0.32547,22.19,8847.444862365723,-4.9294147,0.032970566,1.1676898390054702,679500,67950000,0.0024804776,8345,0.994929832406342,1359
0.0010921131,0.08026459,0.24527198,21.41,8853.928006887436,-4.9438496,0.020172894,1.152616308927536,680000,68000000,-0.0006435482,8456,0.9983004860114306,1360
0.0015558306,0.080659695,0.29469806,23.9,8860.45543217659,-4.9451704,0.034613103,1.3929459789395333,680500,68050000,0.0016593626,8596,0.9977010779548436,1361
0.003141844,0.08032726,0.34811202,22.18,8866.933463811874,-4.9513674,0.034955397,1.235199038684368,681000,68100000,-0.0015996698,8770,0.9953904552385211,1362
0.0022928372,0.08111992,0.318914,19.7,8872.942969560623,-4.957396,0.03061875,0.992447997033596,681500,68150000,0.001163102,8822,0.9968742951750755,1363
0.0030821026,0.080107704,0.28792801,21.77,8879.273308038712,-4.960936,0.026155228,1.173464611172676,682000,68200000,-0.00089042785,8978,0.9957620678469539,1364
0.0038962835,0.07924465,0.34681606,21.01,8885.1499812603,-4.9577317,0.03803963,1.1498290091753005,682500,68250000,0.0025771868,8404,0.9949365071952343,1365
0.0019351899,0.080203675,0.28703797,22.35,8891.673223018646,-4.9544134,0.023923539,1.1476529017090797,683000,68300000,-5.865396e-05,8329,0.9969188999384642,1366
0.00041490563,0.08036189,0.22065401,24.63,8898.145849466324,-4.952354,0.016707037,1.2871895417571069,683500,68350000,-0.001486135,8265,0.9993619782617316,1367
0.0014315391,0.07863608,0.28868803,20.74,8904.790850639343,-4.9542046,0.024750626,1.080794456601143,684000,68400000,-0.0006483473,8145,0.9977590478956699,1368
0.0016962402,0.08128892,0.27762192,21.73,8911.514081954956,-4.95294,0.024463987,1.1027033424377441,684500,68450000,-0.0009802914,8554,0.9975701365619898,1369
0.000476128,0.08099157,0.23544993,21.26,8917.697501659393,-4.952643,0.01828075,1.1303771591186524,685000,68500000,-0.00031961343,8365,0.9993039033724926,1370
0.0020267286,0.07918822,0.322366,22.79,8924.252953767776,-4.94847,0.031177146,1.270820674598217,685500,68550000,0.002230402,8291,0.9970923676155508,1371
0.00038934776,0.081154436,0.223936,25.03,8930.809672832489,-4.9546638,0.017123021,1.3239098340272903,686000,68600000,-0.001260574,8413,0.9993977097328752,1372
0.0010293553,0.07980626,0.24604204,21.98,8937.050338506699,-4.9671497,0.01947899,1.2941315498948098,686500,68650000,-0.0016252351,8331,0.9984365571290255,1373
0.0049815294,0.080836624,0.37899598,20.22,8943.367985725403,-4.9648833,0.04253178,1.120057308971882,687000,68700000,-0.00042171718,8309,0.9932714980095625,1374
0.0010963933,0.080569215,0.24782199,23.04,8949.727830648422,-4.9686155,0.019802107,1.2668911239504814,687500,68750000,-0.0017352754,8580,0.9983635221142322,1375
0.0026165002,0.08016706,0.30073205,24.59,8956.11985206604,-4.972349,0.028447315,1.4659105497598648,688000,68800000,2.4524434e-05,8343,0.9964610587339848,1376
0.0033379747,0.08076366,0.31259593,23.76,8962.755850553513,-4.9670677,0.03031218,1.3510025292634964,688500,68850000,0.0012262264,8261,0.9955499605275691,1377
0.002332917,0.079487205,0.32165402,25.39,8969.355375766754,-4.9642043,0.02967746,1.302783696949482,689000,68900000,-0.0023080655,8304,0.9963145751971751,1378
0.0018722144,0.079959124,0.27714595,22.97,8975.892042398453,-4.9564157,0.023937335,1.2979944905638694,689500,68950000,-0.0034892943,8322,0.9972168961539865,1379
0.003592841,0.07997475,0.320976,22.01,8982.489457130432,-4.940756,0.030006997,1.2054218229651452,690000,69000000,-0.0023441855,8212,0.9950598394498229,1380
0.0025465176,0.0801444,0.30069196,23.74,8988.830023527145,-4.9361873,0.027334811,1.2605596342682839,690500,69050000,-0.0001365366,7994,0.9965016581118107,1381
0.0017338833,0.08085881,0.28052402,23.83,8995.668791770935,-4.93895,0.025662854,1.2280399441719054,691000,69100000,0.0029971204,8168,0.9976025333162397,1382
0.0014224943,0.08042651,0.28565997,22.16,9002.4204018116,-4.931034,0.024982138,1.07906847178936,691500,69150000,0.00019785594,8265,0.9978489226195961,1383
0.0031342036,0.078609146,0.33471805,24.01,9008.819458007812,-4.925965,0.034567278,1.3344707444310189,692000,69200000,0.00065885694,8207,0.9956061113625765,1384
0.0037151063,0.07984511,0.32852,22.5,9015.455715179443,-4.931164,0.033836484,1.2253038457036018,692500,69250000,0.0003254879,8635,0.9948728950694203,1385
0.0029148331,0.08099492,0.32441798,25.57,9021.630503416061,-4.9458146,0.029576426,1.4788676008582116,693000,69300000,-0.0020868776,8350,0.9955843850038946,1386
0.0031229514,0.081742,0.29373598,23.53,9028.21932053566,-4.9491963,0.02611842,1.312332698702812,693500,69350000,-0.0021203274,8580,0.995500645134598,1387
0.0018021327,0.08094461,0.28921798,25.31,9034.531239748001,-4.954531,0.02518727,1.4818687790632248,694000,69400000,-0.00029471453,8413,0.9973880215547979,1388
0.0014517142,0.080231085,0.26425195,20.48,9041.033749580383,-4.948643,0.021367533,1.0756885123252868,694500,69450000,-0.0016121471,7804,0.9977807139512151,1389
0.0025202152,0.082669154,0.32251394,27.23,9047.994156360626,-4.94823,0.033122085,1.6392458713054656,695000,69500000,0.00313125,8165,0.9965823064558208,1390
0.00169707,0.0825213,0.28826797,27.72,9054.710851430893,-4.9391103,0.024439072,1.455531529188156,695500,69550000,-0.0017523398,8454,0.9975184823852032,1391
0.0055083036,0.0796581,0.34716797,26.33,9061.040741443634,-4.936755,0.037966333,1.4539201152324677,696000,69600000,-0.0016449031,8244,0.9924350655637681,1392
0.00035695304,0.08091653,0.19822,21.33,9067.517998695374,-4.9505997,0.014715314,1.1025000780820846,696500,69650000,-0.0019521293,8303,0.9993118866113946,1393
0.0038175285,0.081408426,0.33703002,22.42,9073.869502305984,-4.949795,0.033442426,1.309173614680767,697000,69700000,0.0001135102,8384,0.9948411462828517,1394
0.0030377284,0.08083677,0.331772,24.39,9080.3560192585,-4.945843,0.032868415,1.4845953217148782,697500,69750000,-0.0019315828,8314,0.995431836694479,1395
0.0036515826,0.080047645,0.317404,20.34,9086.997015953064,-4.9471498,0.04010705,1.0433490803837777,698000,69800000,0.00023751981,8306,0.9949941230006516,1396
0.0021713162,0.08089106,0.301856,23.74,9093.567468166351,-4.9478474,0.027947886,1.2130828800797462,698500,69850000,0.001620826,8277,0.9968213972169906,1397
0.0016762746,0.08060998,0.27359405,21.04,9100.166280269623,-4.9564457,0.023779474,0.9521102258563041,699000,69900000,-0.00034404415,8578,0.9976762435398996,1398
0.0032263556,0.0813335,0.30797002,23.43,9106.448551416397,-4.9591117,0.029556975,1.3816838139295577,699500,69950000,-0.0015071646,8442,0.9955458240583539,1399
0.0028020563,0.07944883,0.31749803,22.46,9112.945840358734,-4.9488354,0.029828385,1.2508242085576058,700000,70000000,0.00057348603,8288,0.996088707819581,1400
0.00029594245,0.08071161,0.22664005,21.1,9119.406776428223,-4.949074,0.017199408,1.1531982764601707,700500,70050000,-0.0006796063,8315,0.9994982251082547,1401
