approxkl,fps,n_updates,ep_len_mean,clipfrac,total_timesteps,serial_timesteps,value_loss,ep_reward_mean,policy_loss,explained_variance,true_reward,time_elapsed,policy_entropy
0.020409176,8428,1145,80.32,0.2522259,57250000,572500,0.00027089758,15.052276655789464,0.004845337,0.9999773227882542,0.23623492,7421.021896839142,-6.29667
0.024679543,8039,1146,80.61,0.28362998,57300000,573000,0.00041271627,15.18211625846103,0.0070728166,0.9999610407721775,0.23648988,7427.471848726273,-6.307355
0.02210349,8195,1147,80.39,0.26306006,57350000,573500,0.00029437453,15.082996214590967,0.0065191262,0.9999727871509094,0.23632786,7434.301333189011,-6.3264093
0.02310647,8219,1148,80.17,0.27768803,57400000,574000,0.00017356126,14.965237039607018,0.007976823,0.9999839856664039,0.23623748,7440.949663162231,-6.3390102
0.028604677,8219,1149,80.33,0.30388197,57450000,574500,0.00024706477,15.060059716030956,0.0074930685,0.9999761021699669,0.23628844,7447.54469203949,-6.340077
0.021245485,8113,1150,80.16,0.25778002,57500000,575000,0.00017159698,14.959131035767495,0.0058456464,0.9999841750486667,0.2362534,7454.07109951973,-6.3357134
0.021594884,8198,1151,80.13,0.26059997,57550000,575500,0.00016919186,14.929221780765802,0.005909322,0.9999844928133825,0.23635088,7460.7292137146,-6.334482
0.01816882,8428,1152,80.01,0.22850399,57600000,576000,0.00011241589,14.849317104928195,0.0068175327,0.9999897027810221,0.23629801,7467.313040733337,-6.34268
0.020798171,8752,1153,80.0,0.24526595,57650000,576500,0.00013476076,14.831007697265596,0.007042804,0.9999874335062486,0.23615105,7473.474684476852,-6.341827
0.021641944,8550,1154,80.02,0.25320596,57700000,577000,0.00011698855,14.825873882006853,0.0074720504,0.9999889867413003,0.2362607,7479.638269662857,-6.352666
0.022637062,8245,1155,80.04,0.25698602,57750000,577500,0.00015916777,14.849379531703889,0.007027095,0.9999877451637076,0.23636651,7485.934540748596,-6.3705354
0.016982028,8304,1156,80.01,0.22017,57800000,578000,0.00013406941,14.81516623236239,0.006199168,0.9999876970396144,0.23619312,7492.60381937027,-6.3792114
0.021271423,8570,1157,80.06,0.24959801,57850000,578500,0.00016362108,14.850373502597213,0.007986602,0.9999838518342585,0.23657121,7499.049899816513,-6.387608
0.018579746,8435,1158,80.03,0.22955602,57900000,579000,0.00013228011,14.823152173869312,0.005906237,0.9999867818560233,0.23632987,7505.154257297516,-6.397546
0.01909334,8545,1159,80.01,0.23282999,57950000,579500,0.00014033439,14.81969942336902,0.005610952,0.999987352332937,0.23629305,7511.633078098297,-6.393703
0.021948978,8091,1160,80.06,0.25748795,58000000,580000,0.00014410156,14.862719739433379,0.00835091,0.9999853782001082,0.2366684,7517.892951011658,-6.385528
0.018733364,8092,1161,80.09,0.22778602,58050000,580500,0.00024638363,14.874076111800969,0.006822031,0.999978631218255,0.23693106,7524.562772512436,-6.3951125
0.02474234,8358,1162,80.03,0.28318593,58100000,581000,0.00016772388,14.835299475062639,0.009230551,0.9999849977548365,0.23657866,7531.276850223541,-6.403613
0.017933324,8065,1163,80.05,0.22279604,58150000,581500,0.00019806433,14.8494613317959,0.008068343,0.9999534100352321,0.23678158,7537.691539525986,-6.402496
0.021189658,8315,1164,80.01,0.25017196,58200000,582000,0.00017309526,14.83613829229027,0.011685875,0.9999749724684079,0.23682874,7544.400538444519,-6.4086475
0.020276992,8194,1165,80.16,0.23153196,58250000,582500,0.0003597236,14.914601782336831,0.008588524,0.9999709622352384,0.23706266,7550.969929456711,-6.4149785
0.020050483,8164,1166,80.2,0.23824795,58300000,583000,0.0003095478,14.928116915281862,0.005637558,0.999973610330926,0.23695299,7557.660044431686,-6.407443
0.018413177,8106,1167,80.11,0.23489803,58350000,583500,0.0002371567,14.895751626174897,0.0063775373,0.9999814808306837,0.23681748,7564.203648090363,-6.401662
0.01689883,8353,1168,80.08,0.22260202,58400000,584000,0.00018490231,14.870351114626974,0.0056770747,0.9999814333259565,0.23677368,7570.679425477982,-6.3917613
0.01581531,8671,1169,80.01,0.20226398,58450000,584500,0.00014828946,14.837575694210827,0.0070821787,0.9999839398024051,0.23663127,7577.025191068649,-6.396705
0.022536922,8356,1170,80.02,0.27227205,58500000,585000,0.0001409379,14.857405564729124,0.00873281,0.9999885942243054,0.23681435,7583.3715879917145,-6.4046483
0.021805935,8073,1171,80.02,0.25252,58550000,585500,0.00039243748,14.866342580728233,0.009938226,0.9999851929997021,0.23696266,7589.726045370102,-6.4043813
0.021034727,8698,1172,80.31,0.25492802,58600000,586000,0.0008568561,14.998437781054527,0.008292177,0.9999636318789271,0.23728673,7596.519765138626,-6.4085627
0.02321406,8895,1173,80.1,0.27782604,58650000,586500,0.00018941569,14.889928574878722,0.008820934,0.9999810492081451,0.23692042,7602.83900809288,-6.418511
0.020507062,8449,1174,80.09,0.253562,58700000,587000,0.00019981111,14.892580442037433,0.0072388933,0.9999814084585523,0.23700134,7609.0117926597595,-6.434441
0.027286286,8405,1175,80.57,0.29308793,58750000,587500,0.0006361114,15.140349010061472,0.008562381,0.9999418777551909,0.23754099,7615.178357839584,-6.448202
0.01926137,8454,1176,80.5,0.23486997,58800000,588000,0.0005820583,15.102231084126979,0.0051940335,0.9999476956909348,0.23746222,7621.5865223407745,-6.4592156
0.024862427,8281,1177,80.38,0.282018,58850000,588500,0.00048638432,15.033841498345137,0.0072356667,0.9999538701958954,0.23737453,7627.9168972969055,-6.4528794
0.023842975,8239,1178,80.18,0.28399402,58900000,589000,0.00027821917,14.955887103006244,0.007817671,0.999973783711539,0.23724906,7634.33565735817,-6.4494305
0.026281806,8337,1179,80.37,0.298614,58950000,589500,0.00044227426,15.03249761287123,0.008526387,0.9999589138387819,0.23726243,7641.010596513748,-6.454135
0.023654828,8313,1180,80.26,0.27112797,59000000,590000,0.0003601468,14.980964426845311,0.0069096093,0.9999691441880714,0.23711686,7647.406642198563,-6.455911
0.0235593,7906,1181,80.2,0.27198005,59050000,590500,0.00027495506,14.937799011487513,0.00711352,0.9999747876172478,0.2369941,7654.027122497559,-6.453056
0.02170935,8416,1182,80.25,0.25803396,59100000,591000,0.00032839476,14.980886529218406,0.0074950964,0.9999700768603361,0.23720726,7660.775376081467,-6.449066
0.021485379,8489,1183,80.71,0.25627795,59150000,591500,0.0010414234,15.1963202932477,0.0071165045,0.9999350400466938,0.23740537,7666.997900485992,-6.4461393
0.022841476,8368,1184,80.23,0.26915,59200000,592000,0.00032761617,14.968449850566685,0.008082639,0.9999676099141652,0.23710988,7673.447558879852,-6.441026
0.023005025,8439,1185,80.54,0.27359602,59250000,592500,0.0005216834,15.113611906487495,0.0059505682,0.9999534224698436,0.23716182,7680.059227705002,-6.4342394
0.023768151,8154,1186,80.05,0.26396796,59300000,593000,0.00016131194,14.875089663099498,0.008228361,0.9999849079586056,0.23686782,7686.5068163871765,-6.4339757
0.022130456,8001,1187,80.02,0.259178,59350000,593500,0.00016368994,14.85621155321598,0.007611088,0.9999849132036616,0.23678876,7693.238942146301,-6.432331
0.018489508,8364,1188,80.0,0.22639,59400000,594000,0.00019025637,14.825997165553272,0.0069268923,0.9999826037073944,0.23649916,7699.959076166153,-6.442389
0.02314049,8287,1189,80.02,0.269902,59450000,594500,0.00015784496,14.857029204778373,0.007890459,0.9999825974791747,0.23682156,7706.496914625168,-6.4560437
0.018364329,8705,1190,80.03,0.23365605,59500000,595000,0.00017603308,14.863487747106701,0.0058355164,0.9999834014415683,0.23675224,7713.033465623856,-6.457792
0.021187397,8411,1191,80.0,0.24970199,59550000,595500,0.00014044339,14.84448026208207,0.007762855,0.9999871504478506,0.23665337,7719.053158760071,-6.456468
0.02477509,8226,1192,80.0,0.28365204,59600000,596000,0.00017795386,14.84063803885132,0.008796684,0.9999847151084396,0.2364416,7725.554000854492,-6.457683
0.022101043,8540,1193,80.0,0.24613792,59650000,596500,0.00019781897,14.80091736394912,0.009585834,0.9999803186728968,0.23605666,7732.280614852905,-6.4582167
0.019334398,8300,1194,80.0,0.23488599,59700000,597000,0.00041401625,14.786976068150253,0.0073359804,0.999983910636729,0.23583879,7738.665055513382,-6.4664745
0.022339191,8487,1195,80.0,0.25205597,59750000,597500,0.00024931727,14.814858765676618,0.007501221,0.9999739316044725,0.23642083,7745.060480594635,-6.4700775
0.023686172,8485,1196,80.0,0.26992598,59800000,598000,0.00015111211,14.804860674366354,0.008663932,0.9999844960111659,0.23618212,7751.274763345718,-6.4686446
0.02360422,8591,1197,80.01,0.259872,59850000,598500,0.00015053636,14.822821787111462,0.00922404,0.9999842027173145,0.23640902,7757.686505556107,-6.4735827
0.019558046,8618,1198,80.0,0.22802201,59900000,599000,0.0001248915,14.838028921820223,0.006681872,0.9999875303738008,0.23628643,7763.735965967178,-6.4897485
0.022540143,8191,1199,80.0,0.26448,59950000,599500,0.00014157164,14.81858326047659,0.009232516,0.9999871975342103,0.23620468,7770.027625083923,-6.5027027
0.028772812,8439,1200,80.0,0.299528,60000000,600000,0.00013405658,14.820903844293207,0.010659883,0.9999874648428886,0.23617199,7776.731570243835,-6.502553
0.018385706,8139,1201,80.0,0.22808209,60050000,600500,0.00015333726,14.801868853699416,0.007980035,0.9999810637455084,0.2358016,7783.224707603455,-6.502759
0.020911086,7997,1202,80.0,0.24295196,60100000,601000,0.000116057134,14.824212007448077,0.006832353,0.9999887168341957,0.23597105,7789.817809104919,-6.508404
0.02863046,8241,1203,80.0,0.28819403,60150000,601500,0.00017134318,14.82346352858469,0.00969309,0.9999876954361753,0.23605187,7796.699242353439,-6.514204
0.019214835,8270,1204,80.0,0.23391402,60200000,602000,0.0004993357,14.808326161447912,0.007445553,0.9999893967169555,0.23576686,7803.273173093796,-6.518732
0.018622713,8235,1205,80.0,0.230336,60250000,602500,0.0001744499,14.81652279427275,0.005946696,0.9999859639438,0.23588869,7809.757717847824,-6.535381
0.028231528,8320,1206,80.0,0.28545007,60300000,603000,0.00014912986,14.813828568700702,0.011585948,0.9999829643147677,0.23621196,7816.255019664764,-6.545026
0.023969656,8217,1207,80.0,0.26717395,60350000,603500,0.00014737903,14.822172698695212,0.009725059,0.9999858669525565,0.23628357,7822.676134586334,-6.5519915
0.023425918,8432,1208,80.0,0.25872996,60400000,604000,0.00014299681,14.822717638928443,0.00830388,0.9999876696074352,0.2362757,7829.355088710785,-6.546905
0.018543815,8272,1209,80.0,0.22689599,60450000,604500,0.00015307148,14.821246934477239,0.0063654226,0.9999853287899896,0.23620763,7835.836553096771,-6.554441
0.022249069,8344,1210,80.0,0.26728207,60500000,605000,0.00017617803,14.827714590653777,0.009236509,0.9999862369422772,0.23634326,7842.375737428665,-6.5622115
0.0146142375,8630,1211,80.0,0.18671001,60550000,605500,0.00013365295,14.80410032402724,0.005493799,0.9999850692638574,0.23609456,7848.8451318740845,-6.557511
0.021666296,8153,1212,80.0,0.23014002,60600000,606000,0.00014427675,14.813534024581314,0.006409259,0.9999870060246394,0.23626584,7854.938648223877,-6.55622
0.01977875,8423,1213,80.0,0.24715805,60650000,606500,0.00017419722,14.825522204656155,0.008117704,0.999986746288414,0.23628885,7861.568208217621,-6.572501
0.020495264,7985,1214,80.02,0.23962606,60700000,607000,0.00023040097,14.867281737439335,0.008488607,0.9999836852039152,0.236646,7867.829236507416,-6.5814843
0.02020559,8161,1215,80.01,0.24828194,60750000,607500,0.0001435882,14.843682737611234,0.007762047,0.9999848800398468,0.2363293,7874.61878156662,-6.5896173
0.024265697,8458,1216,80.0,0.28137192,60800000,608000,0.0001356678,14.825988787040114,0.010481373,0.9999869591756578,0.23629785,7881.221475362778,-6.5941277
0.0356242,8375,1217,80.01,0.33613205,60850000,608500,0.00019637634,14.856670229416341,0.014657259,0.9999902303443378,0.23650666,7887.548335552216,-6.595395
0.02334521,8247,1218,80.08,0.27084404,60900000,609000,0.00015779932,14.899456855934114,0.0073982696,0.9999859599283809,0.23667581,7894.129762411118,-6.5994916
0.025257215,8270,1219,80.78,0.28158808,60950000,609500,0.000583107,15.246559039540589,0.0076065124,0.9999417060171254,0.23697752,7900.785312414169,-6.598401
0.021498116,8343,1220,81.22,0.25437802,61000000,610000,0.0007868068,15.434593001157046,0.0070501403,0.9999209751476883,0.23715687,7907.3177235126495,-6.5893726
0.02261067,8160,1221,80.26,0.26187202,61050000,610500,0.0003419621,15.00300330972299,0.00879762,0.9999668662021577,0.23669432,7913.70187330246,-6.5922847
0.02405442,8420,1222,80.06,0.26726404,61100000,611000,0.00013349863,14.907247644532472,0.0074966443,0.9999869801386012,0.23651318,7920.446230888367,-6.6047935
0.02090889,8384,1223,80.01,0.24478197,61150000,611500,0.00012251562,14.871066828370095,0.007377535,0.9999893709518801,0.2364143,7926.804109811783,-6.602609
0.027642677,8503,1224,80.01,0.29074994,61200000,612000,0.00015603653,14.862437190562487,0.009904658,0.9999897486459304,0.23643863,7933.236029148102,-6.604874
0.023539754,8496,1225,80.0,0.26435405,61250000,612500,0.0001481142,14.831360143069178,0.007796467,0.9999879300949033,0.23633207,7939.54102563858,-6.60578
0.019339098,8418,1226,80.01,0.24111801,61300000,613000,0.00013280932,14.836363565400243,0.0059981835,0.999988448298609,0.236385,7945.632085323334,-6.6117964
0.017522955,8304,1227,80.0,0.22474205,61350000,613500,0.00012371507,14.8298541014269,0.0067315684,0.999988273024428,0.23637636,7952.228324890137,-6.617298
0.021012995,8124,1228,80.0,0.25169203,61400000,614000,0.0001558152,14.833059520199894,0.0075296275,0.9999864887913645,0.23634477,7958.8235630989075,-6.616289
0.025152624,8709,1229,80.01,0.28703797,61450000,614500,0.0008669709,14.842943307925015,0.010283522,0.9999869428102102,0.23649232,7965.5077385902405,-6.6185627
0.021663956,8511,1230,80.02,0.25655198,61500000,615000,0.00011076698,14.865675318781287,0.007997092,0.9999889247146712,0.23666859,7971.638019561768,-6.6299214
0.023985106,8448,1231,80.05,0.277004,61550000,615500,0.00015333966,14.885634321589023,0.008130333,0.9999855094547456,0.23673633,7977.999626874924,-6.6422734
0.023083225,8740,1232,80.1,0.26151806,61600000,616000,0.00019204119,14.901313206963241,0.0070418357,0.9999819667154952,0.2368179,7984.284435749054,-6.645042
0.02964962,8239,1233,80.09,0.32424796,61650000,616500,0.00022352547,14.910940572395921,0.010107049,0.9999822156878508,0.23691967,7990.579791545868,-6.6405315
0.025752682,8381,1234,81.06,0.287894,61700000,617000,0.0007849863,15.34377661837265,0.008050143,0.9999183761610766,0.23722838,7997.047285795212,-6.636643
0.02840638,8463,1235,80.7,0.29735798,61750000,617500,0.00065305695,15.172424638196826,0.00991363,0.9999412342549476,0.23710562,8003.6132826805115,-6.6356087
0.022010423,8208,1236,80.08,0.255684,61800000,618000,0.00021821853,14.89104201875627,0.0081107365,0.9999785092095408,0.2368701,8009.851885318756,-6.6382823
0.022486165,8182,1237,80.01,0.25217798,61850000,618500,0.00013500039,14.848588650319725,0.007469842,0.9999852949740671,0.23662955,8016.474497556686,-6.6437016
0.027285337,8340,1238,80.02,0.30169192,61900000,619000,0.00016013408,14.854836953803897,0.010392696,0.9999838190942683,0.23662272,8023.032963275909,-6.6505194
0.023426842,8047,1239,80.02,0.267384,61950000,619500,0.00013876919,14.850628179088234,0.008424008,0.9999871063846513,0.2366893,8029.4611558914185,-6.6641517
0.024341144,8332,1240,80.02,0.2823119,62000000,620000,0.0007887425,14.860207017865031,0.0095609715,0.999985098428624,0.23684615,8035.999646425247,-6.679831
0.02819092,8338,1241,80.02,0.285024,62050000,620500,0.0001657693,14.858597773369402,0.013491792,0.9999729651262896,0.23661245,8042.418608903885,-6.6876307
0.02140918,8300,1242,80.52,0.25866798,62100000,621000,0.00053674483,15.119997166097164,0.0054748766,0.9999490977279493,0.2370611,8048.8274784088135,-6.685812
0.020335538,8284,1243,80.02,0.23801397,62150000,621500,0.00014575866,14.845443544369191,0.0076863426,0.9999832278026588,0.23665941,8055.410405874252,-6.6826572
0.023292862,8371,1244,80.02,0.263384,62200000,622000,0.00015033563,14.834303949065507,0.008477396,0.9999853763392821,0.2367056,8061.866905450821,-6.683112
0.021587323,7969,1245,80.01,0.25243402,62250000,622500,0.00014670545,14.825997053906322,0.0076386933,0.999986475415426,0.2366419,8068.115346908569,-6.68474
0.019586246,8168,1246,80.07,0.23139599,62300000,623000,0.00020241384,14.874962083026766,0.0059282095,0.9999795044222992,0.23694053,8074.739849090576,-6.6837
0.022366738,8610,1247,80.09,0.25278,62350000,623500,0.00019449688,14.895118921976536,0.008414597,0.9999816374147485,0.23703125,8081.324392795563,-6.681634
0.020590171,8809,1248,80.0,0.24362195,62400000,624000,0.00014315298,14.817142128795386,0.007055574,0.9999840962864255,0.23657627,8087.6619663238525,-6.693567
0.030525973,8194,1249,80.01,0.31319797,62450000,624500,0.00012398332,14.82669203992933,0.012105351,0.9999880971799939,0.2366649,8094.010639429092,-6.7066035
0.030670056,8365,1250,80.03,0.30711594,62500000,625000,0.0001841174,14.828896718937903,0.010690519,0.9999833054553164,0.23660603,8100.535514354706,-6.7140017
0.022807136,8147,1251,80.02,0.25099197,62550000,625500,0.000135407,14.842307347133756,0.008263168,0.999986202639775,0.23682992,8106.795864105225,-6.7139897
0.024841556,8547,1252,80.2,0.27891803,62600000,626000,0.00024689184,14.935119439866394,0.008389725,0.9999770346676087,0.23695263,8113.407020330429,-6.720195
0.019739917,8272,1253,80.93,0.24652602,62650000,626500,0.00080686895,15.270806211214513,0.0060003824,0.9999195509954006,0.23722456,8119.520170211792,-6.7272706
0.022351136,8273,1254,81.6,0.257356,62700000,627000,0.000997742,15.570659504756332,0.00871077,0.9998939932629582,0.23742215,8126.00785279274,-6.7324357
0.022674808,8232,1255,80.47,0.27312595,62750000,627500,0.00051713246,15.069650866072624,0.009161401,0.9999426699432661,0.23708136,8132.540443897247,-6.738291
0.01789689,8624,1256,80.69,0.22722203,62800000,628000,0.0008694063,15.174825109392405,0.006953982,0.9999459558457602,0.23711771,8139.036772489548,-6.7462893
0.023809204,8417,1257,80.14,0.273898,62850000,628500,0.00043635906,14.929561430700124,0.006346205,0.9999809935416124,0.23685135,8145.146413326263,-6.761681
0.028905308,8459,1258,80.2,0.31066605,62900000,629000,0.00023999433,14.960464955605566,0.0074767484,0.9999771672428324,0.2369862,8151.510107755661,-6.763971
0.030844932,8281,1259,80.52,0.3156601,62950000,629500,0.0005217441,15.12189265422523,0.007873417,0.9999518637596339,0.23726733,8158.06071138382,-6.7604156
0.021759188,8331,1260,81.6,0.26170203,63000000,630000,0.0009503647,15.621188410762697,0.0069223945,0.9998959272124921,0.23743354,8164.489127874374,-6.760077
0.022495635,8399,1261,80.84,0.27247003,63050000,630500,0.00061408244,15.268293455746026,0.0077954177,0.9999379332148237,0.2370598,8171.004589557648,-6.754152
0.023753058,8375,1262,80.69,0.26137593,63100000,631000,0.0005481438,15.210061352271588,0.0077040554,0.9999472658819286,0.23706338,8177.484079837799,-6.7439365
0.025938043,8674,1263,80.28,0.250044,63150000,631500,0.00028603038,15.000801712423563,0.0066535245,0.999968742733472,0.2368347,8183.979384183884,-6.743945
0.019792784,8336,1264,80.13,0.23109601,63200000,632000,0.00020665683,14.94969111399725,0.005980684,0.9999785847739986,0.2368817,8190.225172519684,-6.7418213
0.033526666,8519,1265,80.25,0.30652404,63250000,632500,0.00025286482,15.008666473980993,0.009271899,0.9999759206311865,0.23687726,8196.791373968124,-6.7384863
0.024198823,8199,1266,80.41,0.28036803,63300000,633000,0.00050599617,15.074381368942559,0.006362283,0.9999693617064622,0.2367904,8203.176749944687,-6.7407255
0.026600847,8396,1267,80.21,0.26004404,63350000,633500,0.00035145695,14.973315313253552,0.009483421,0.9999586012127111,0.23676293,8209.820978403091,-6.7481575
0.022841966,8289,1268,80.18,0.25513,63400000,634000,0.00021016566,14.951385715696961,0.008071717,0.9999768138786749,0.23670678,8216.181149244308,-6.7564263
0.017378492,8274,1269,80.13,0.214424,63450000,634500,0.0001864438,14.917671442572027,0.004607839,0.9999820849461685,0.23668012,8222.854052066803,-6.766262
0.021457426,8360,1270,80.27,0.24861202,63500000,635000,0.00035605114,15.00027969961986,0.0059930626,0.9999724275603512,0.23698267,8229.23967909813,-6.773799
0.022882424,8026,1271,80.77,0.275288,63550000,635500,0.00059341395,15.225055096447468,0.0059340363,0.9999409124247904,0.23710331,8235.696132421494,-6.7710075
0.022417951,8064,1272,81.88,0.25932196,63600000,636000,0.00090940227,15.720123192425817,0.008274533,0.9998944320250303,0.2373701,8242.450053930283,-6.765414
0.01641555,8149,1273,82.66,0.20362002,63650000,636500,0.0007825587,16.089086855296046,0.0063001453,0.9999169074144447,0.23756607,8249.194151163101,-6.771247
0.016293647,8597,1274,83.55,0.19535203,63700000,637000,0.00047765631,16.501719198431818,0.006877554,0.9999568267921859,0.23797652,8255.63604092598,-6.7857704
0.018603649,8187,1275,83.44,0.22634198,63750000,637500,0.00042374965,16.46688006222248,0.00627302,0.999963688551361,0.23799604,8261.97702908516,-6.792246
0.019616812,8488,1276,83.74,0.24086201,63800000,638000,0.00025184057,16.59946176616475,0.006264608,0.9999798916105647,0.23816557,8268.55297279358,-6.7986083
0.025111247,7854,1277,83.25,0.28100002,63850000,638500,0.00041300015,16.375617956090718,0.0073226863,0.9999600949231535,0.23784553,8275.080185174942,-6.7995234
0.02186363,8279,1278,83.5,0.26106197,63900000,639000,0.00034155938,16.475625793468208,0.0072202114,0.9999702431559854,0.23795871,8281.990909814835,-6.798212
0.021401627,8416,1279,83.43,0.25861603,63950000,639500,0.00035523166,16.436594329662622,0.006158565,0.9999665850482415,0.2380194,8288.633053779602,-6.807019
0.026368044,8199,1280,83.93,0.28772196,64000000,640000,0.00015104338,16.685276422798633,0.01001444,0.9999848395018489,0.23852628,8295.215255737305,-6.80555
0.019660376,8176,1281,83.91,0.23569395,64050000,640500,0.00014111416,16.691174059268086,0.0062446445,0.9999863688408368,0.238566,8301.879885435104,-6.8039794
0.027172627,8524,1282,83.77,0.30257,64100000,641000,0.00020925303,16.623510635681452,0.009059015,0.9999800710684212,0.2384274,8308.447995185852,-6.8122697
0.02392218,8365,1283,83.69,0.27824405,64150000,641500,0.00028721805,16.57756189737469,0.008863217,0.9999737822636234,0.23838446,8314.866318941116,-6.8190904
0.020573046,8327,1284,83.94,0.24655002,64200000,642000,0.0001466306,16.688873139768837,0.007792886,0.9999859606941754,0.23865971,8321.120949983597,-6.826279
0.02489096,8518,1285,83.93,0.28713802,64250000,642500,0.00014507047,16.684300935845823,0.008842567,0.9999861374044485,0.23861209,8327.5524289608,-6.8329616
0.02017286,8683,1286,83.91,0.24373199,64300000,643000,0.00017787068,16.656689399182795,0.0062606605,0.9999832164121472,0.23864773,8334.03668808937,-6.829458
0.02152642,8237,1287,83.99,0.25868407,64350000,643500,0.00014558672,16.705266567729414,0.0075085927,0.9999876296660659,0.23888856,8340.247276544571,-6.8232822
0.02849599,8613,1288,83.78,0.30323598,64400000,644000,0.00048104196,16.575958060584963,0.008704031,0.9999757403875265,0.23850998,8346.764459371567,-6.8238096
0.024091719,8372,1289,83.8,0.274226,64450000,644500,0.0002460425,16.57447484007105,0.00810788,0.9999770250324218,0.23840481,8352.778456926346,-6.81737
0.027337117,8670,1290,83.81,0.29032397,64500000,645000,0.00022821958,16.58380414912477,0.008567076,0.9999783200400998,0.23837982,8359.090337514877,-6.825812
0.02388601,8235,1291,83.2,0.273878,64550000,645500,0.00065642246,16.28944164616987,0.0069182026,0.9999580714575131,0.23778297,8365.370589494705,-6.835131
0.018359642,8231,1292,82.13,0.22945204,64600000,646000,0.00092153915,15.798131188768894,0.0053565525,0.9999146475893212,0.23738584,8371.883924484253,-6.844633
0.026993675,8227,1293,81.64,0.27161404,64650000,646500,0.0009782109,15.575457243733108,0.0098913405,0.9999080241104821,0.23740447,8378.31449341774,-6.8570223
0.021625351,8495,1294,81.99,0.25438598,64700000,647000,0.0011469952,15.74412393612787,0.008842441,0.9999078386972542,0.23763628,8384.79117512703,-6.8607793
0.018374575,8587,1295,82.0,0.23172003,64750000,647500,0.0011715557,15.760716515630484,0.007454474,0.9998938669232302,0.23776707,8391.12754893303,-6.859925
0.021575717,8355,1296,81.54,0.25522196,64800000,648000,0.001062105,15.545626211035996,0.007288996,0.9999003019547672,0.23763926,8397.446995735168,-6.849887
0.019212957,8202,1297,80.99,0.229452,64850000,648500,0.0009911376,15.308359896168113,0.005978873,0.9999193105613813,0.23745717,8403.964141607285,-6.8512034
0.026810803,8205,1298,80.66,0.29679996,64900000,649000,0.0006833606,15.159005699846894,0.008595507,0.999933941893687,0.23736322,8410.637733459473,-6.858924
0.022720983,8072,1299,80.47,0.275468,64950000,649500,0.00052045734,15.062932281568646,0.0069131465,0.9999517613468925,0.23719247,8417.012024402618,-6.863558
0.025946787,8288,1300,80.19,0.28101197,65000000,650000,0.0002997478,14.952587929163128,0.0069353865,0.9999742464133305,0.23715284,8423.750908136368,-6.861056
0.027150359,8340,1301,80.2,0.29530597,65050000,650500,0.00028110406,14.965506718941032,0.0076470887,0.9999740979401395,0.23718081,8430.220365524292,-6.868253
0.019305682,8491,1302,80.01,0.22502999,65100000,651000,0.00018495467,14.844906203188001,0.007329272,0.9999762876868772,0.23670137,8436.759194850922,-6.884245
0.03209156,8255,1303,80.0,0.308534,65150000,651500,0.00016972338,14.817820752672851,0.013385811,0.9999805930929142,0.23656692,8443.231618881226,-6.8918347
0.020496497,8662,1304,80.05,0.25078598,65200000,652000,0.00018671829,14.871939047817142,0.0079614,0.9999780508151161,0.23694696,8449.6574614048,-6.8978753
0.020415561,8451,1305,80.0,0.24677196,65250000,652500,0.00014869042,14.820919777695089,0.007878045,0.9999855443575143,0.23672035,8455.885170698166,-6.908792
0.53267556,8376,1306,79.86,0.47395995,65300000,653000,0.00085718,14.766256536785512,0.009100059,0.9999195253767539,0.23639858,8462.240362644196,-6.9109406
0.0276317,8405,1307,80.0,0.277362,65350000,653500,0.00017288714,14.817365515567362,0.010202603,0.9999829741082067,0.2364107,8468.650047063828,-6.914215
0.017933698,8435,1308,80.0,0.22118805,65400000,654000,0.00017301094,14.81943739645183,0.0066618947,0.9999828280779184,0.23631811,8475.177973031998,-6.92037
0.020255303,8486,1309,80.0,0.253386,65450000,654500,0.00015422663,14.856385718304663,0.007850577,0.9999814250768395,0.2367256,8481.453835010529,-6.925603
0.019656353,8510,1310,80.01,0.24549805,65500000,655000,0.00015235193,14.839347767345608,0.005742278,0.9999853821327633,0.23649524,8487.868492126465,-6.9395013
0.02390671,8286,1311,80.0,0.280254,65550000,655500,0.00013524163,14.851892627999186,0.010732334,0.9999877267782722,0.23650838,8494.29414844513,-6.9520216
0.023747757,8157,1312,80.02,0.264124,65600000,656000,0.000188409,14.876332366354763,0.008066125,0.9999812060996192,0.2367856,8500.863075256348,-6.9628496
0.02402361,8428,1313,80.11,0.28386602,65650000,656500,0.00027922686,14.937355248257518,0.009682862,0.9999800230798428,0.23700255,8507.582839012146,-6.965402
0.0260963,8075,1314,80.31,0.28791,65700000,657000,0.0007029481,15.04652242090553,0.007867092,0.999968079795508,0.23715135,8514.129082918167,-6.963599
0.028871449,8522,1315,80.5,0.308556,65750000,657500,0.0008599561,15.13331094307825,0.009537048,0.9999532854599238,0.23732638,8520.774270057678,-6.9612617
0.0266057,8502,1316,80.29,0.29315197,65800000,658000,0.00041790403,15.039404378216714,0.0073470515,0.9999656956970284,0.23732556,8527.064526081085,-6.9600024
0.02429428,8404,1317,80.23,0.27517998,65850000,658500,0.00030124682,15.013955069221556,0.007454597,0.9999712263906986,0.23717527,8533.422386407852,-6.9614315
0.021145277,8436,1318,81.28,0.24551196,65900000,659000,0.00092769624,15.502510772701353,0.005661202,0.9998976631904952,0.23754306,8539.848421096802,-6.9509926
