approxkl,policy_entropy,n_updates,clipfrac,value_loss,fps,explained_variance,policy_loss,total_timesteps,ep_reward_mean,serial_timesteps,time_elapsed,true_reward,ep_len_mean
0.016356565,-3.9077423,829,0.21013997,0.0014400225,8324,0.9998554453486577,-0.0027652082,41450000,11.700274160537356,414500,5422.355456352234,0.11065928,89.81
0.020103125,-3.9153342,830,0.24215202,0.006520652,8312,0.9993530840729363,-0.0036639527,41500000,11.140225689970375,415000,5428.856296539307,0.10786342,86.9
0.016608372,-3.9187548,831,0.21253204,0.001773831,8449,0.9998221355926944,-0.0025951467,41550000,10.199865233193417,415500,5435.458724021912,0.10662209,87.41
0.018684544,-3.9256,832,0.23054203,0.0030590522,8569,0.9996967307815794,-0.0027819297,41600000,10.805310474584054,416000,5441.891741275787,0.11072136,86.73
0.024443505,-3.9334376,833,0.25847,0.006371025,8236,0.999344082607422,-0.0041678734,41650000,9.324971025314326,416500,5448.2065346241,0.10506023,78.62
0.021416102,-3.950921,834,0.252616,0.0056978557,8053,0.9994040718884207,-0.0030525506,41700000,11.225005519707425,417000,5454.912348270416,0.107908785,86.62
0.022924379,-3.9637687,835,0.24961402,0.009315226,8404,0.99909728160128,-0.002368155,41750000,9.835071893004947,417500,5461.739043951035,0.1077149,81.41
0.024638228,-3.9755337,836,0.27997598,0.007929782,8191,0.9992274072719738,-0.00032143854,41800000,10.386965263341844,418000,5468.224303483963,0.10863955,87.65
0.02642653,-3.9762998,837,0.26398396,0.0076526636,8316,0.999206593609415,-0.0016666387,41850000,8.771174990900672,418500,5474.831465244293,0.10275708,77.03
0.027432827,-3.9704895,838,0.28007203,0.011821927,8162,0.9987938087433577,0.00085042336,41900000,9.819054618902962,419000,5481.138446092606,0.10673403,79.88
0.03500921,-3.9608228,839,0.297484,0.010421315,8237,0.998959289281629,0.0012141627,41950000,8.784900552932521,419500,5487.870709180832,0.10802701,73.21
0.028564895,-3.961537,840,0.295144,0.012135144,8269,0.9987290801946074,-0.001181832,42000000,9.712836049392081,420000,5494.41273188591,0.10621089,83.54
0.02388124,-3.9627633,841,0.26935798,0.0064333905,8049,0.9993512060609646,-0.0005071947,42050000,8.96801152193576,420500,5500.97056889534,0.10913574,72.4
0.029865792,-3.9700909,842,0.28159398,0.029716719,7946,0.9971928426530212,-0.0035658018,42100000,10.51550120271997,421000,5507.390625476837,0.10544481,85.59
0.03397567,-3.9716876,843,0.29675806,0.032197148,8291,0.996988063910976,-0.0009709273,42150000,8.865775905526753,421500,5514.137057542801,0.10621455,74.1
0.024081301,-3.971976,844,0.265844,0.0104613425,8122,0.9989527616417035,-0.00095543184,42200000,10.06365255943113,422000,5520.64449763298,0.10683695,83.19
0.02394272,-3.98322,845,0.27100196,0.005317992,8333,0.9994556994060986,0.0013880855,42250000,10.805795853652874,422500,5527.313965082169,0.11182786,85.15
0.029277608,-3.995748,846,0.28025997,0.017241819,8401,0.998353251023218,-0.0015688229,42300000,9.751249592780715,423000,5533.7977385520935,0.10816637,72.17
0.055392332,-4.0063744,847,0.30573,0.035517752,8217,0.9966186594683677,0.001601992,42350000,9.789142354078344,423500,5540.339388370514,0.107625194,78.88
0.031247428,-4.02112,848,0.31651405,0.014444307,8197,0.9985300552798435,6.9764246e-05,42400000,8.372194714734855,424000,5546.673472881317,0.10764898,70.51
0.020624774,-4.0173335,849,0.24885204,0.0059186025,8206,0.9994138942565769,-0.0026888007,42450000,10.29040896454866,424500,5553.406383037567,0.10787474,84.57
0.017872674,-4.026164,850,0.22570401,0.0016816489,8317,0.9998253390513128,-0.002134388,42500000,10.120966252740928,425000,5560.030894994736,0.10804505,83.66
0.021221004,-4.0339646,851,0.25086802,0.0043478976,8232,0.9995658969273791,-0.0045548696,42550000,10.663996496876774,425500,5566.638228416443,0.10791292,85.81
0.018892309,-4.0404644,852,0.229628,0.005156824,8076,0.9995464583917055,-0.002521021,42600000,10.546311103347954,426000,5573.278433561325,0.109150074,82.32
0.036151003,-4.0485225,853,0.29262796,0.02114266,8023,0.9980567360762507,-0.0015597935,42650000,10.733668298818666,426500,5579.943611860275,0.10888144,83.84
0.028043427,-4.0548315,854,0.28996196,0.009691011,8213,0.9990067398175597,0.0016290109,42700000,10.301004619399263,427000,5586.695503950119,0.10621719,87.1
0.03465084,-4.051817,855,0.33509392,0.016050609,8216,0.9983890886651352,-0.00065948116,42750000,10.512401428046779,427500,5593.302006959915,0.10533322,88.82
0.03570764,-4.035491,856,0.31355608,0.029066587,8204,0.9973081909120083,-0.0026002356,42800000,9.847434217424016,428000,5599.869119882584,0.10752807,81.4
0.03984251,-4.036811,857,0.34190395,0.022729985,8147,0.9977956861257553,-0.0013873416,42850000,11.417144726922226,428500,5606.2833886146545,0.10720128,90.69
0.024670755,-4.0365095,858,0.279516,0.010015778,8169,0.9989359523169696,-0.0009337828,42900000,10.373869326528984,429000,5612.683570146561,0.10485146,82.98
0.017569808,-4.033439,859,0.22381999,0.0030555278,8393,0.9996781692607328,-0.0022713672,42950000,9.727957749719835,429500,5619.294682979584,0.106491126,81.08
0.018355997,-4.0310993,860,0.22432396,0.0026257338,7905,0.9997235353221186,-0.0032460345,43000000,10.124094832860012,430000,5625.914423465729,0.10525007,81.79
0.027813552,-4.0284576,861,0.294202,0.011325073,8332,0.9988724573049694,-0.0029151049,43050000,11.853733820146271,430500,5632.876524209976,0.108778216,90.78
0.017323377,-4.0345073,862,0.22086199,0.0020245987,8540,0.9997879533766536,-0.0038909335,43100000,9.543128220271138,431000,5639.41361451149,0.10704461,82.1
0.026339417,-4.034975,863,0.28669402,0.011944681,8108,0.998872650321573,-0.0016424737,43150000,9.528326011804335,431500,5645.636463403702,0.108990684,77.16
0.025973706,-4.0401444,864,0.28293592,0.0066509955,8256,0.9993280775961466,-0.0014048527,43200000,10.58207284390819,432000,5652.094386816025,0.10305421,85.32
0.018596167,-4.0498657,865,0.23282802,0.007593099,8362,0.9995447773544583,-0.0015943928,43250000,9.662818387998886,432500,5658.615971803665,0.10926565,78.01
0.02455994,-4.05219,866,0.27177596,0.013139714,8241,0.9985903253545985,-0.003625046,43300000,9.591211359614162,433000,5665.077103853226,0.10539639,82.26
0.020764915,-4.046242,867,0.24830598,0.0039316826,7980,0.9995497747149784,4.704901e-05,43350000,9.812515225003509,433500,5671.596217632294,0.105620205,83.09
0.033528242,-4.0374327,868,0.27882603,0.010581621,7892,0.9989369215909392,-0.0023523134,43400000,10.911011867353427,434000,5678.24313378334,0.10883241,84.13
0.027284818,-4.0424595,869,0.28125998,0.015240377,8477,0.9985053661512211,-0.0011601757,43450000,10.079700664932611,434500,5685.154135465622,0.10667032,77.7
0.025283057,-4.0451517,870,0.276002,0.01021544,8360,0.9989240365102887,-0.0026338636,43500000,11.636238640588012,435000,5691.5590834617615,0.103216715,93.51
0.026578557,-4.0511494,871,0.28264597,0.0040122704,7969,0.999586914491374,0.0016370789,43550000,10.108800699604117,435500,5698.051128864288,0.10415266,84.75
0.020561093,-4.06606,872,0.24517599,0.0036177728,8352,0.9996295390010346,-0.0011642457,43600000,10.530953637609421,436000,5704.756999015808,0.1055649,83.36
0.023020446,-4.0741005,873,0.268198,0.0046607046,8411,0.9995193637441844,-0.0013572705,43650000,10.792084740227008,436500,5710.964623212814,0.104039945,92.66
0.022401057,-4.0710554,874,0.252802,0.0049262056,7883,0.999502410471905,-0.0022128355,43700000,10.103821319953795,437000,5717.373971700668,0.11010591,79.18
0.045622144,-4.0749316,875,0.325134,0.033878557,8121,0.9969386856537312,0.0001336164,43750000,10.092371560051442,437500,5723.930069684982,0.10365397,84.43
0.025716975,-4.071658,876,0.27838802,0.006924336,8375,0.9992801013286225,-0.0013826956,43800000,10.077803746224818,438000,5730.544651508331,0.10548173,83.08
0.029652972,-4.064514,877,0.3031,0.011187435,8054,0.9988537119934335,-0.00019952178,43850000,10.58920342454444,438500,5737.051425218582,0.10324744,91.73
0.16935982,-4.067694,878,0.354884,0.03789307,8113,0.9965269900858402,0.0027164635,43900000,10.061509471546842,439000,5743.887857913971,0.104902215,78.8
0.020399444,-4.0763683,879,0.24416399,0.0041147294,8350,0.9995465504180174,0.0011518481,43950000,10.952898587078735,439500,5750.624264717102,0.1053446,88.77
0.028185647,-4.085975,880,0.273424,0.015724387,8029,0.9984707708936185,-0.00036712314,44000000,10.901600859925892,440000,5757.137192487717,0.1068167,84.6
0.038300373,-4.0869474,881,0.33543602,0.019015778,8484,0.9982324874727055,0.0041104946,44050000,10.19345605338418,440500,5763.723482131958,0.10661308,78.9
0.024600143,-4.079401,882,0.274956,0.009749948,8073,0.9990516052930616,-0.0010876748,44100000,9.88726168208622,441000,5770.220926761627,0.102538474,83.14
0.024806295,-4.077683,883,0.27383393,0.006260453,8124,0.9993783199461177,-0.0009703613,44150000,11.123448093534698,441500,5776.611094713211,0.10381272,89.34
0.03937563,-4.0863705,884,0.31340802,0.014798362,8195,0.9986338472226635,0.0021012826,44200000,10.413579856082379,442000,5783.178262472153,0.10986174,82.93
0.025225293,-4.0994124,885,0.26553205,0.006538702,8214,0.9993230231921189,-0.00077113585,44250000,11.669090127656773,442500,5789.91237282753,0.10811227,94.81
0.030062566,-4.1197615,886,0.26972994,0.010568202,8098,0.9989934825571254,0.00037965633,44300000,10.725913935059015,443000,5796.545733690262,0.10671165,81.66
0.021595722,-4.1257153,887,0.256266,0.004155832,8367,0.999541902274359,-0.0022775503,44350000,10.414127456112228,443500,5803.319638252258,0.10515107,86.21
0.03294863,-4.1200724,888,0.29107398,0.018287923,8424,0.9982786171603948,0.00047067495,44400000,10.365274210364031,444000,5809.622080564499,0.10888592,82.77
0.019715082,-4.135166,889,0.23826593,0.0020770112,8089,0.9997790866618743,-0.00091413705,44450000,10.23210012932881,444500,5815.929348230362,0.10749451,83.65
0.018200863,-4.1441665,890,0.22792801,0.0021462587,8082,0.9997834227688145,-0.002943083,44500000,9.597415046577398,445000,5822.499152183533,0.10894086,78.1
0.018858172,-4.150216,891,0.230044,0.0023429552,8472,0.9997553111461457,-0.002474975,44550000,9.39224217829169,445500,5829.284497022629,0.10819653,80.34
0.016982153,-4.158286,892,0.21888998,0.0011973605,8067,0.9998746913333889,-0.0012179427,44600000,11.25280529247806,446000,5835.65611577034,0.109463505,86.46
0.018207688,-4.1701446,893,0.22833402,0.0014715194,8406,0.999857670001802,-0.0013230725,44650000,9.869191368973874,446500,5842.259975671768,0.10270475,81.86
0.04154479,-4.1780267,894,0.28256792,0.020698,8359,0.9982460556784645,0.0006941687,44700000,9.596962155797987,447000,5848.799892425537,0.10879338,78.39
0.020156553,-4.181004,895,0.243662,0.005587257,8228,0.9994691634201445,-0.0012112104,44750000,8.746293547131463,447500,5855.40429186821,0.10581056,72.97
0.025963418,-4.1756597,896,0.26185203,0.014793829,8160,0.9986358846072108,-0.0016254602,44800000,10.158475939610508,448000,5862.026852607727,0.10803974,78.1
0.052932844,-4.1739864,897,0.33153796,0.016257871,8461,0.9983690503286198,-0.0017213284,44850000,9.846509812332002,448500,5868.368242263794,0.10583185,80.42
0.01827041,-4.181011,898,0.22828397,0.0015644889,8095,0.9998395565344254,-0.0019497614,44900000,8.485283819439065,449000,5874.702883720398,0.10876645,72.06
0.018164663,-4.1766906,899,0.23123801,0.0013933916,8248,0.999859075556742,-0.0028082428,44950000,9.52063504986202,449500,5881.370800733566,0.106500536,78.38
0.026574109,-4.1797247,900,0.28742796,0.0069246567,8252,0.9993150672526099,-0.0023162628,45000000,9.813864303261377,450000,5887.886744737625,0.1080432,80.04
0.017353881,-4.199839,901,0.22026806,0.0014455775,8261,0.9998572817858076,-0.002476258,45050000,10.093362958894668,450500,5894.3939917087555,0.10973479,84.88
0.016816732,-4.216971,902,0.21339205,0.0012384973,7879,0.9998805597642786,-0.0027462826,45100000,9.758438326348042,451000,5900.651889801025,0.108933076,82.58
0.017572684,-4.2316847,903,0.22297998,0.0010958147,8735,0.9998947044805391,-0.0017299971,45150000,7.9326094904517825,451500,5907.467306852341,0.108364046,69.0
0.018171864,-4.2337666,904,0.22511001,0.0034841786,8230,0.9997419334540609,-0.0019017761,45200000,10.181129674686254,452000,5913.620566368103,0.11028906,79.64
0.021777926,-4.240112,905,0.24896602,0.009274606,8290,0.9991498496965505,-0.001612764,45250000,10.77713621739108,452500,5920.172588825226,0.10850299,83.28
0.01772704,-4.253483,906,0.222608,0.0013871877,8281,0.9998474501335295,-0.0029433218,45300000,10.77849742802204,453000,5926.685622215271,0.10552669,90.59
0.028902568,-4.2524514,907,0.30538794,0.005994153,8187,0.9993933507357724,0.0001716576,45350000,9.414493517017727,453500,5932.932879209518,0.10845997,74.12
0.01965795,-4.2651324,908,0.23950201,0.004471503,8210,0.9996214038692415,-0.0008403196,45400000,10.006276839406672,454000,5939.559442281723,0.10863996,79.85
0.018007286,-4.2789598,909,0.22746801,0.0013183471,8530,0.9998655017261626,-0.002770448,45450000,9.78627388546402,454500,5946.156764268875,0.10946939,82.36
0.017975796,-4.295452,910,0.22466606,0.0011700601,8460,0.99988539347396,-0.0022066734,45500000,11.510758287512209,455000,5952.544711828232,0.11183912,87.74
0.01687106,-4.3065886,911,0.21632998,0.0010822867,8636,0.9998968472500565,-0.0024250671,45550000,8.766818056023022,455500,5958.962250947952,0.11046616,72.74
0.057398405,-4.3080397,912,0.3480259,0.011754695,8169,0.9987790127051994,-0.0016324212,45600000,10.326922828037132,456000,5965.344697237015,0.10530009,84.36
0.018428465,-4.320746,913,0.22987205,0.002255738,8264,0.999785464227898,-0.0018773744,45650000,10.033366048823236,456500,5972.025692462921,0.1093267,80.21
0.029441988,-4.327921,914,0.27316207,0.021690749,8259,0.998219067347236,-0.0006715237,45700000,9.5467001581144,457000,5978.557482719421,0.1103964,76.13
0.01803966,-4.350715,915,0.22091402,0.005974842,8165,0.9994746575248428,-0.0014288323,45750000,10.236624719766006,457500,5984.89245223999,0.106787816,79.72
0.018494913,-4.3658805,916,0.23211202,0.0013861521,8470,0.999835349037312,-0.0018271217,45800000,9.910357101756517,458000,5991.624804019928,0.10664876,79.3
0.034161523,-4.370127,917,0.326408,0.012808832,8260,0.9987808906007558,-0.0015547689,45850000,10.989170908984315,458500,5998.07462644577,0.10996002,85.1
0.0239233,-4.3855276,918,0.27412596,0.0052221757,8611,0.9994568288093433,-0.0028702181,45900000,10.265481281509656,459000,6004.636776924133,0.1105654,81.33
0.022434108,-4.3873754,919,0.25806394,0.0060474197,8198,0.9994299201061949,0.0004638425,45950000,9.429789562774332,459500,6010.849373102188,0.106036045,74.84
0.021877956,-4.391785,920,0.25880194,0.0032246343,8532,0.9996677846938837,-0.0014387757,46000000,10.03725111599142,460000,6017.490147829056,0.10668691,82.26
0.01871401,-4.3933654,921,0.23075998,0.001463361,8183,0.9998513172467938,-0.0018826884,46050000,10.076679102746484,460500,6023.748660564423,0.11146956,77.03
0.020201411,-4.3958616,922,0.23966399,0.0030548228,8053,0.9997079131717328,-0.0009939936,46100000,9.73881406675247,461000,6030.359757423401,0.109639764,78.18
0.018208403,-4.406843,923,0.22856803,0.001208041,7814,0.9998805878785788,-0.003312169,46150000,10.495607213987023,461500,6037.000764369965,0.109727785,79.92
0.021837998,-4.4065266,924,0.255258,0.0062493826,8369,0.9993844180717133,-0.0031285693,46200000,8.672954337222727,462000,6043.9298548698425,0.10918486,68.9
0.019926332,-4.4092274,925,0.24026991,0.0018057062,8248,0.999805932311574,-0.0015202265,46250000,11.096414556177493,462500,6050.352910041809,0.10873127,84.92
0.017865902,-4.420414,926,0.22443601,0.0012062745,8044,0.9998808353921049,-0.001991707,46300000,9.45230448693952,463000,6056.838545322418,0.10710367,79.77
0.03931803,-4.425531,927,0.32522598,0.009562879,8167,0.9990780210355297,-0.0019301687,46350000,9.945555841336963,463500,6063.445592164993,0.10962011,75.52
0.018675053,-4.441484,928,0.23402798,0.0036580346,8390,0.999645783129381,-0.002045463,46400000,9.420619101982057,464000,6070.076780319214,0.107150614,78.8
0.018428676,-4.453954,929,0.23263395,0.0013422099,8488,0.9998626593296649,-0.0011226054,46450000,11.357902016152229,464500,6076.603684186935,0.10610584,89.28
0.01841793,-4.4551744,930,0.23031196,0.0010407297,8144,0.9998999439849285,-0.0018628985,46500000,9.148438341427955,465000,6082.9188804626465,0.111099735,73.57
0.017819274,-4.4639153,931,0.22450405,0.0017905966,8241,0.9998303751053754,-0.0011149029,46550000,10.511716236683846,465500,6089.520722866058,0.10712333,80.43
0.021336157,-4.473445,932,0.244104,0.006017464,8171,0.9994680683594197,-0.00054179307,46600000,11.314847257714568,466000,6096.081894636154,0.112070315,85.05
0.034945372,-4.4759355,933,0.313156,0.011530324,8198,0.9989139919634908,-0.00017571029,46650000,9.026619683937092,466500,6102.826016187668,0.11328687,72.06
0.016995253,-4.4889817,934,0.21419002,0.0011871781,8044,0.9998791541947867,-0.0022203121,46700000,10.310853395993263,467000,6109.500036716461,0.108085714,83.73
0.020057967,-4.4994655,935,0.24482998,0.0014425089,8470,0.9998445228120545,-0.0011803285,46750000,9.0251991347662,467500,6116.108060598373,0.10830484,75.5
0.020196486,-4.503167,936,0.242958,0.008270176,8205,0.9995085061527789,-0.0008766596,46800000,10.206168461530215,468000,6122.603222608566,0.107940234,78.19
0.040424686,-4.5044346,937,0.298874,0.019580305,8110,0.9980785950319842,-0.0001173263,46850000,9.649604278982897,468500,6129.234365463257,0.10868137,77.27
0.057270627,-4.50053,938,0.370348,0.022265727,8219,0.9978246809914708,0.0030168614,46900000,11.280631137848445,469000,6135.983237743378,0.109819524,92.95
0.01798585,-4.4962063,939,0.22669606,0.0015065764,8544,0.999825209757546,-0.0015310295,46950000,10.993405243392754,469500,6142.691786289215,0.11204867,85.67
0.01778692,-4.505431,940,0.22304602,0.0026456115,8498,0.999741677660495,-0.0015440609,47000000,9.998755128521337,470000,6148.993156909943,0.10685373,82.06
0.018470034,-4.5204134,941,0.22677399,0.0013002199,8334,0.9998649574408773,-0.0005966686,47050000,10.43674245794703,470500,6155.4549243450165,0.11002345,87.55
0.018834816,-4.5231647,942,0.230812,0.0013300978,8305,0.9998648482724093,-0.0024398903,47100000,8.554409591213398,471000,6161.862919330597,0.10807166,73.57
0.019039627,-4.5284023,943,0.235688,0.0054325964,8620,0.9995488045387901,-0.0008375643,47150000,10.101665935833408,471500,6168.337638139725,0.108148895,77.6
0.033096515,-4.528795,944,0.32025605,0.013191837,8536,0.9986746712820604,-0.0025733542,47200000,9.919793177517313,472000,6174.700658082962,0.107631594,75.05
0.018153207,-4.5475526,945,0.22871795,0.0011633883,8441,0.9998776427382836,-0.0013670943,47250000,9.87459286683722,472500,6181.066198825836,0.11057147,77.84
0.017930431,-4.5571485,946,0.22567599,0.0012334457,8355,0.9998745386110386,-0.0027416416,47300000,10.3023250321873,473000,6187.524219751358,0.11005838,80.69
0.29923972,-4.5621324,947,0.33249393,0.048332263,8114,0.9958096803165972,-0.0010341727,47350000,10.920517958350834,473500,6193.980106830597,0.109394275,85.36
0.021290444,-4.581943,948,0.25416794,0.0035836666,8052,0.9996906625456177,5.9707694e-05,47400000,7.934272866611427,474000,6200.548089027405,0.10751604,66.19
0.030801523,-4.581228,949,0.300748,0.008445224,8629,0.9991445852792822,-0.0011235218,47450000,9.252240870808418,474500,6207.320244312286,0.10584405,72.62
0.019712351,-4.592312,950,0.243658,0.0013156018,8082,0.9998661739227828,-0.0022657623,47500000,10.061165780030079,475000,6213.494531154633,0.10541633,82.22
0.019316072,-4.596635,951,0.23967595,0.0012672675,7934,0.9998800675602979,-0.0011375921,47550000,9.77238070494801,475500,6220.082956790924,0.10794275,82.91
0.046210833,-4.5897284,952,0.3608179,0.008172696,8064,0.9992208704934455,0.002228428,47600000,11.800275772561672,476000,6226.948344945908,0.11123966,91.17
0.018936811,-4.5973325,953,0.235102,0.0018335249,8236,0.9998218195541995,-0.0016103061,47650000,10.084452207891317,476500,6233.511004924774,0.10661797,80.29
0.022185212,-4.6046357,954,0.26231995,0.003477663,8231,0.9996798477368429,-0.00035756722,47700000,9.653716955902325,477000,6240.011520624161,0.10635687,81.91
0.018483927,-4.6103334,955,0.22957988,0.0012129429,8220,0.9998803478811169,-0.0026074722,47750000,9.44116803070955,477500,6246.315125465393,0.109884724,79.08
0.04685879,-4.6141477,956,0.33137795,0.018041879,8084,0.9983310948591679,0.00027590143,47800000,11.141809568192384,478000,6252.694673538208,0.10976909,86.47
0.041085146,-4.615929,957,0.33641803,0.014870096,8071,0.9985816561384127,-0.0019850126,47850000,10.78228169169828,478500,6259.34823846817,0.10895112,88.83
0.025511334,-4.622059,958,0.27877593,0.00814666,8368,0.9992560482351109,-0.0020254152,47900000,10.928503439537044,479000,6266.099972009659,0.1108217,80.41
0.024539797,-4.627303,959,0.26965195,0.00441052,8044,0.9995533442415763,-0.0016678907,47950000,10.988681528808275,479500,6272.607032299042,0.109360956,83.49
0.018006587,-4.638664,960,0.226702,0.0011258392,8282,0.9998948153224774,-0.001319773,48000000,10.738840104277088,480000,6279.316100120544,0.111735635,86.44
0.019293819,-4.64257,961,0.23893204,0.0012540172,8215,0.9998810817414778,-0.002162571,48050000,9.13148869387188,480500,6285.8321006298065,0.11117234,74.76
0.03849845,-4.640583,962,0.29740202,0.005483626,8187,0.9994950931286439,0.0005646608,48100000,8.795072190840875,481000,6292.577026128769,0.1089194,70.29
0.018934427,-4.6484,963,0.23542,0.0011165137,8246,0.9998925026957295,-0.0004656585,48150000,10.556259348355924,481500,6299.207621097565,0.11055793,79.08
0.034655523,-4.6498113,964,0.30915204,0.009114722,8371,0.9990879374090582,-0.00067129696,48200000,10.77835770391127,482000,6305.887513399124,0.10776622,84.03
0.025367577,-4.6613455,965,0.28352395,0.002526115,8518,0.9997340720728971,-0.00019251052,48250000,11.560700673289594,482500,6312.257230758667,0.1080598,89.61
0.018167548,-4.6643686,966,0.22583407,0.001107624,8454,0.9998917913908372,-0.0014213418,48300000,10.531224920200838,483000,6318.741811513901,0.112546064,78.67
0.018418983,-4.6687603,967,0.22981001,0.0010402692,8615,0.9998922983941156,-0.0017787362,48350000,9.852663147612754,483500,6325.013933181763,0.10792079,76.41
0.020648561,-4.662203,968,0.249418,0.0025036887,8311,0.9997412431694102,-0.0025693143,48400000,8.971602520702527,484000,6331.401087284088,0.1060841,74.1
0.020353084,-4.6698003,969,0.24524595,0.0013407905,8319,0.999864373341552,-0.00033077793,48450000,10.72846533498363,484500,6337.631282091141,0.10799778,86.07
0.04224276,-4.67469,970,0.349636,0.014933623,8109,0.9985197841888294,-0.0017364696,48500000,10.843998098838311,485000,6343.93216586113,0.10930033,82.1
0.019473793,-4.6757207,971,0.23941803,0.0013088946,8581,0.9998663174483227,-0.0016887183,48550000,9.332838165764787,485500,6350.6363043785095,0.11004944,72.32
0.027597085,-4.6731606,972,0.29223,0.0107340645,8232,0.9990385823184624,-0.00057920284,48600000,10.09075075532247,486000,6356.790098667145,0.108254075,81.93
0.018771008,-4.685845,973,0.23214994,0.0014504113,8236,0.9998731414671056,0.0002812212,48650000,8.854503329927084,486500,6363.306850194931,0.108225495,70.36
0.02466153,-4.686392,974,0.26801595,0.002910913,8082,0.9996934920491185,0.0021934442,48700000,10.55614250513494,487000,6369.980141878128,0.109490536,82.6
0.019565623,-4.6941905,975,0.24025002,0.0010717481,8319,0.9998886379762553,-0.0010254873,48750000,9.727606039285865,487500,6376.689210653305,0.10877275,82.44
0.024483103,-4.7021294,976,0.271348,0.0070065414,8254,0.9993990101502277,-0.00046586126,48800000,9.86673395701137,488000,6383.1633722782135,0.10843813,78.29
0.072036244,-4.7031484,977,0.33409,0.022252213,8288,0.9980256084818393,0.0002631959,48850000,9.588827338025553,488500,6389.595493078232,0.10955703,78.21
0.019064331,-4.7031236,978,0.23599604,0.0018022386,8253,0.999879655733821,-0.0011005738,48900000,9.337171416588735,489000,6396.184716463089,0.11183037,73.81
0.018696988,-4.7032094,979,0.23254798,0.0012300602,8296,0.9998762827308383,-0.0010372325,48950000,9.377030188117628,489500,6402.610765218735,0.11038512,73.32
0.035935268,-4.715929,980,0.30113798,0.019277554,8394,0.9982638141373172,0.00017262663,49000000,10.937980233719998,490000,6409.251083612442,0.111252636,82.63
0.032389473,-4.7310543,981,0.28739002,0.018705191,7659,0.9983705307822675,0.0025591871,49050000,8.974938904516176,490500,6415.7601583004,0.11120589,73.31
0.026692137,-4.7322636,982,0.283484,0.0039277626,8106,0.9996169375663158,0.000994874,49100000,10.733779928833664,491000,6422.668209552765,0.112130694,81.72
0.02120787,-4.73468,983,0.25334793,0.0014841236,8042,0.9998467690602411,0.0005165261,49150000,9.789538723237492,491500,6429.2327654361725,0.10786914,75.82
0.034548905,-4.741149,984,0.31449604,0.005035414,8113,0.9994968128739856,0.00533504,49200000,9.740829717005909,492000,6435.79080080986,0.11044314,80.37
0.026811194,-4.740964,985,0.283702,0.0019757198,8231,0.9998006033274578,0.0046435697,49250000,9.342488770697983,492500,6442.590418338776,0.108491085,78.92
0.0462531,-4.7510395,986,0.2979641,0.019614864,8314,0.9983455567853525,0.0015782596,49300000,8.256969257093823,493000,6449.071871757507,0.10912697,65.4
0.18478037,-4.7595015,987,0.333268,0.017568687,8263,0.9983142914716154,0.0079943715,49350000,10.503274010912591,493500,6455.587637424469,0.10961295,82.29
0.019443514,-4.7683916,988,0.23956198,0.0013325703,8209,0.9998517896310659,-0.0015755262,49400000,10.72088557884673,494000,6462.169397354126,0.10784536,88.01
0.020630294,-4.7673616,989,0.25428805,0.0013141551,8276,0.9998615931399399,0.0006913835,49450000,9.034450738363498,494500,6468.736221313477,0.109340675,72.01
0.020974485,-4.7802014,990,0.25234804,0.0011455102,7905,0.9998809962780797,0.00012289232,49500000,10.082413696240947,495000,6475.240800142288,0.10902662,83.66
0.01991073,-4.7927346,991,0.24148798,0.001137255,8037,0.9998859563274891,0.00017728508,49550000,9.555329059394257,495500,6481.976743936539,0.11057536,71.48
0.022773426,-4.796014,992,0.25958398,0.0054468974,8259,0.9995398090395611,-0.00034012407,49600000,10.09208849976931,496000,6488.569457530975,0.111794084,76.01
0.019745545,-4.7984877,993,0.24344207,0.0027503017,8225,0.9997370481432881,-0.0006316526,49650000,9.905408598577166,496500,6495.187867879868,0.112784766,75.55
0.020170717,-4.8050356,994,0.24425001,0.0011943188,8153,0.9998744545009686,-0.0007429057,49700000,9.226034901522242,497000,6501.595344781876,0.10902897,75.62
0.03354824,-4.8100677,995,0.28482202,0.017782362,8199,0.998471170081757,0.0038295996,49750000,9.538851780657229,497500,6508.286587238312,0.11315694,76.61
0.024142914,-4.814791,996,0.27367604,0.0065241503,8380,0.9994047467480414,0.0007194374,49800000,9.959070090722216,498000,6514.775057315826,0.110385045,79.38
0.040631138,-4.8099623,997,0.33784407,0.0064456803,8294,0.9993458294775337,0.0033587792,49850000,10.968783238479778,498500,6521.3017954826355,0.108732566,91.86
0.029636929,-4.8141985,998,0.29642004,0.004496809,8370,0.9995567234873306,0.0049908296,49900000,9.183943411616237,499000,6527.895104646683,0.1083435,71.27
0.020577155,-4.826086,999,0.25321594,0.0011376637,8223,0.9998885880922899,0.00022480413,49950000,9.918226528886171,499500,6534.226794719696,0.10904037,79.5
0.02402181,-4.8362746,1000,0.26569206,0.009736517,8324,0.9993252687854692,0.0011269536,50000000,9.61946043898626,500000,6540.773882865906,0.11404685,77.07
0.01842436,-4.844751,1001,0.22986604,0.0015312523,8211,0.9998828575771768,-0.00083983486,50050000,9.537746630332023,500500,6547.238651752472,0.11218403,74.15
0.020667588,-4.855846,1002,0.25177404,0.0028213798,8047,0.9997402456647251,-0.0013814386,50100000,9.814171726497865,501000,6553.858692407608,0.10980251,76.65
0.028277328,-4.8657885,1003,0.29189992,0.0127053335,8223,0.9988855673000216,0.00096036884,50150000,8.888120268353086,501500,6560.495805025101,0.1094582,75.04
