time_elapsed,approxkl,ep_len_mean,n_updates,total_timesteps,fps,policy_loss,explained_variance,policy_entropy,clipfrac,value_loss,serial_timesteps,true_reward,ep_reward_mean
218.4300239086151,0.0045790416,39.15,34,1700000,8703,-0.0066621276,0.8809444978833199,5.010585,0.04591,0.26545212,17000,-0.01343693,-0.07133955065946793
224.77510786056519,0.0046208184,42.01,35,1750000,8450,-0.006578256,0.8776531666517258,4.979357,0.047180004,0.267439,17500,-0.009866268,0.7039846160630623
231.1485505104065,0.0044666063,41.7,36,1800000,8205,-0.0062689744,0.875566765666008,4.9507565,0.044317998,0.27228653,18000,-0.01344273,0.6137402465262858
237.55683541297913,0.004389472,39.5,37,1850000,8168,-0.0060638916,0.8852584734559059,4.924112,0.041562,0.28648123,18500,-0.006237898,0.7628322179500537
244.10130763053894,0.0046849106,38.01,38,1900000,8102,-0.0065585244,0.8959389105439186,4.9003153,0.047741998,0.27726075,19000,-0.0064740637,0.25898198846720333
250.86444664001465,0.0047499,35.92,39,1950000,7999,-0.0063773096,0.8920612558722496,4.882397,0.049452,0.28027165,19500,-0.007986481,0.2587423557940201
257.4881155490875,0.004357621,41.06,40,2000000,8206,-0.0064341663,0.8777733594179153,4.8684096,0.042894002,0.30831027,20000,-0.009510164,0.0976748302597116
264.15616607666016,0.004563682,41.65,41,2050000,8287,-0.0065344833,0.8858001157641411,4.8470674,0.046486005,0.27783763,20500,-0.004622397,-0.027800703925531706
270.5847866535187,0.0044855704,39.07,42,2100000,8209,-0.006585823,0.8940978869795799,4.8204527,0.045146,0.28512192,21000,-0.0032520844,0.0004271794790838612
277.09559202194214,0.004595728,40.06,43,2150000,8266,-0.006670568,0.8956634923815727,4.7950916,0.047003996,0.2860258,21500,-0.0058535906,0.6365462854331417
283.73630714416504,0.0054241274,37.94,44,2200000,7720,-0.007524729,0.8964249566197395,4.7592506,0.059564013,0.30805072,22000,-0.003046343,0.7185953876423445
290.8085687160492,0.004834935,41.46,45,2250000,7927,-0.0068877055,0.8957617655396461,4.721337,0.04939401,0.31589526,22500,0.003926666,0.8858158365082636
297.6088571548462,0.0045040436,47.68,46,2300000,8224,-0.006471672,0.898241251707077,4.695625,0.045202002,0.3061357,23000,0.0018906695,1.0328214530280457
304.2624614238739,0.0049815755,48.79,47,2350000,8128,-0.0068034534,0.8931795358657837,4.6700053,0.053033996,0.30615407,23500,0.004478042,1.109738756223087
310.9428188800812,0.004799438,45.66,48,2400000,8151,-0.0067211157,0.900927722454071,4.651946,0.05159,0.3186095,24000,0.0006422571,1.0617681171698132
317.69533920288086,0.0050384044,42.56,49,2450000,8146,-0.0073164254,0.8988674134016037,4.630317,0.054222,0.32394904,24500,0.0018915437,0.752010456090793
324.13797068595886,0.00472472,42.12,50,2500000,8168,-0.006619747,0.9009839594364166,4.6143436,0.04921799,0.33461446,25000,0.008279199,0.53705323139744
330.706866979599,0.0044861394,43.77,51,2550000,8095,-0.0069757462,0.9003235027194023,4.596405,0.046187993,0.3323758,25500,0.0066413605,0.90766206092856
337.3750717639923,0.0042370525,46.53,52,2600000,8312,-0.0066084713,0.906051754951477,4.5772724,0.042072006,0.3345179,26000,0.0069328113,1.105189028483146
343.9803788661957,0.0047614025,43.51,53,2650000,8139,-0.006668306,0.9035159945487976,4.550044,0.049211994,0.33449614,26500,0.004853949,0.6652561965046334
350.6354384422302,0.0046595163,43.28,54,2700000,7853,-0.0070176977,0.897357352077961,4.520468,0.047951993,0.35414627,27000,0.004543687,1.0089039341647368
357.28437900543213,0.004354487,39.79,55,2750000,8217,-0.005892903,0.9071848168969154,4.5021267,0.04276799,0.346983,27500,0.012083314,1.2666174994920585
363.87102699279785,0.004540366,41.8,56,2800000,8276,-0.0068217684,0.9082160964608192,4.488299,0.04777801,0.3380244,28000,0.0089276405,1.2362494939744648
370.43064165115356,0.004573665,39.82,57,2850000,8012,-0.006663768,0.9057305827736855,4.4672995,0.04670601,0.33713228,28500,0.01474062,1.0867496413677873
377.21178436279297,0.0053274934,41.48,58,2900000,8148,-0.0077956645,0.9097015112638474,4.4400682,0.058694016,0.3165519,29000,0.008952063,1.0715001318441137
383.76375579833984,0.004945715,43.37,59,2950000,7814,-0.0071858154,0.9114958122372627,4.4142604,0.053120002,0.3409248,29500,0.015347887,1.2697842639815644
390.64644169807434,0.0051324093,45.45,60,3000000,7647,-0.0073789386,0.9130879789590836,4.389666,0.057282,0.34600103,30000,0.013774089,1.485908225168314
397.7425706386566,0.00476923,43.07,61,3050000,7921,-0.007208718,0.9114749133586884,4.3634486,0.050429992,0.3477381,30500,0.015278907,1.5059629477883574
404.58865332603455,0.005036732,47.24,62,3100000,8014,-0.00650302,0.9167006239295006,4.3411736,0.053602003,0.35291186,31000,0.021258,1.4483633953984827
411.32020592689514,0.0051084026,48.41,63,3150000,7981,-0.0070223175,0.9057956263422966,4.3130193,0.055223994,0.38549727,31500,0.015868863,1.968354643027924
417.99247097969055,0.0050255335,52.37,64,3200000,8030,-0.0072503774,0.9115192368626595,4.2791157,0.053779997,0.38128698,32000,0.018247792,1.9034734159641085
424.7452189922333,0.0050077206,50.64,65,3250000,8236,-0.0070623737,0.916992112994194,4.2532277,0.053039994,0.37084046,32500,0.01947694,1.7342351938983485
431.2681167125702,0.0050132833,52.65,66,3300000,8074,-0.007483583,0.9195354133844376,4.231692,0.054180004,0.3602945,33000,0.029246261,1.9471044930725474
438.0015859603882,0.004650229,45.89,67,3350000,8121,-0.0071216924,0.9253753572702408,4.215384,0.048118,0.34496725,33500,0.023920832,1.4081669697216785
444.65021419525146,0.00500609,49.82,68,3400000,8157,-0.007188022,0.9195651486515999,4.1995564,0.054215983,0.38169414,34000,0.028102335,1.900791568355562
451.35006380081177,0.0049219583,50.4,69,3450000,8338,-0.0071693934,0.9208177402615547,4.1766477,0.052651998,0.37672874,34500,0.02552805,2.101398905870301
457.9184081554413,0.0051366794,47.03,70,3500000,8419,-0.0070499424,0.9233995825052261,4.1570954,0.055998,0.35582557,35000,0.023636652,2.146183560412501
464.33938694000244,0.0047304146,49.22,71,3550000,7699,-0.0065859132,0.9221055805683136,4.133769,0.048181996,0.39101505,35500,0.03171736,1.8063178620617146
471.31505727767944,0.0051053204,43.45,72,3600000,7982,-0.0076276124,0.9213727936148643,4.1052337,0.05576599,0.36250263,36000,0.025763713,1.5888572330471653
478.19928216934204,0.0050739325,55.55,73,3650000,8388,-0.007598854,0.9294190928339958,4.0773883,0.055075992,0.3618513,36500,0.033500023,3.3036794352216385
484.44211888313293,0.0049718083,55.82,74,3700000,8218,-0.0074081556,0.9289990440011024,4.046691,0.05276601,0.36961636,37000,0.03380321,2.5774783697394743
491.08824253082275,0.0051449127,52.04,75,3750000,8144,-0.0067243315,0.9325593039393425,4.0213223,0.05649999,0.34060425,37500,0.029776067,2.162594869511959
497.8826026916504,0.005457931,44.34,76,3800000,7972,-0.007697535,0.9324825406074524,4.000357,0.06189999,0.35940742,38000,0.03314009,1.6842200444421178
504.6889617443085,0.005099101,47.86,77,3850000,8253,-0.006786825,0.9322638362646103,3.9836266,0.054755997,0.34836906,38500,0.034217294,2.521565155451026
511.14576053619385,0.0053702826,54.68,78,3900000,7874,-0.007486735,0.93122898042202,3.9630027,0.059888005,0.3642442,39000,0.038182996,2.06234630112609
517.9653420448303,0.0049505928,54.79,79,3950000,7990,-0.0069721704,0.9379167445003986,3.9434521,0.05344599,0.35412103,39500,0.03430276,2.734914377236419
524.744925737381,0.0052726325,52.09,80,4000000,8381,-0.0076728244,0.9353569895029068,3.9205816,0.059247985,0.3680889,40000,0.038598046,2.32655735203487
531.2697153091431,0.005279283,49.58,81,4050000,7909,-0.00776616,0.9371420443058014,3.8997598,0.058827993,0.34871143,40500,0.041650824,1.6666783018776914
538.012499332428,0.005396602,51.92,82,4100000,8022,-0.0075103324,0.9351590573787689,3.8801682,0.061125997,0.3634371,41000,0.04290542,2.3664474640004483
544.8530082702637,0.0052097966,55.37,83,4150000,8335,-0.007130866,0.9356387555599213,3.8595417,0.057775997,0.3597264,41500,0.04192296,3.0714552626849034
551.3865129947662,0.005509879,48.51,84,4200000,7877,-0.0079849055,0.930006705224514,3.8334107,0.062329996,0.37499738,42000,0.038261045,2.3414686079449893
558.1302525997162,0.005393699,47.42,85,4250000,7822,-0.007767214,0.9402452446520329,3.8079658,0.060946,0.36236903,42500,0.03916226,1.9401582345594943
565.1562063694,0.006007294,45.17,86,4300000,8118,-0.008536236,0.9374467059969902,3.7893238,0.07117799,0.33525538,43000,0.04052218,2.3674606609490003
571.8492467403412,0.0051336084,49.7,87,4350000,8214,-0.0073704617,0.9343249425292015,3.7701232,0.05672201,0.37223163,43500,0.04304682,2.4467979169361933
578.484533071518,0.0054758377,51.63,88,4400000,8063,-0.008045884,0.943102739751339,3.754751,0.063572004,0.36316845,44000,0.046031754,2.472368146939807
585.201712846756,0.0052382685,54.04,89,4450000,7850,-0.007359038,0.9364635124802589,3.7363381,0.05895,0.36822242,44500,0.042500094,2.6188680837846188
591.977949142456,0.0056049554,56.46,90,4500000,7837,-0.00835492,0.9392601773142815,3.7074127,0.06382599,0.38513032,45000,0.051095724,2.7506918202812085
598.7751579284668,0.00541318,49.34,91,4550000,7993,-0.007747544,0.9427770860493183,3.6883569,0.061628006,0.3402313,45500,0.04664904,1.6831994857002428
605.5887584686279,0.0055840616,57.8,92,4600000,7979,-0.008271798,0.9415905363857746,3.6697986,0.06409799,0.35683838,46000,0.05003041,3.6645693756957916
612.4049005508423,0.005309258,54.85,93,4650000,8041,-0.007820022,0.9442956782877445,3.6500852,0.059323993,0.34402016,46500,0.04875158,2.926704425169082
618.9128255844116,0.0053964965,58.05,94,4700000,7918,-0.008303981,0.944935530424118,3.6297724,0.061604004,0.35180667,47000,0.0490222,2.926168777458952
625.7567369937897,0.0053879856,51.2,95,4750000,8166,-0.007942594,0.9440417438745499,3.61462,0.062011987,0.34243512,47500,0.052381508,2.3971670954
632.2482228279114,0.005155811,50.89,96,4800000,8166,-0.0073867235,0.9404215477406979,3.5897849,0.055658,0.37381634,48000,0.051702917,2.6996098715906554
638.8878564834595,0.0056207497,63.82,97,4850000,8400,-0.008181876,0.9434433169662952,3.559234,0.063527994,0.3582719,48500,0.056223456,4.055043273217016
645.3687496185303,0.0053842263,58.47,98,4900000,8127,-0.008074495,0.9477484188973904,3.5263367,0.059382,0.36137024,49000,0.053256784,3.278455951929791
652.005633354187,0.005451668,55.21,99,4950000,7875,-0.007868209,0.9501906484365463,3.5021765,0.06205799,0.33021763,49500,0.057179965,3.5344562523543575
658.8339223861694,0.0053572445,52.31,100,5000000,8227,-0.007677896,0.9483052752912045,3.4869518,0.06035001,0.36313346,50000,0.056570347,2.6627920395711406
665.4150247573853,0.0056390394,52.88,101,5050000,8027,-0.008169158,0.9510127939283848,3.457939,0.062790014,0.32340878,50500,0.056319457,2.4393338824740933
672.1623330116272,0.005705527,48.98,102,5100000,8019,-0.008273322,0.9519149251282215,3.435757,0.066012,0.31621066,51000,0.058107838,3.2922998567673494
678.7664325237274,0.00565796,51.26,103,5150000,7781,-0.008128674,0.9505888186395168,3.420963,0.06462399,0.3257288,51500,0.057996377,3.0557395707325488
685.6288402080536,0.005174954,51.66,104,5200000,7964,-0.007404432,0.9445621371269226,3.3998442,0.056352004,0.3457725,52000,0.052805085,2.5392202914005613
692.3568992614746,0.0055656554,65.96,105,5250000,7966,-0.007703023,0.9498318657279015,3.3809476,0.064147994,0.34538817,52500,0.05971201,3.697691874619486
699.014331817627,0.0053377002,57.99,106,5300000,7988,-0.0078036026,0.950727004557848,3.3661196,0.059580002,0.33630818,53000,0.056217004,3.1275818164306113
705.5805172920227,0.005642537,58.13,107,5350000,8316,-0.007528837,0.9482156597077847,3.342702,0.06431,0.36693236,53500,0.055005968,3.7939339804799967
711.9732868671417,0.0055664373,58.84,108,5400000,8071,-0.008386838,0.9492289051413536,3.31644,0.064052,0.3528899,54000,0.059633173,3.467457271761814
718.5953657627106,0.006074163,51.82,109,5450000,8062,-0.008298424,0.9508279152214527,3.2923315,0.07235599,0.339894,54500,0.055181753,2.6969483549600044
725.1781857013702,0.0060365144,52.71,110,5500000,7784,-0.0085580805,0.9505705796182156,3.2706351,0.07130601,0.33271134,55000,0.05724125,2.9341931181712426
732.1788995265961,0.0056868778,51.64,111,5550000,7804,-0.008227488,0.9486013203859329,3.2485776,0.06615801,0.35429478,55500,0.06447005,3.1422370151577708
739.001867055893,0.005114854,56.02,112,5600000,7841,-0.0073497663,0.9507938921451569,3.2309613,0.056447994,0.32521844,56000,0.060978945,3.127454439754074
745.8894662857056,0.005828847,54.92,113,5650000,8151,-0.008448978,0.955335233360529,3.2134004,0.068688,0.30621374,56500,0.06307393,3.512416637044662
752.5132048130035,0.0059754374,57.63,114,5700000,7999,-0.008617789,0.9502455741167068,3.1946282,0.070906006,0.3242171,57000,0.05995302,2.9816519072705705
759.2546916007996,0.005923867,49.95,115,5750000,8026,-0.0085243415,0.9494846612215042,3.177182,0.0697,0.35572818,57500,0.059542708,2.9103086250006163
765.8525714874268,0.0056175403,58.38,116,5800000,8113,-0.0083340965,0.9523892812430859,3.1659772,0.065856,0.32789937,58000,0.06430915,3.4801317367389855
772.5350115299225,0.0056376443,59.67,117,5850000,8128,-0.007980305,0.9514172114431858,3.1467636,0.06466,0.33824122,58500,0.0636548,2.925490506504793
779.2067368030548,0.0057790144,64.14,118,5900000,7957,-0.008485352,0.9470069408416748,3.125294,0.067926005,0.36157027,59000,0.06625823,4.337037025948593
785.7949097156525,0.0057146824,61.21,119,5950000,8125,-0.008200892,0.9527850933372974,3.1144152,0.06715399,0.33309737,59500,0.058675673,3.783194505911524
792.2400503158569,0.0059339497,58.8,120,6000000,8070,-0.008565607,0.9577436335384846,3.096122,0.07121,0.3007766,60000,0.06676707,3.596125912675634
798.9966497421265,0.006035355,58.05,121,6050000,8035,-0.008278899,0.9582552909851074,3.075572,0.071991995,0.29871505,60500,0.0664769,3.9773121765323594
805.6016492843628,0.005740568,57.52,122,6100000,8268,-0.008331567,0.9577036611735821,3.0595405,0.06647801,0.29626992,61000,0.066299275,3.4915380777022076
812.05220079422,0.005525543,61.25,123,6150000,7870,-0.00818385,0.9541894197463989,3.0436618,0.06421202,0.31451792,61500,0.06643912,3.720516175052835
818.8295421600342,0.005879275,53.4,124,6200000,7890,-0.008550179,0.9617699943482876,3.0236447,0.06852201,0.2684904,62000,0.070001744,3.3229953562628363
825.7174324989319,0.0063636703,63.61,125,6250000,8135,-0.008984547,0.9551414325833321,3.0028052,0.076826006,0.28776792,62500,0.06759005,3.698728370389581
832.2608892917633,0.0058803055,51.76,126,6300000,8406,-0.008221755,0.9596998952329159,2.9844053,0.068554,0.29170844,63000,0.073490135,3.156399368324637
838.8297231197357,0.0061670197,65.53,127,6350000,7675,-0.008108894,0.9565532393753529,2.9703271,0.07377799,0.30933484,63500,0.06808362,4.65313623992588
845.8760740756989,0.0058458997,56.16,128,6400000,8077,-0.008828457,0.9591849483549595,2.9570348,0.068746015,0.31061667,64000,0.06694181,4.151930269094301
852.5639758110046,0.005665973,52.79,129,6450000,8244,-0.007932331,0.9571839682757854,2.940639,0.066025995,0.3248562,64500,0.06948377,3.0655574823955614
859.1880750656128,0.0061217938,61.2,130,6500000,8026,-0.008207049,0.9590562246739864,2.926866,0.073924005,0.29135075,65000,0.07154138,4.336051076249205
865.9689552783966,0.0058836187,54.73,131,6550000,8105,-0.008450091,0.9596276246011257,2.9162142,0.06995599,0.30432382,65500,0.06589165,3.424020193358665
872.6575825214386,0.0057738707,55.81,132,6600000,8035,-0.00802116,0.9639274068176746,2.9059298,0.067942,0.273234,66000,0.07621754,3.3644457417295053
879.3068418502808,0.0057522953,55.25,133,6650000,8156,-0.008154775,0.9607718326151371,2.8904564,0.067156,0.28274533,66500,0.07598569,3.777891750447161
885.9789655208588,0.0058392356,57.2,134,6700000,7938,-0.008767616,0.9640246778726578,2.8785458,0.069260016,0.27115712,67000,0.0744214,3.9231848163643734
892.8075294494629,0.0057634283,61.97,135,6750000,8076,-0.007912993,0.9595428369939327,2.86017,0.06684599,0.2961079,67500,0.070381984,3.940116159546233
899.4955875873566,0.0061651007,58.47,136,6800000,8025,-0.008932675,0.9613885767757893,2.8338578,0.07350999,0.28528062,68000,0.075888745,3.359623121456025
906.1126072406769,0.0060610455,59.56,137,6850000,7920,-0.008400069,0.9632677361369133,2.81231,0.07274601,0.2786245,68500,0.07255925,4.239640163630392
912.9859006404877,0.006379446,61.82,138,6900000,8032,-0.008910655,0.9563999027013779,2.7947223,0.077626005,0.31633306,69000,0.07238548,4.011104956447307
919.8070108890533,0.0065083355,59.96,139,6950000,7909,-0.009292078,0.9624674059450626,2.7784286,0.07994601,0.27602607,69500,0.070161134,3.496309540210059
926.7058243751526,0.006571665,56.65,140,7000000,8176,-0.00888782,0.9608934372663498,2.7610655,0.080398016,0.279385,70000,0.078551985,3.4354465750233794
933.3239183425903,0.0066926116,64.77,141,7050000,8049,-0.009429249,0.9604377597570419,2.7401297,0.08169,0.29188418,70500,0.07283596,4.328830218775838
940.1321301460266,0.006117133,63.79,142,7100000,7751,-0.0084375795,0.9593263529241085,2.7236435,0.07307598,0.2877556,71000,0.07199991,4.06209648111515
947.0808792114258,0.0062247915,64.25,143,7150000,8004,-0.008026824,0.9644336141645908,2.7042115,0.07388201,0.2665324,71500,0.07786682,4.559247021534393
953.5401420593262,0.0059655886,59.0,144,7200000,8120,-0.008016147,0.966200552880764,2.6909528,0.071794,0.23385279,72000,0.07930064,3.460141257158757
960.2216789722443,0.0059395665,54.35,145,7250000,8071,-0.00821517,0.9608245119452477,2.6811907,0.07080401,0.27384147,72500,0.076690964,2.901459965339309
966.9360160827637,0.0063553434,53.44,146,7300000,8059,-0.008851931,0.9635188914835453,2.665183,0.07709201,0.27385798,73000,0.078748025,2.932130416757209
973.6873500347137,0.006405113,61.27,147,7350000,7905,-0.009354918,0.9658029563724995,2.6478753,0.07899602,0.23853342,73500,0.079748504,4.109307716314507
980.5134932994843,0.006652262,59.03,148,7400000,7950,-0.009494794,0.9604250267148018,2.6361103,0.083209984,0.27641723,74000,0.077680364,3.952650594666957
987.273989200592,0.0060885698,52.53,149,7450000,7815,-0.009085107,0.960634108632803,2.6139581,0.07239201,0.28175992,74500,0.076304175,2.9331707354706307
993.9173772335052,0.006547592,48.54,150,7500000,8029,-0.009363223,0.9611128307878971,2.589965,0.07997001,0.26176894,75000,0.078352995,3.3292388816780294
1000.650443315506,0.006100912,61.18,151,7550000,7897,-0.009419617,0.9576749242842197,2.5737972,0.073022,0.27106825,75500,0.07285408,4.129360163042438
1007.4682638645172,0.006160378,55.45,152,7600000,8003,-0.008799307,0.9643925502896309,2.5526557,0.07322401,0.2503307,76000,0.08305065,3.463063602952898
1014.173660993576,0.0061649126,58.03,153,7650000,8191,-0.008458247,0.9624866805970669,2.5420778,0.074236,0.25638762,76500,0.0787755,3.276698873709829
1020.7721791267395,0.006610517,61.02,154,7700000,7957,-0.009315133,0.96460996940732,2.529526,0.081334,0.23694482,77000,0.082273595,4.203996190614416
1027.5762467384338,0.006557058,60.4,155,7750000,7777,-0.008579559,0.9620167352259159,2.5055056,0.08024199,0.25192595,77500,0.081924915,3.5117128377986226
1034.5017793178558,0.006725378,63.69,156,7800000,8180,-0.008907316,0.9638030417263508,2.4879289,0.08382202,0.2640618,78000,0.08126091,3.5684537263760285
1040.8083670139313,0.0067949523,51.44,157,7850000,8150,-0.009807717,0.9655852094292641,2.4637144,0.08450399,0.25780854,78500,0.082374744,2.3489825804565045
1047.4465825557709,0.0066782506,61.98,158,7900000,7946,-0.008813403,0.9681271389126778,2.43901,0.081712015,0.22701801,79000,0.08048774,3.735477190793172
1054.3005683422089,0.006003803,64.28,159,7950000,8068,-0.008574076,0.9651439301669598,2.419503,0.072176,0.2604657,79500,0.081190936,4.187753550331982
1061.0999534130096,0.0066587687,62.28,160,8000000,8155,-0.009108336,0.9642518311738968,2.4045815,0.08178,0.2449502,80000,0.08330762,3.794911954747731
1067.8380677700043,0.0064038,60.58,161,8050000,8452,-0.009001956,0.9699237812310457,2.3889642,0.078556,0.22395688,80500,0.086693674,4.1996344991909424
1074.3113687038422,0.006662298,56.52,162,8100000,8436,-0.009322626,0.9663846790790558,2.3758001,0.08265801,0.23321703,81000,0.08213305,3.6527229819985223
1080.6881136894226,0.006319955,66.56,163,8150000,8073,-0.008831968,0.9713929705321789,2.3572893,0.077112,0.21828231,81500,0.08412041,5.182025147427776
1087.4261693954468,0.0064017065,62.48,164,8200000,7903,-0.009036858,0.9616984203457832,2.3419192,0.077672,0.27436683,82000,0.07633924,4.566790489284976
1094.2656993865967,0.0062560276,55.69,165,8250000,7912,-0.009283088,0.967414565384388,2.3314013,0.075516,0.24030179,82500,0.08400916,3.2803063781045783
1101.2024595737457,0.006914475,58.99,166,8300000,8294,-0.009074898,0.9708219207823277,2.3222322,0.086911984,0.2129234,83000,0.08622246,4.637414006455947
1107.7348730564117,0.0064215027,67.24,167,8350000,7948,-0.008741916,0.964671678841114,2.3080695,0.078085996,0.24267238,83500,0.08651102,4.960742957434049
1114.324842453003,0.006618083,61.96,168,8400000,8308,-0.008569638,0.9696785174310207,2.2959647,0.08282001,0.22472599,84000,0.08499822,4.172693308524321
1120.8730413913727,0.0059405025,66.82,169,8450000,8168,-0.008271521,0.9711744468659163,2.2818487,0.070766,0.20610625,84500,0.08188351,4.29898720521538
1127.5514614582062,0.006123707,64.11,170,8500000,8332,-0.00901796,0.9679602384567261,2.2721462,0.074112006,0.22848482,85000,0.08499177,4.272210589207825
1134.0625240802765,0.006439505,62.09,171,8550000,8117,-0.008455179,0.9697085432708263,2.2552557,0.078549996,0.21892709,85500,0.083663635,3.9651223548936834
1140.6178662776947,0.006136154,61.36,172,8600000,8552,-0.008498867,0.9707881454378366,2.247828,0.07469801,0.2104877,86000,0.08613208,4.28324973647992
1147.0068967342377,0.0063620443,73.21,173,8650000,8113,-0.009194594,0.9679193273186684,2.2434566,0.07864801,0.23637876,86500,0.087669484,5.003232005283062
1153.71342253685,0.0060000457,62.48,174,8700000,8102,-0.007957008,0.9702429492026567,2.2326531,0.07162399,0.21879646,87000,0.08721562,4.279767316120779
