n_updates,clipfrac,true_reward,total_timesteps,value_loss,explained_variance,time_elapsed,approxkl,fps,ep_reward_mean,policy_entropy,policy_loss,serial_timesteps,ep_len_mean
368,0.073904,0.07823988,18400000,0.117715746,0.9668596647679806,2386.102849006653,0.0063421223,8274,39.9363243056694,1.4035835,-0.005472805,184000,498.43
369,0.10357799,0.0782918,18450000,0.14187865,0.9481675177812576,2392.718075990677,0.008119871,8080,40.16927198331448,1.4109578,-0.0038008755,184500,497.8
370,0.10489001,0.082090065,18500000,0.07658661,0.961991835385561,2399.3492205142975,0.008332204,8311,41.53412086334345,1.4218909,-0.0046513374,185000,498.87
371,0.082017995,0.08139323,18550000,0.06714098,0.9700873922556639,2405.78182721138,0.006818857,8483,41.27765355312376,1.4323633,-0.0044616563,185500,498.61
372,0.16373795,0.08003476,18600000,0.14056358,0.9495992995798588,2412.231851577759,0.011689904,8416,40.979233743006134,1.4395903,-0.0045597143,186000,498.24
373,0.16468799,0.08111168,18650000,0.05552806,0.9752973485738039,2418.6653187274933,0.011704065,8152,41.391935417999974,1.4354119,-0.0050783707,186500,498.14
374,0.05892999,0.07874125,18700000,0.11315694,0.966011818498373,2425.402865409851,0.0057476056,8414,40.60217168172164,1.4314166,-0.0069880886,187000,497.69
375,0.092140004,0.08443605,18750000,0.0096116075,0.9881066596135497,2431.6624760627747,0.0073270868,8270,42.2180244020968,1.4347391,-0.0051342286,187500,500.0
376,0.09075601,0.083410606,18800000,0.095676996,0.9566939361393452,2438.3301525115967,0.007434743,8665,42.534502602700705,1.4276454,-0.0045087277,188000,498.24
377,0.103719994,0.08044546,18850000,0.06696911,0.9732203911989927,2444.60009431839,0.008162744,8564,40.89855478212008,1.4159149,-0.0050375424,188500,498.64
378,0.08198,0.08200252,18900000,0.07529992,0.9662592746317387,2451.0408992767334,0.006925717,8570,41.82268347733851,1.3952343,-0.0040231147,189000,498.19
379,0.07911198,0.081780374,18950000,0.0880783,0.9622111618518829,2457.2657849788666,0.006716092,8266,41.44041236853591,1.3811369,-0.005686873,189500,498.85
380,0.087238,0.0839802,19000000,0.03017837,0.9777803774923086,2463.9560055732727,0.007104171,8246,41.9901065922903,1.3684148,-0.0043492117,190000,500.0
381,0.07833802,0.081157275,19050000,0.064246066,0.9661771953105927,2470.5567770004272,0.0068775755,8550,40.871443071365086,1.3652071,-0.0057131564,190500,499.3
382,0.11005001,0.08385614,19100000,0.062125243,0.9484914876520634,2476.782440185547,0.0087524345,8756,41.92807208281781,1.365318,-0.005758748,191000,500.0
383,0.082890004,0.08134403,19150000,0.06290929,0.9708013627678156,2482.7974367141724,0.0069582355,8506,41.24317500597197,1.3550607,-0.005480274,191500,498.95
384,0.16795596,0.08369699,19200000,0.030547203,0.9733716771006584,2489.2480986118317,0.011856131,8096,41.848494596731435,1.3512882,-0.004422501,192000,500.0
385,0.122262,0.08601247,19250000,0.0107371025,0.9852784154936671,2495.9899475574493,0.009098183,8113,43.00623192870867,1.334339,-0.004744406,192500,500.0
386,0.07143397,0.08202066,19300000,0.046791278,0.9753464478999376,2502.669676065445,0.0063789375,7832,41.492615986645,1.3175911,-0.004577717,193000,498.92
387,0.09007802,0.08306922,19350000,0.04633881,0.9694214165210724,2509.5066962242126,0.0072565223,8362,41.534608301852074,1.3181436,-0.0053195166,193500,500.0
388,0.09961,0.08323898,19400000,0.035655044,0.9791259597986937,2516.093437194824,0.007910633,8207,41.61948865060464,1.3122326,-0.0050181146,194000,500.0
389,0.086164,0.08163854,19450000,0.05548355,0.9719874560832977,2522.783881187439,0.0071719047,8111,41.23393423069527,1.3076364,-0.0049378066,194500,499.43
390,0.09646602,0.083640374,19500000,0.06344026,0.9634457118809223,2529.3229687213898,0.00804196,8197,42.20931478205649,1.2906253,-0.0044836327,195000,499.24
391,0.07714598,0.08256607,19550000,0.024095528,0.9869396975263953,2535.9240267276764,0.006617995,8295,41.63452014334487,1.279816,-0.0054076924,195500,499.31
392,0.060424015,0.081711546,19600000,0.055427503,0.9705462586134672,2542.5775253772736,0.0058251177,8273,40.85577338818572,1.287687,-0.006459719,196000,500.0
393,0.08649399,0.08515578,19650000,0.019381337,0.978493221104145,2549.2053718566895,0.007326083,7981,42.577886399519414,1.273242,-0.0054446263,196500,500.0
394,0.091348,0.08385387,19700000,0.04870015,0.966512493789196,2555.978499889374,0.007375021,8014,42.18572626013951,1.2447952,-0.0042205653,197000,499.43
395,0.093403995,0.08627508,19750000,0.005464992,0.9903940809890628,2562.646040916443,0.007343013,8345,43.13753791737001,1.2225363,-0.0053855116,197500,500.0
396,0.08311197,0.08003148,19800000,0.22978781,0.9256337210536003,2569.1855905056,0.007871704,8379,41.41440828813367,1.2082016,-0.004581545,198000,497.94
397,0.10715402,0.08158684,19850000,0.04324995,0.9775448068976402,2575.6991987228394,0.008174369,8375,41.05843683699688,1.2095968,-0.005133577,198500,499.5
398,0.166086,0.08521193,19900000,0.011786826,0.9858663370832801,2581.9395773410797,0.011420774,8271,42.6059632174318,1.2142687,-0.0060485587,199000,500.0
399,0.114913985,0.083022386,19950000,0.013982531,0.9885607464239001,2588.4883403778076,0.008679527,8072,41.51119426001715,1.2083248,-0.004786639,199500,500.0
400,0.08353798,0.08389276,20000000,0.03250728,0.9771520737558603,2595.075306892395,0.0069954055,8256,42.22321275143115,1.1983902,-0.0058776946,200000,499.48
401,0.11356799,0.08250268,20050000,0.067661226,0.9656039476394653,2601.7015075683594,0.008886431,8434,41.53995601612227,1.1950049,-0.005387063,200500,499.35
402,0.07834801,0.083030224,20100000,0.096327364,0.9527823626995087,2608.0944647789,0.006726952,8573,42.29918999705922,1.1937402,-0.005120095,201000,498.46
403,0.07068599,0.0848442,20150000,0.071470425,0.9589339047670364,2614.451238155365,0.006224564,8443,42.99984613412733,1.1850772,-0.00517685,201500,498.75
404,0.113808006,0.082490794,20200000,0.038501758,0.9775112718343735,2620.8454072475433,0.008570348,8288,41.24539673239924,1.1937852,-0.0046267994,202000,500.0
405,0.10388999,0.08601724,20250000,0.01447706,0.9813155625015497,2627.292672395706,0.0079972455,8151,43.008623211562316,1.2029045,-0.00503252,202500,500.0
406,0.16198999,0.083223194,20300000,0.090711154,0.956667885184288,2633.984603881836,0.012920367,8086,42.29305352552235,1.1889491,-0.0042897225,203000,498.7
407,0.30947402,0.08486221,20350000,0.028338535,0.9712794553488493,2640.7126042842865,0.023747178,8281,42.431102237953944,1.157894,-0.0029822108,203500,500.0
408,0.11260404,0.08560919,20400000,0.0210715,0.9776972401887178,2647.150830745697,0.008477808,8411,42.8045958107313,1.1437972,-0.0050700605,204000,500.0
409,0.09055801,0.08348826,20450000,0.07353524,0.9591742157936096,2653.595976829529,0.007393767,8171,42.37861603870822,1.1389927,-0.003402466,204500,498.62
410,0.093382016,0.083344854,20500000,0.044898335,0.9721385333687067,2660.174416780472,0.007340982,8123,41.67243055176809,1.1608841,-0.004582158,205000,500.0
411,0.15401196,0.08244139,20550000,0.028343434,0.9778133369982243,2666.8415303230286,0.011028674,8014,41.220693369689904,1.1888881,-0.004258814,205500,500.0
412,0.08529401,0.083526134,20600000,0.027031967,0.9799422342330217,2673.6152324676514,0.0071683633,8060,42.05211769790756,1.1800791,-0.0059628803,206000,499.34
413,0.09213998,0.083008885,20650000,0.05277898,0.9673258177936077,2680.3612570762634,0.007408775,8045,41.78967042636046,1.1620908,-0.0048292074,206500,499.38
414,0.121851996,0.08431343,20700000,0.018296478,0.9839468393474817,2687.0472412109375,0.009000909,8439,42.3986753448057,1.1567577,-0.004959732,207000,499.46
415,0.12904398,0.08502383,20750000,0.020489989,0.9813588541001081,2693.5851714611053,0.009501624,8091,42.511912739562796,1.1442858,-0.0052116876,207500,500.0
416,0.09556001,0.084283896,20800000,0.059825554,0.9540973342955112,2700.172769546509,0.007922621,8393,42.5880585988635,1.1246873,-0.0050070044,208000,499.24
417,0.172722,0.08235871,20850000,0.035445835,0.9718916937708855,2706.7665219306946,0.012667546,8223,41.17935496035148,1.1149662,-0.0045107086,208500,500.0
418,0.168372,0.080599755,20900000,0.08118291,0.9678439870476723,2713.201932668686,0.012246008,8310,40.800910570744485,1.1201148,-0.00485312,209000,498.82
419,0.13440399,0.08289339,20950000,0.037675444,0.9709584042429924,2719.743808031082,0.010089933,8088,41.71429577762809,1.133814,-0.004775059,209500,499.25
420,0.16019998,0.082043864,21000000,0.049912434,0.970753250643611,2726.4663982391357,0.0121418955,8163,41.61672911549251,1.1358105,-0.004552355,210000,498.65
421,0.11004802,0.08421414,21050000,0.04897199,0.9617466032505035,2733.1063759326935,0.008570434,8264,42.343322208271076,1.1334395,-0.004936607,210500,499.39
422,0.095978,0.0841644,21100000,0.05054282,0.9634699821472168,2739.5443291664124,0.0077530458,8432,42.38103345671065,1.1352533,-0.0031773828,211000,499.45
423,0.08555999,0.0841617,21150000,0.027920334,0.976248987019062,2745.8248052597046,0.006978129,8300,42.08084970117403,1.1321151,-0.005265856,211500,500.0
424,0.18660401,0.08303465,21200000,0.06531702,0.9588091634213924,2752.3302340507507,0.012956952,8578,41.89696009955591,1.1293088,-0.005238691,212000,499.3
425,0.0652,0.07987791,21250000,0.066518225,0.9697303120046854,2758.558530807495,0.005937789,8543,40.477852674743446,1.1403551,-0.0050708014,212500,498.87
426,0.09345001,0.08494994,21300000,0.050817624,0.9561801478266716,2764.6975753307343,0.0073841875,8561,42.75601988270946,1.1509469,-0.003633595,213000,499.43
427,0.23746397,0.08359829,21350000,0.075768046,0.9509873166680336,2771.039381504059,0.01642072,8530,41.7991484815515,1.1605445,-0.0050884783,213500,500.0
428,0.095548004,0.08354067,21400000,0.01683786,0.9883502945303917,2777.1608123779297,0.007468119,8250,41.77033628085201,1.1606926,-0.0051172916,214000,500.0
429,0.12489803,0.08267011,21450000,0.05527377,0.959507841616869,2783.7078437805176,0.009490826,8527,41.33504915254876,1.1563591,-0.004819195,214500,500.0
430,0.08919001,0.08481083,21500000,0.023145888,0.9818942677229643,2790.0987589359283,0.007222423,8470,42.928536321385565,1.1563033,-0.006393844,215000,498.87
431,0.069492005,0.08183597,21550000,0.08487886,0.9615756794810295,2796.587707042694,0.006281446,8519,41.465924983498354,1.1551065,-0.005028782,215500,498.84
432,0.12783201,0.08428599,21600000,0.014567273,0.9862530333921313,2802.9828124046326,0.009412538,8491,42.391669402939186,1.1425759,-0.005222499,216000,499.49
433,0.15054603,0.08188604,21650000,0.03118639,0.9812274090945721,2809.4164843559265,0.010905154,8170,41.199764591618006,1.1140913,-0.0049482305,216500,499.41
434,0.113356,0.08330828,21700000,0.02613611,0.9814713411033154,2816.0556132793427,0.008712748,8116,41.654141190960075,1.105109,-0.0058098654,217000,500.0
435,0.105,0.08292877,21750000,0.042610563,0.9736630395054817,2822.7487750053406,0.00818265,8258,41.7998831428616,1.1014534,-0.0046927677,217500,499.29
436,0.09148001,0.08424911,21800000,0.051660355,0.9657784216105938,2829.3881776332855,0.0077316915,8364,42.12455515161845,1.1076318,-0.0048454567,218000,500.0
437,0.110638,0.08622967,21850000,0.015482882,0.9795392751693726,2835.8700981140137,0.008388584,8370,43.11483199519776,1.115316,-0.005012127,218500,500.0
438,0.110934,0.08366053,21900000,0.06762216,0.96122195571661,2842.2714989185333,0.008714901,8049,42.11659048759751,1.1025863,-0.003937666,219000,499.34
439,0.11345801,0.084741965,21950000,0.018227406,0.9859173120930791,2849.053040742874,0.008403794,8072,42.37098341387296,1.1013838,-0.0052975942,219500,500.0
440,0.093104,0.08412957,22000000,0.058933936,0.9611502885818481,2855.767233133316,0.0076788776,8441,42.44115731073436,1.1133419,-0.00443384,220000,499.34
441,0.08181598,0.08188575,22050000,0.09037208,0.9620316289365292,2862.212703227997,0.007149322,8562,41.54671637000156,1.1358945,-0.005401583,220500,498.7
442,0.17031205,0.08673546,22100000,0.023307431,0.9630549736320972,2868.5533056259155,0.011816788,8300,43.36772834863414,1.1321679,-0.0046403133,221000,500.0
443,0.23205405,0.084793955,22150000,0.04852418,0.9589737541973591,2875.172743320465,0.017071856,7943,42.39697696083002,1.1030644,-0.0034268457,221500,500.0
444,0.11117802,0.082574755,22200000,0.074790776,0.9562611170113087,2881.9363560676575,0.008545452,8607,41.58129897683728,1.1024647,-0.0035721925,222000,499.38
445,0.11394,0.084194,22250000,0.0491764,0.960779145359993,2888.286039352417,0.0085443575,8591,42.371592328170394,1.1011956,-0.0033289888,222500,499.46
446,0.110219985,0.083400585,22300000,0.039514806,0.9717141389846802,2894.564013004303,0.008472873,8234,41.93503854620621,1.0916506,-0.005488309,223000,499.49
447,0.22565003,0.08469064,22350000,0.019590154,0.9830794092267752,2901.1594309806824,0.016026456,8472,42.34532112414945,1.0769633,-0.0054439898,223500,500.0
448,0.087928,0.08549768,22400000,0.032300454,0.9641127027571201,2907.6316957473755,0.007288521,8445,42.748838034543276,1.0626514,-0.0037492532,224000,500.0
449,0.06760799,0.08306209,22450000,0.029957311,0.980561351403594,2913.8929612636566,0.0060457997,8648,41.5310432666742,1.0540732,-0.0048985602,224500,500.0
450,0.09613402,0.08473226,22500000,0.034277357,0.973185271024704,2920.1858632564545,0.0077911294,8218,42.67722844980937,1.0523098,-0.0042668334,225000,499.36
451,0.09109001,0.083415456,22550000,0.08404974,0.9560853391885757,2926.8945615291595,0.007778482,8299,42.71622782553763,1.0470315,-0.0052161976,225500,497.93
452,0.08568003,0.084486976,22600000,0.022766812,0.97802952863276,2933.323746919632,0.007246252,8555,42.24348567316272,1.0415322,-0.005311947,226000,500.0
453,0.09445198,0.085571505,22650000,0.036037434,0.9711499810218811,2939.6216382980347,0.0075978483,8254,42.78575138553724,1.0340319,-0.0044463696,226500,500.0
454,0.13114002,0.0839714,22700000,0.059388474,0.9649057425558567,2946.24596118927,0.0098948,8670,42.53837593122638,1.0249388,-0.0041053575,227000,498.8
455,0.160038,0.08538029,22750000,0.03486247,0.965870376676321,2952.3073720932007,0.011950459,8299,42.6901460862517,1.0212921,-0.005545337,227500,500.0
456,0.14603001,0.08261854,22800000,0.04406542,0.9694968853145838,2958.852745294571,0.01056105,8360,41.65066864965871,1.0164249,-0.004647276,228000,499.17
457,0.07881,0.08313365,22850000,0.050703358,0.9741349946707487,2965.2105255126953,0.00680284,8452,42.35707901118541,1.015097,-0.0056958687,228500,498.29
458,0.17485003,0.0827841,22900000,0.026726734,0.9795026425272226,2971.57137966156,0.012272358,8141,41.62911089506932,1.0235705,-0.004009172,229000,499.5
459,0.079285994,0.08114684,22950000,0.09634573,0.9601649418473244,2978.2146632671356,0.0070589734,8832,41.57958840430036,1.0144197,-0.00532999,229500,498.13
460,0.082626,0.08407153,23000000,0.060451258,0.9641294963657856,2984.254648923874,0.0069144643,8241,42.035760836720875,1.027119,-0.0046501253,230000,500.0
461,0.0923,0.08352576,23050000,0.054262687,0.9654049836099148,2990.8054988384247,0.00738602,8161,42.12184105183844,1.036233,-0.0049507725,230500,499.43
462,0.12651202,0.08384247,23100000,0.099446714,0.9393325597047806,2997.4811775684357,0.009671748,8430,42.15567797149583,1.0337901,-0.0059136897,231000,499.51
463,0.08332599,0.086647205,23150000,0.055140864,0.9451670721173286,3004.0092685222626,0.0068506366,8298,43.682035611175685,1.0338953,-0.004073772,231500,499.41
464,0.128184,0.08591829,23200000,0.012850813,0.9838364440947771,3010.5397684574127,0.009549513,8123,42.95914414787236,1.024903,-0.004849132,232000,500.0
465,0.13831201,0.08633637,23250000,0.010062342,0.9872600017115474,3017.3642015457153,0.009882736,7982,43.16818085347622,1.0200099,-0.0049868356,232500,500.0
466,0.13396603,0.08568825,23300000,0.0057453723,0.9917150093242526,3024.0437140464783,0.009547476,8274,42.844130643915726,1.0040146,-0.005284471,233000,500.0
467,0.13010597,0.08456317,23350000,0.011994652,0.9839957319200039,3030.5639498233795,0.009729331,8435,42.281583385193606,0.9893238,-0.0049410956,233500,500.0
468,0.07518202,0.08305814,23400000,0.079490475,0.9572368673980236,3037.0664179325104,0.006760439,8629,42.1369253777682,0.98393226,-0.005003554,234000,498.87
469,0.116340026,0.08557984,23450000,0.013032428,0.9846538761630654,3043.412372112274,0.008868187,8279,42.789925328002134,0.9744266,-0.00582165,234500,500.0
470,0.094052,0.08449815,23500000,0.020853927,0.9830439668148756,3049.9316160678864,0.0075924317,8249,42.53216373555522,0.9567004,-0.005187608,235000,499.41
471,0.132444,0.085144505,23550000,0.012417711,0.9857875872403383,3056.329500436783,0.009598746,8449,42.57225376968261,0.936108,-0.0050553065,235500,500.0
472,0.10820999,0.087407745,23600000,0.014254971,0.9804975725710392,3062.8808555603027,0.008292689,8211,43.70387129550876,0.90982646,-0.0048273443,236000,500.0
473,0.15041398,0.08496016,23650000,0.02970139,0.9674818255007267,3069.353479385376,0.0116196405,8136,42.48008283571344,0.89041734,-0.0029044216,236500,500.0
474,0.066539995,0.08308964,23700000,0.026891366,0.9786328449845314,3076.115109682083,0.0062572346,8098,41.54481700156241,0.8845523,-0.005421458,237000,500.0
475,0.07839798,0.08564983,23750000,0.024952043,0.977912187576294,3082.9039344787598,0.0068639833,8413,42.82492132529014,0.87363786,-0.0052454174,237500,500.0
476,0.068322,0.08505465,23800000,0.06996018,0.9514048919081688,3089.3819460868835,0.0063085677,8487,43.19628442281347,0.86822075,-0.00560151,238000,498.77
477,0.13219398,0.08454063,23850000,0.04472704,0.9635399580001831,3095.739824771881,0.00977436,8585,42.58873294335528,0.8700877,-0.004461203,238500,499.46
478,0.106006004,0.08456706,23900000,0.058552433,0.9633657298982143,3102.0433814525604,0.008458534,8554,42.59982468991986,0.85268325,-0.0042465944,239000,499.35
479,0.08149802,0.08425256,23950000,0.026682694,0.9794589150696993,3108.4986765384674,0.0070295795,8578,42.12627739948552,0.83888036,-0.0050356127,239500,500.0
480,0.200462,0.08465724,24000000,0.06503571,0.9443692751228809,3114.832639694214,0.014485158,8429,42.32862068552225,0.82593584,-0.0038463837,240000,500.0
481,0.22597603,0.08301938,24050000,0.052447256,0.9677628949284554,3121.2747826576233,0.016427184,8630,41.76663969654084,0.81215537,-0.004723186,240500,499.45
482,0.122398004,0.083434105,24100000,0.05539231,0.9656167477369308,3127.4202272892,0.009023162,8774,41.992407056619975,0.80492646,-0.0043769814,241000,499.35
483,0.17171201,0.084417164,24150000,0.021296604,0.9790020547807217,3133.573897600174,0.011942961,8375,42.20858322027985,0.8083961,-0.003955591,241500,500.0
484,0.07958999,0.08219258,24200000,0.08229158,0.9598185941576958,3139.983626842499,0.00715889,8466,41.949381629123565,0.8173362,-0.0045666285,242000,498.26
485,0.11458202,0.08422059,24250000,0.0954822,0.949965100735426,3146.347980737686,0.00904817,8205,42.53173192975588,0.8232255,-0.0050447816,242500,499.44
486,0.17002603,0.08385568,24300000,0.062405538,0.959408100694418,3152.9615750312805,0.012445513,8606,42.238020378007676,0.81473655,-0.004947979,243000,499.34
487,0.09911601,0.08579122,24350000,0.037113078,0.9676598086953163,3159.1572024822235,0.008097499,8191,43.151458458382734,0.8065769,-0.005393347,243500,499.37
488,0.12181,0.086405344,24400000,0.0038382558,0.9935826053842902,3165.789645433426,0.008951627,8298,43.20267042296022,0.7906868,-0.005508862,244000,500.0
489,0.112609975,0.083529964,24450000,0.035432182,0.9703302700072527,3172.3511786460876,0.008635636,8452,42.014156075625834,0.78152245,-0.0034092919,244500,499.48
490,0.12338397,0.08589208,24500000,0.014480055,0.9820444528013468,3178.5682253837585,0.009200031,8224,42.94604042417219,0.76479304,-0.0046822443,245000,500.0
491,0.075431995,0.08503844,24550000,0.10680833,0.9458383694291115,3185.120931863785,0.007230842,8190,43.636701265340704,0.75275826,-0.0056863343,245500,498.04
492,0.10767397,0.08567236,24600000,0.042896677,0.9615544192492962,3191.6669371128082,0.008462873,7942,43.08554429921409,0.7507128,-0.004050147,246000,499.4
493,0.10366797,0.08597761,24650000,0.06003409,0.9508254826068878,3198.4876136779785,0.008211256,8124,43.531147439880826,0.73738897,-0.0046624313,246500,498.73
494,0.09521601,0.08516151,24700000,0.09212263,0.9442385174334049,3205.1588575839996,0.008015486,8263,43.22261963829176,0.71864724,-0.004558738,247000,498.75
495,0.11013599,0.08704947,24750000,0.006251776,0.9888195218518376,3211.7000625133514,0.008440933,8664,43.524734954952216,0.6922017,-0.0047740727,247500,500.0
496,0.060263988,0.08576939,24800000,0.047587786,0.9655861780047417,3217.90078496933,0.0059536784,8423,43.14164595745504,0.6751581,-0.0059900503,248000,499.46
497,0.100184,0.0838143,24850000,0.05341491,0.9628576152026653,3224.393095254898,0.008088024,8245,41.90714781785864,0.68077683,-0.004638005,248500,500.0
498,0.07428599,0.085293084,24900000,0.07285196,0.9520387686789036,3230.9767117500305,0.0066387206,8162,43.28313212797717,0.6981962,-0.005554713,249000,498.74
499,0.11042201,0.08231493,24950000,0.061189212,0.9631948918104172,3237.6342599391937,0.008644506,8590,41.42654447959271,0.7093078,-0.0045921123,249500,499.45
500,0.155746,0.08561306,25000000,0.052404422,0.950849499553442,3243.784336090088,0.011421443,8557,43.06152268449234,0.7063833,-0.0038069882,250000,499.52
501,0.09847801,0.0835792,25050000,0.06594166,0.9553366005420685,3249.944521665573,0.008106302,8588,42.291017356805135,0.70518243,-0.003616149,250500,498.87
502,0.074352,0.0878125,25100000,0.026479049,0.9619807414710522,3256.259405851364,0.006414922,8453,44.132641935444205,0.7163985,-0.0041144826,251000,499.5
503,0.08245798,0.08566917,25150000,0.028963245,0.9728778544813395,3262.6935000419617,0.0067406525,8408,43.12899934133764,0.71577376,-0.0036828718,251500,499.51
504,0.11550601,0.084638454,25200000,0.015760927,0.982185885310173,3269.1149294376373,0.008665096,8237,42.31922664063173,0.72145677,-0.0051458194,252000,500.0
505,0.09831397,0.08460186,25250000,0.03217622,0.9758643209934235,3275.7275409698486,0.008070599,8442,42.588888059264825,0.71774185,-0.0047722072,252500,499.36
506,0.165792,0.08523601,25300000,0.065609686,0.9375443756580353,3282.1678652763367,0.011891178,8473,42.9109668220393,0.72634065,-0.002875248,253000,499.48
507,0.095386006,0.08405758,25350000,0.061667964,0.9534334987401962,3288.732503414154,0.008368869,8249,42.02879049758758,0.73066515,-0.0054626083,253500,500.0
508,0.13299602,0.08416048,25400000,0.04142269,0.9680817164480686,3295.092827796936,0.0098188855,8958,42.369007172777,0.7282197,-0.0037211475,254000,499.43
509,0.158806,0.08697848,25450000,0.012038526,0.9811320994049311,3300.9955027103424,0.0116107175,8795,43.48923832920373,0.73074806,-0.0048003225,254500,500.0
510,0.124067985,0.08685491,25500000,0.019304678,0.9781171530485153,3306.9235661029816,0.009161975,8689,43.427453973805605,0.7219423,-0.0044894307,255000,500.0
511,0.11434597,0.08330296,25550000,0.062266134,0.9604993686079979,3313.2070722579956,0.00899639,8452,41.92289934657816,0.70343596,-0.004513689,255500,499.49
512,0.12536798,0.08536404,25600000,0.027151491,0.9735101144760847,3319.5558607578278,0.00943365,8518,42.68201845009429,0.6948513,-0.005509579,256000,500.0
513,0.10391201,0.082409374,25650000,0.05505073,0.9688723832368851,3325.9554991722107,0.00823736,8296,41.74942671123621,0.6922569,-0.004928716,256500,498.79
514,0.120822,0.08454793,25700000,0.07346807,0.9468646124005318,3332.4913358688354,0.00944537,8158,42.72835746291257,0.70459056,-0.0044913893,257000,499.18
515,0.06235199,0.081359744,25750000,0.050343156,0.9733853377401829,3339.2109780311584,0.005861668,7937,40.95202284423933,0.72130793,-0.004398608,257500,499.36
516,0.116916,0.086292386,25800000,0.02898786,0.9653296619653702,3346.059608221054,0.009030646,8596,43.14619514959291,0.7144358,-0.0034515015,258000,500.0
517,0.15747797,0.08446306,25850000,0.025273833,0.9735596030950546,3352.22513961792,0.012009535,8527,42.231528240452896,0.69345206,-0.0051629785,258500,500.0
518,0.15734398,0.08333432,25900000,0.07157149,0.95117462053895,3358.429036617279,0.011543443,8499,41.97563829451302,0.67948514,-0.0040914807,259000,499.33
519,0.15792803,0.087048076,25950000,0.032062605,0.9670561961829662,3364.82510471344,0.011396182,8488,43.78991118678599,0.6708901,-0.004203258,259500,499.35
520,0.094972,0.08488876,26000000,0.06738186,0.9537995010614395,3371.2251303195953,0.007976942,8124,43.041757071183184,0.6640341,-0.0038340106,260000,498.84
521,0.12313198,0.0843558,26050000,0.05163895,0.9624984823167324,3377.8858382701874,0.009571082,8314,42.490817311560406,0.6702301,-0.004625654,260500,499.36
522,0.096292,0.08211751,26100000,0.065541536,0.9688637815415859,3384.329468011856,0.008488855,7975,41.853328744501106,0.66711396,-0.0051689898,261000,498.37
523,0.09533802,0.08497175,26150000,0.038342215,0.9755370747298002,3391.0217835903168,0.0077743544,8093,42.900393869443285,0.6622456,-0.0050544757,261500,499.26
524,0.11289201,0.0849875,26200000,0.021430613,0.9791731927543879,3397.690007686615,0.0085369125,8268,42.49375137064768,0.648699,-0.0044540064,262000,500.0
525,0.11416201,0.08396611,26250000,0.03978713,0.9692640453577042,3404.268406867981,0.008810286,8116,42.21576407118651,0.64138377,-0.004524781,262500,499.47
526,0.086966,0.08397143,26300000,0.06587556,0.9612852558493614,3411.0500559806824,0.0074325604,8238,42.735834883605385,0.64123726,-0.0046439036,263000,498.32
527,0.07806,0.08423534,26350000,0.069018714,0.9523916132748127,3417.587968349457,0.007014311,8450,42.39746560762287,0.6378431,-0.004999217,263500,499.4
528,0.09740601,0.083997555,26400000,0.04332789,0.9700938798487186,3424.0950651168823,0.0077597396,8148,41.998778333201535,0.64906645,-0.004079975,264000,500.0
529,0.12475597,0.08303669,26450000,0.074417494,0.9634556025266647,3430.7901895046234,0.010091045,8518,42.339572510035616,0.6533472,-0.004893336,264500,498.2
530,0.16846801,0.08507181,26500000,0.097913295,0.9426988922059536,3437.169583082199,0.012402063,8104,43.12397389040294,0.6422478,-0.0038945726,265000,498.75
531,0.12244599,0.08660989,26550000,0.008011828,0.9874314051121473,3443.7556540966034,0.00907558,8292,43.30493997927995,0.6412446,-0.0058495235,265500,500.0
532,0.092384025,0.08637091,26600000,0.018677913,0.978310214355588,3450.2924089431763,0.007589419,8634,43.39149053880191,0.6255045,-0.005599128,266000,499.46
533,0.10369001,0.08523562,26650000,0.032819737,0.9694385267794132,3456.4916706085205,0.0081459675,8141,42.90119657273799,0.6214301,-0.0036352286,266500,499.36
534,0.16071802,0.08501515,26700000,0.048640408,0.9681986533105373,3463.072675228119,0.011748538,8240,43.12313551185249,0.61180717,-0.004300032,267000,498.67
535,0.07373999,0.08352092,26750000,0.04330288,0.9702754337340593,3469.5365126132965,0.006592172,8338,41.760458310848406,0.6038892,-0.00483226,267500,500.0
536,0.07887001,0.084044695,26800000,0.068669535,0.9598143547773361,3476.0956926345825,0.007006962,8268,42.329584812662176,0.5982176,-0.005027166,268000,499.44
537,0.14762597,0.08469228,26850000,0.045047566,0.9679944328963757,3482.6971068382263,0.011239496,7802,42.61259279819993,0.575411,-0.0047565186,268500,499.42
538,0.07686199,0.08398298,26900000,0.03526625,0.9702262189239264,3489.7584974765778,0.0068020755,8427,41.991484552081204,0.5551979,-0.0035369517,269000,500.0
539,0.108316004,0.08363885,26950000,0.031944264,0.9794151037931442,3496.130311727524,0.008748241,8138,42.10677564090549,0.53229314,-0.004253166,269500,499.52
540,0.13904406,0.08473168,27000000,0.056051236,0.9595467559993267,3502.811493396759,0.010306175,8484,42.66431636485584,0.5079566,-0.0041822107,270000,499.51
541,0.142058,0.0844479,27050000,0.010097915,0.9888224992901087,3509.167521238327,0.0102235135,8475,42.22394760635223,0.5030017,-0.0047530895,270500,500.0
542,0.08989,0.08371532,27100000,0.01981142,0.9830621648579836,3515.5362412929535,0.0073661725,8250,41.857660209120674,0.50877726,-0.004999832,271000,500.0
543,0.10121402,0.08529987,27150000,0.05428753,0.9603941589593887,3522.0766925811768,0.008109279,8461,42.6499374648911,0.5128475,-0.004612617,271500,500.0
